timestamp, rr, since_start 

1677527229659,1029,21090
1677527230650,1062,22152
1677527231640,1050,23202
1677527232675,1047,24249
1677527233665,1074,25323
1677527234700,1064,26387
1677527235689,1069,27456
1677527236678,1137,28593
1677527238661,1123,29716
1677527238693,1082,30798
1677527239650,1000,31798
1677527240686,963,32761
1677527242170,967,33728
1677527242665,999,34727
1677527244645,1041,35768
1677527246130,1042,36810
1677527247120,1042,37852
1677527248110,1065,38917
1677527249100,1130,40047
1677527250090,1134,41181
1677527251079,1083,42264
1677527252069,1118,43382
1677527254049,1124,44506
1677527255039,1145,45651
1677527256029,1189,46840
1677527257020,1188,48028
1677527258009,1150,49178
1677527258999,1142,50320
1677527260980,1123,51443
1677527261969,1124,52567
1677527262959,1184,53751
1677527263949,1203,54954
1677527264940,1213,56167
1677527265929,1205,57372
1677527266919,1159,58531
1677527268899,1126,59657
1677527269892,1094,60751
1677527270879,1134,61885
1677527271869,1194,63079
1677527272859,1197,64276
1677527273849,1184,65460
1677527275829,1140,66600
1677527276819,1119,67719
1677527277807,1114,68833
1677527278799,1136,69969
1677527279791,1165,71134
1677527280782,1231,72365
1677527282759,1189,73554
1677527283749,1135,74689
1677527285729,1134,75823
1677527285783,1103,76926
1677527286719,1103,78029
1677527287710,1164,79193
1677527288699,1177,80370
1677527289689,1166,81536
1677527291669,1120,82656
1677527292659,1116,83772
1677527293649,1097,84869
1677527295134,1089,85958
1677527296125,1088,87046
1677527297115,1143,88189
1677527298105,1200,89389
1677527300084,1187,90576
1677527301075,1145,91721
1677527302064,1117,92838
1677527303054,1088,93926
1677527304045,1107,95033
1677527305035,1133,96166
1677527306024,1165,97331
1677527307015,1194,98525
1677527308994,1137,99662
1677527310976,1123,100785
1677527311032,1105,101890
1677527311964,1102,102992
1677527312953,1097,104089
1677527313944,1145,105234
1677527314934,1187,106421
1677527316914,1174,107595
1677527317904,1132,108727
1677527318892,1112,109839
1677527319884,1089,110928
1677527320874,1112,112040
1677527321864,1122,113162
1677527322854,1188,114350
1677527323844,1130,115480
1677527325824,1110,116590
1677527326814,1092,117682
1677527328299,1084,118766
1677527328794,1091,119857
1677527329782,1096,120953
1677527330775,1145,122098
1677527331764,1144,123242
1677527332754,1120,124362
1677527333742,1084,125446
1677527334734,1071,126517
1677527335725,1040,127557
1677527337704,1056,128613
1677527338694,1092,129705
1677527339684,1178,130883
1677527340674,1128,132011
1677527341664,1107,133118
1677527342654,1088,134206
1677527343645,1064,135270
1677527345129,1052,136322
1677527346119,1058,137380
1677527347106,1072,138452
1677527349089,1087,139539
1677527350078,1154,140693
1677527351069,1130,141823
1677527352058,1110,142933
1677527353048,1094,144027
1677527354038,1073,145100
1677527355029,1055,146155
1677527356019,1048,147203
1677527357008,1059,148262
1677527357998,1086,149348
1677527359979,1154,150502
1677527360969,1178,151680
1677527361959,1112,152792
1677527362948,1088,153880
1677527363938,1078,154958
1677527364928,1073,156031
1677527365918,1067,157098
1677527366908,1097,158195
1677527367898,1152,159347
1677527368888,1136,160483
1677527369878,1098,161581
1677527371858,1069,162650
1677527372848,1052,163702
1677527373838,1041,164743
1677527374828,1066,165809
1677527375818,1066,166875
1677527376808,1108,167983
1677527377797,1183,169166
1677527378788,1191,170357
1677527379778,1152,171509
1677527380766,1097,172606
1677527381758,1099,173705
1677527382746,1019,174724
1677527383738,916,175640
1677527384727,911,176551
1677527385718,855,177406
1677527387698,845,178251
1677527387762,1006,179257
1677527388688,1062,180319
1677527389680,964,181283
1677527390668,963,182246
1677527391658,918,183164
1677527391696,882,184046
1677527392647,850,184896
1677527393638,824,185720
1677527395121,803,186523
1677527396112,786,187309
1677527396143,782,188091
1677527397101,771,188862
1677527398091,768,189630
1677527399082,776,190406
1677527400072,799,191205
1677527400105,819,192024
1677527401063,817,192841
1677527402052,817,193658
1677527403040,821,194479
1677527404033,813,195292
1677527404062,801,196093
1677527405021,778,196871
1677527406013,794,197665
1677527407003,874,198539
1677527407992,860,199399
1677527408982,839,200238
1677527409972,841,201079
1677527410962,855,201934
1677527410992,893,202827
1677527411953,933,203760
1677527412942,931,204691
1677527413932,883,205574
1677527414922,865,206439
1677527415912,829,207268
1677527415942,811,208079
1677527416902,784,208863
1677527417892,765,209628
1677527418882,753,210381
1677527418912,749,211130
1677527419873,741,211871
1677527420863,749,212620
1677527421852,785,213405
1677527422842,824,214229
1677527423832,896,215125
1677527424820,958,216083
1677527425812,932,217015
1677527425843,875,217890
1677527426802,842,218732
1677527427792,820,219552
1677527428782,802,220354
1677527428827,774,221128
1677527429772,764,221892
1677527430762,754,222646
1677527431752,745,223391
1677527431785,750,224141
1677527432742,750,224891
1677527433732,759,225650
1677527434722,783,226433
1677527435712,820,227253
1677527437197,862,228115
1677527437692,908,229023
1677527437721,885,229908
1677527438682,865,230773
1677527439672,833,231606
1677527440662,813,232419
1677527440692,786,233205
1677527441652,762,233967
1677527442642,750,234717
1677527444127,743,235460
1677527444168,737,236197
1677527445117,748,236945
1677527446107,780,237725
1677527447097,836,238561
1677527448087,863,239424
1677527449077,870,240294
1677527450067,891,241185
1677527451059,873,242058
1677527451084,861,242919
1677527452046,820,243739
1677527453532,795,244534
1677527454027,764,245298
1677527454062,743,246041
1677527455016,729,246770
1677527456007,720,247490
1677527456997,716,248206
