timestamp, rr, since_start 

1675920972495,1072,22820
1675920973530,1071,23891
1675920975509,1157,25048
1675920976500,1010,26058
1675920977533,1041,27099
1675920978522,1103,28202
1675920979514,1113,29315
1675920980504,1068,30383
1675920981901,947,31330
1675920981942,899,32229
1675920983385,875,33104
1675920983877,886,33990
1675920984870,962,34952
1675920985859,1059,36011
1675920986849,1009,37020
1675920987839,945,37965
1675920988830,927,38892
1675920989819,873,39765
1675920990809,843,40608
1675920991798,864,41472
1675920992789,941,42413
1675920993779,1011,43424
1675920994769,1027,44451
1675920995759,1100,45551
1675920997739,1203,46754
1675920998728,1218,47972
1675920999719,1248,49220
1675921000708,1269,50489
1675921002689,1251,51740
1675921003679,1293,53033
1675921004669,1266,54299
1675921006647,1348,55647
1675921007639,1310,56957
1675921008629,1291,58248
1675921009619,1225,59473
1675921011599,1225,60698
1675921012589,1192,61890
1675921013577,1240,63130
1675921014569,1209,64339
1675921015558,1002,65341
1675921016549,924,66265
1675921017539,989,67254
1675921018529,1008,68262
1675921019519,1075,69337
1675921020509,1033,70370
1675921021499,1038,71408
1675921022984,1019,72427
1675921023974,1087,73514
1675921024963,1125,74639
1675921026943,1195,75834
1675921027933,1131,76965
1675921028924,1155,78120
1675921029914,1129,79249
1675921030903,951,80200
1675921031894,920,81120
1675921032883,1069,82189
1675921033873,1172,83361
1675921035853,1204,84565
1675921036843,1244,85809
1675921037833,1299,87108
1675921038823,1259,88367
1675921040803,1258,89625
1675921041793,1228,90853
1675921042783,1230,92083
1675921043773,1212,93295
1675921045754,1207,94502
1675921046744,1261,95763
1675921048723,1338,97101
1675921048773,1250,98351
1675921049714,1232,99583
1675921051693,1211,100794
1675921053179,1242,102036
1675921053674,1218,103254
1675921055654,1218,104472
1675921056644,1338,105810
1675921057634,1299,107109
1675921058627,1249,108358
1675921059614,1186,109544
1675921062089,1179,110723
1675921062584,1172,111895
1675921063574,1201,113096
1675921064564,1201,114297
1675921066544,1245,115542
1675921067534,1302,116844
1675921068526,1309,118153
1675921069513,1240,119393
1675921070999,1193,120586
1675921073968,1148,121734
1675921074024,1146,122880
1675921074959,1144,124024
1675921075949,1156,125180
1675921076939,1185,126365
1675921078917,1246,127611
1675921079909,1333,128944
1675921080899,1231,130175
1675921081888,1215,131390
1675921082879,1186,132576
1675921083869,1125,133701
1675921085849,1125,134826
1675921086838,1151,135977
1675921087828,1165,137142
1675921088818,1208,138350
1675921090798,1259,139609
1675921091789,1350,140959
1675921092778,1293,142252
1675921093769,1249,143501
1675921094759,1171,144672
1675921096739,1140,145812
1675921097728,1122,146934
1675921098723,1123,148057
1675921099708,1149,149206
1675921100698,1139,150345
1675921102677,1288,151633
1675921103667,1268,152901
1675921104658,1290,154191
1675921105648,1259,155450
1675921106638,1238,156688
1675921107628,1168,157856
1675921109607,1103,158959
1675921110597,1082,160041
1675921111588,1071,161112
1675921112578,1144,162256
1675921113568,1169,163425
1675921115554,1248,164673
1675921116537,1295,165968
1675921117526,1250,167218
1675921118517,1203,168421
1675921119507,1150,169571
1675921120497,1143,170714
1675921121984,1094,171808
1675921123963,996,172804
1675921124041,895,173699
1675921124060,875,174574
1675921125942,840,175414
1675921128912,812,176226
1675921129900,854,177080
1675921130892,851,177931
1675921130931,840,178771
1675921131881,831,179602
1675921132872,823,180425
1675921133860,819,181244
1675921134852,809,182053
1675921134883,808,182861
1675921135840,812,183673
1675921136832,815,184488
1675921137820,822,185310
1675921138812,804,186114
1675921138851,792,186906
1675921139800,785,187691
1675921140792,770,188461
1675921141780,752,189213
1675921141796,740,189953
1675921142772,731,190684
1675921143760,724,191408
1675921144751,721,192129
1675921145742,743,192872
1675921146732,830,193702
1675921150691,1155,194857
1675921151681,1084,195941
1675921152672,1014,196955
1675921153668,971,197926
1675921154650,912,198838
1675921155642,879,199717
1675921156631,870,200587
1675921157622,884,201471
1675921158609,941,202412
1675921159599,1046,203458
1675921160591,1030,204488
1675921161581,971,205459
1675921162570,903,206362
1675921162598,872,207234
1675921163563,842,208076
1675921164552,833,208909
1675921165541,819,209728
1675921166532,809,210537
1675921167522,825,211362
1675921168511,904,212266
1675921169501,1028,213294
1675921170491,1003,214297
1675921171977,975,215272
1675921172005,903,216175
1675921172967,859,217034
1675921173956,830,217864
1675921174946,801,218665
1675921174979,775,219440
1675921175936,763,220203
1675921176926,766,220969
1675921177917,793,221762
1675921178906,837,222599
1675921179896,1004,223603
1675921180886,1085,224688
1675921181876,1082,225770
1675921182866,996,226766
