timestamp, since_start, heart_rate 

1677011221420,0,55
1677011222393,973,54
1677011223401,1981,54
1677011224358,2938,54
1677011225413,3993,54
1677011226365,4945,54
1677011227362,5942,54
1677011228353,6933,55
1677011229351,7931,55
1677011230339,8919,55
1677011231334,9914,55
1677011232320,10900,56
1677011233301,11881,56
1677011234302,12882,56
1677011235260,13840,56
1677011236287,14867,56
1677011237781,16361,56
1677011238250,16830,56
1677011239242,17822,56
1677011240198,18778,56
1677011241208,19788,56
1677011242221,20801,55
1677011243202,21782,55
1677011244203,22783,55
1677011245189,23769,55
1677011246175,24755,54
1677011247130,25710,54
1677011248143,26723,54
1677011249144,27724,54
1677011250119,28699,54
1677011251121,29701,53
1677011252097,30677,53
1677011253108,31688,53
1677011254058,32638,53
1677011255079,33659,53
1677011256063,34643,53
1677011257062,35642,53
1677011258047,36627,52
1677011259045,37625,52
1677011259999,38579,52
1677011261021,39601,52
1677011262023,40603,52
1677011263015,41595,52
1677011264491,43071,52
1677011265480,44060,52
1677011266468,45048,52
1677011268415,46995,52
1677011268475,47055,52
1677011269433,48013,52
1677011270430,49010,51
1677011271420,50000,52
1677011272405,50985,52
1677011273396,51976,51
1677011274355,52935,51
1677011275375,53955,51
1677011276369,54949,51
1677011277356,55936,51
1677011278349,56929,51
1677011279336,57916,51
1677011280294,58874,51
1677011281328,59908,51
1677011282304,60884,51
1677011283291,61871,51
1677011284285,62865,51
1677011285275,63855,51
1677011286265,64845,51
1677011287225,65805,51
1677011288251,66831,51
1677011289219,67799,51
1677011290221,68801,51
1677011291217,69797,51
1677011292175,70755,51
1677011294186,72766,51
1677011294237,72817,51
1677011295172,73752,51
1677011296165,74745,50
1677011297157,75737,50
1677011298114,76694,50
1677011299141,77721,50
1677011300133,78713,50
1677011301133,79713,50
1677011302103,80683,50
1677011303104,81684,50
1677011304054,82634,50
1677011305079,83659,50
1677011306065,84645,50
1677011307054,85634,50
1677011308046,86626,50
1677011309039,87619,50
1677011309994,88574,50
1677011311015,89595,50
1677011312007,90587,50
1677011313491,92071,50
1677011314491,93071,50
1677011315473,94053,50
1677011316429,95009,50
1677011317449,96029,50
1677011318441,97021,50
1677011319432,98012,50
1677011320419,98999,50
1677011321379,99959,50
1677011322398,100978,50
1677011323389,101969,50
1677011324379,102959,50
1677011325376,103956,50
1677011326364,104944,50
1677011327318,105898,50
1677011328337,106917,50
1677011329331,107911,50
1677011330321,108901,50
1677011331309,109889,50
1677011332299,110879,50
1677011333258,111838,50
1677011334273,112853,50
1677011335272,113852,50
1677011336261,114841,50
1677011337252,115832,50
1677011338237,116817,50
1677011339196,117776,50
1677011340224,118804,50
1677011341209,119789,50
1677011342215,120795,50
1677011343191,121771,50
1677011344182,122762,50
1677011345178,123758,50
1677011346128,124708,50
1677011347151,125731,50
1677011348140,126720,50
1677011349129,127709,50
1677011350120,128700,50
1677011351122,129702,50
1677011352068,130648,50
1677011353090,131670,50
1677011354079,132659,50
1677011355067,133647,50
1677011356056,134636,50
1677011357053,135633,50
1677011358046,136626,50
1677011358998,137578,50
1677011360028,138608,50
1677011361006,139586,51
1677011361984,140564,51
1677011363488,142068,51
1677011364472,143052,51
1677011365435,144015,51
1677011366466,145046,50
1677011367422,146002,50
1677011368436,147016,51
1677011369421,148001,51
1677011370412,148992,51
1677011371409,149989,51
1677011372363,150943,51
1677011373387,151967,51
1677011374484,153064,51
1677011375367,153947,51
1677011376356,154936,52
1677011377342,155922,53
1677011378332,156912,54
1677011379312,157892,56
1677011380848,159428,58
1677011381293,159873,59
1677011382279,160859,61
1677011383268,161848,62
1677011384306,162886,65
1677011385248,163828,66
1677011386754,165334,67
1677011387243,165823,69
1677011388236,166816,70
1677011389227,167807,71
1677011390270,168850,73
1677011391188,169768,74
1677011392195,170775,75
1677011393196,171776,76
1677011394170,172750,76
1677011395163,173743,76
1677011396160,174740,76
1677011397151,175731,75
1677011399122,177702,74
1677011399190,177770,71
1677011400115,178695,70
1677011401100,179680,68
1677011402062,180642,68
1677011403083,181663,67
1677011404058,182638,67
1677011405076,183656,66
1677011406059,184639,65
1677011407050,185630,64
1677011408003,186583,64
1677011409026,187606,64
1677011410013,188593,64
1677011411006,189586,63
1677011412488,191068,63
1677011413504,192084,62
1677011414467,193047,62
1677011415953,194533,62
1677011416447,195027,62
1677011417443,196023,63
1677011418428,197008,63
1677011419420,198000,63
1677011420413,198993,63
1677011421409,199989,63
1677011422386,200966,63
1677011423381,201961,64
1677011424370,202950,64
1677011425356,203936,64
1677011426369,204949,64
1677011427337,205917,63
1677011428316,206896,64
1677011429320,207900,64
1677011430309,208889,65
1677011431299,209879,65
1677011432309,210889,66
1677011433280,211860,66
1677011434267,212847,67
1677011435763,214343,67
1677011436251,214831,68
1677011437241,215821,68
1677011438229,216809,69
1677011439214,217794,69
1677011440239,218819,68
1677011441196,219776,67
1677011442184,220764,67
1677011443179,221759,68
1677011444170,222750,68
1677011445160,223740,68
1677011446167,224747,69
1677011448129,226709,69
1677011448169,226749,69
1677011449117,227697,69
1677011450107,228687,69
1677011451093,229673,69
1677011452089,230669,70
1677011453110,231690,69
1677011454065,232645,69
1677011455056,233636,68
1677011456049,234629,69
1677011457039,235619,69
1677011458159,236739,70
1677011459019,237599,70
1677011460012,238592,70
1677011460994,239574,70
1677011462523,241103,70
1677011463470,242050,70
1677011464464,243044,71
1677011465452,244032,71
1677011466448,245028,72
1677011467441,246021,71
1677011468426,247006,71
1677011469415,247995,70
1677011470434,249014,69
1677011471390,249970,69
1677011472388,250968,70
1677011473376,251956,70
1677011475365,253945,70
1677011475396,253976,69
1677011476346,254926,68
1677011477335,255915,68
1677011478348,256928,68
1677011479314,257894,68
1677011480301,258881,69
1677011481296,259876,69
1677011482281,260861,69
1677011483277,261857,68
1677011484265,262845,67
1677011485252,263832,67
1677011486241,264821,67
1677011487232,265812,67
1677011488231,266811,67
1677011489218,267798,67
1677011490210,268790,67
1677011491190,269770,66
1677011492184,270764,66
1677011493172,271752,67
1677011494162,272742,67
1677011495159,273739,68
1677011496144,274724,68
1677011497113,275693,68
1677011498125,276705,67
1677011499139,277719,66
1677011500102,278682,66
1677011501089,279669,66
1677011502075,280655,66
1677011503072,281652,66
1677011504062,282642,67
1677011505051,283631,67
1677011506040,284620,66
1677011507032,285612,66
1677011508022,286602,65
1677011509039,287619,66
1677011510001,288581,66
1677011511982,290562,66
1677011512473,291053,67
1677011513465,292045,67
1677011514462,293042,66
1677011515443,294023,65
1677011516435,295015,65
1677011517921,296501,65
1677011518420,297000,66
1677011519403,297983,66
1677011520395,298975,67
1677011521383,299963,67
1677011522373,300953,67
1677011523394,301974,65
1677011524357,302937,65
1677011525349,303929,65
1677011526337,304917,65
1677011527326,305906,65
1677011528322,306902,66
1677011529307,307887,66
1677011530295,308875,66
1677011531314,309894,66
1677011532277,310857,66
1677011533269,311849,66
1677011534254,312834,66
1677011535243,313823,67
1677011536233,314813,67
1677011537230,315810,67
1677011538216,316796,67
1677011539209,317789,66
1677011540329,318909,66
1677011541681,320261,66
1677011542174,320754,66
1677011543170,321750,67
1677011544651,323231,67
1677011545145,323725,68
1677011546134,324714,69
1677011547126,325706,68
1677011548140,326720,67
1677011549110,327690,67
1677011550080,328660,67
1677011551088,329668,67
1677011552061,330641,68
1677011553063,331643,68
1677011554090,332670,68
1677011555036,333616,68
1677011556021,334601,68
1677011557027,335607,69
1677011558024,336604,70
1677011558990,337570,70
1677011559997,338577,71
1677011561465,340045,71
