timestamp, since_start, heart_rate 

1675977255776,0,67
1675977256771,995,67
1675977257949,2173,67
1675977258921,3145,67
1675977259899,4123,67
1675977260916,5140,67
1675977261896,6120,67
1675977262890,7114,67
1675977263884,8108,66
1675977264878,9102,66
1675977265890,10114,67
1675977266897,11121,69
1675977267825,12049,70
1675977268799,13023,70
1675977270798,15022,71
1675977271065,15289,71
1675977271803,16027,71
1675977272812,17036,71
1675977273778,18002,71
1675977274773,18997,71
1675977275759,19983,72
1675977276776,21000,71
1675977278237,22461,71
1675977279214,23438,71
1675977280216,24440,71
1675977281206,25430,71
1675977282234,26458,71
1675977283185,27409,71
1675977284157,28381,71
1675977285175,29399,71
1675977286156,30380,71
1675977287151,31375,70
1675977288137,32361,69
1675977289134,33358,68
1675977290120,34344,68
1675977291119,35343,68
1675977292127,36351,69
1675977293079,37303,68
1675977295067,39291,68
1675977295109,39333,68
1675977296058,40282,68
1675977297039,41263,67
1675977298039,42263,66
1675977299026,43250,66
1675977300006,44230,65
1675977300989,45213,65
1675977301984,46208,65
1675977302976,47200,66
1675977303974,48198,66
1675977304984,49208,66
1675977305955,50179,65
1675977306943,51167,65
1675977307986,52210,64
1675977308926,53150,64
1675977309908,54132,64
1675977310907,55131,65
1675977311897,56121,65
1675977312891,57115,65
1675977313878,58102,65
1675977314871,59095,65
1675977315851,60075,64
1675977316846,61070,64
1675977317835,62059,64
1675977318857,63081,65
1675977319814,64038,66
1675977320807,65031,66
1675977321798,66022,66
1675977322786,67010,66
1675977323782,68006,65
1675977324784,69008,65
1675977325753,69977,66
1675977327259,71483,67
1675977328214,72438,67
1675977329220,73444,67
1675977330208,74432,67
1675977331197,75421,67
1675977332195,76419,67
1675977333180,77404,66
1675977334153,78377,66
1675977335160,79384,66
1675977336149,80373,66
1675977337137,81361,66
1675977338128,82352,66
1675977339125,83349,66
1675977340114,84338,66
1675977341126,85350,65
1675977342088,86312,65
1675977343080,87304,65
1675977344068,88292,65
1675977345060,89284,65
1675977346049,90273,66
1675977347037,91261,66
1675977348006,92230,66
1675977349023,93247,66
1675977350006,94230,66
1675977351000,95224,65
1675977352017,96241,65
1675977352977,97201,65
1675977353977,98201,65
1675977354946,99170,65
1675977355962,100186,66
1675977356938,101162,66
1675977357927,102151,67
1675977358922,103146,67
1675977359939,104163,67
1675977360903,105127,66
1675977361873,106097,66
1675977362886,107110,66
1675977363868,108092,66
1675977364858,109082,67
1675977365854,110078,67
1675977366836,111060,68
