timestamp, since_start, heart_rate 

1676266527235,0,50
1676266528228,993,49
1676266529222,1987,49
1676266530613,3378,49
1676266532066,4831,49
1676266532590,5355,49
1676266533571,6336,49
1676266534571,7336,49
1676266535592,8357,49
1676266536520,9285,49
1676266537554,10319,49
1676266539027,11792,49
1676266539519,12284,49
1676266540516,13281,49
1676266541480,14245,49
1676266542495,15260,49
1676266543489,16254,50
1676266544484,17249,50
1676266545461,18226,50
1676266546458,19223,51
1676266547409,20174,51
1676266548436,21201,52
1676266549428,22193,53
1676266550419,23184,54
1676266551400,24165,54
1676266552401,25166,53
1676266553397,26162,53
1676266554378,27143,52
1676266555331,28096,52
1676266556848,29613,52
1676266557342,30107,53
1676266558300,31065,53
1676266559291,32056,53
1676266560278,33043,53
1676266561271,34036,52
1676266562261,35026,52
1676266563278,36043,51
1676266564271,37036,50
1676266565262,38027,50
1676266566220,38985,50
1676266567246,40011,49
1676266568232,40997,48
1676266569190,41955,48
1676266570707,43472,48
1676266571697,44462,48
1676266572656,45421,48
1676266573675,46440,47
1676266574642,47407,46
1676266575644,48409,46
1676266576615,49380,46
1676266577636,50401,46
1676266578625,51390,46
1676266579617,52382,45
1676266580576,53341,45
1676266581595,54360,45
1676266582589,55354,45
1676266584567,57332,45
1676266584590,57355,45
1676266585556,58321,45
1676266586547,59312,45
1676266587505,60270,45
1676266588527,61292,45
1676266589517,62282,45
1676266590506,63271,45
1676266591465,64230,45
1676266592485,65250,45
1676266593476,66241,44
1676266594464,67229,44
1676266595426,68191,44
1676266596443,69208,44
1676266597435,70200,44
1676266598424,71189,44
1676266599386,72151,44
1676266600412,73177,44
1676266601396,74161,44
1676266602386,75151,44
1676266603345,76110,44
1676266604367,77132,44
1676266605353,78118,44
1676266606314,79079,44
1676266607342,80107,44
1676266609325,82090,44
1676266609354,82119,44
1676266610309,83074,44
1676266611294,84059,44
1676266612289,85054,44
1676266613245,86010,44
1676266614270,87035,44
1676266615257,88022,44
1676266616216,88981,44
1676266617236,90001,44
1676266618235,91000,44
1676266619712,92477,43
1676266620670,93435,43
1676266621693,94458,43
1676266622688,95453,43
1676266623641,96406,43
1676266624659,97424,43
1676266625652,98417,43
1676266626643,99408,43
1676266627600,100365,43
1676266628622,101387,43
1676266629612,102377,43
1676266630606,103371,43
1676266631560,104325,43
1676266632585,105350,43
1676266633573,106338,43
1676266634561,107326,44
1676266635520,108285,44
1676266636518,109283,44
1676266637535,110300,44
1676266638517,111282,44
1676266639480,112245,44
1676266640504,113269,44
1676266641488,114253,44
1676266642449,115214,44
1676266643465,116230,44
1676266644454,117219,44
1676266645447,118212,44
1676266646409,119174,44
1676266647426,120191,44
1676266648423,121188,44
1676266649414,122179,44
1676266650398,123163,44
1676266651359,124124,44
1676266652378,125143,44
1676266653376,126141,45
1676266654359,127124,45
1676266655319,128084,45
1676266656336,129101,45
1676266657325,130090,45
1676266658323,131088,45
1676266660272,133037,45
1676266660318,133083,45
1676266661293,134058,45
1676266662249,135014,45
1676266663269,136034,45
1676266664273,137038,45
1676266665254,138019,44
1676266666210,138975,44
1676266667232,139997,44
1676266668223,140988,44
1676266669707,142472,44
1676266670704,143469,45
1676266671654,144419,45
1676266672674,145439,45
1676266673665,146430,45
1676266674643,147408,45
1676266676139,148904,45
1676266676622,149387,45
1676266677594,150359,45
1676266678600,151365,46
1676266679605,152370,46
1676266680586,153351,47
1676266681584,154349,48
1676266682581,155346,48
1676266683564,156329,49
1676266684555,157320,49
1676266685552,158317,50
1676266687568,160333,53
1676266687608,160373,54
1676266688508,161273,56
1676266689557,162322,59
1676266690488,163253,61
1676266691489,164254,62
1676266692483,165248,64
1676266693464,166229,65
1676266694442,167207,65
1676266695454,168219,65
1676266696441,169206,64
1676266697430,170195,64
1676266698419,171184,63
1676266699374,172139,63
1676266700402,173167,63
1676266701371,174136,63
1676266702380,175145,62
1676266703388,176153,61
1676266704324,177089,61
1676266705357,178122,59
1676266706341,179106,58
1676266707343,180108,57
1676266708317,181082,57
1676266709309,182074,57
1676266710296,183061,57
1676266712279,185044,57
1676266712318,185083,58
1676266713267,186032,58
1676266714256,187021,57
1676266715247,188012,57
1676266716218,188983,57
1676266717346,190111,57
1676266718218,190983,57
1676266719701,192466,58
1676266720689,193454,58
1676266721682,194447,58
1676266722672,195437,58
1676266723663,196428,58
1676266724646,197411,59
1676266725642,198407,59
1676266726636,199401,60
1676266727616,200381,60
1676266728608,201373,61
1676266729603,202368,60
1676266730588,203353,60
1676266731585,204350,60
1676266732566,205331,60
1676266733556,206321,60
1676266734549,207314,60
1676266735537,208302,61
1676266736527,209292,61
1676266737519,210284,61
1676266738508,211273,61
1676266739531,212296,61
1676266740486,213251,61
1676266741480,214245,61
1676266742471,215236,61
1676266743462,216227,61
1676266744448,217213,62
1676266745438,218203,61
1676266746437,219202,61
1676266747415,220180,61
1676266748408,221173,61
1676266749399,222164,61
1676266750387,223152,62
1676266751376,224141,62
1676266752366,225131,62
1676266753360,226125,63
1676266754353,227118,63
1676266755333,228098,63
1676266756321,229086,63
1676266757319,230084,63
1676266758307,231072,64
1676266759313,232078,64
1676266760288,233053,63
1676266761289,234054,63
1676266762278,235043,63
1676266763259,236024,63
1676266764243,237008,64
1676266765225,237990,64
1676266766211,238976,65
1676266767247,240012,65
1676266768703,241468,65
1676266769698,242463,66
1676266770688,243453,66
1676266771673,244438,66
1676266772665,245430,67
1676266773657,246422,67
1676266774675,247440,68
1676266775636,248401,68
1676266776625,249390,67
1676266777618,250383,67
1676266778602,251367,67
1676266779592,252357,67
1676266780586,253351,68
1676266781574,254339,68
1676266782563,255328,69
1676266783583,256348,68
1676266784544,257309,67
1676266785536,258301,66
1676266786514,259279,66
1676266788506,261271,66
1676266788542,261307,67
1676266789493,262258,67
1676266790483,263248,67
1676266791502,264267,67
1676266792464,265229,67
1676266793455,266220,67
1676266794442,267207,67
1676266795434,268199,67
1676266796425,269190,67
1676266797417,270182,67
1676266798403,271168,67
1676266799394,272159,67
1676266800411,273176,66
1676266801378,274143,66
1676266802365,275130,66
1676266803363,276128,67
1676266804341,277106,67
1676266805333,278098,67
1676266806325,279090,67
1676266807314,280079,66
1676266808334,281099,67
1676266809300,282065,67
1676266810286,283051,68
1676266811277,284042,68
1676266812266,285031,68
1676266813254,286019,68
1676266814262,287027,68
1676266815233,287998,68
1676266816223,288988,69
1676266817216,289981,69
1676266818702,291467,69
1676266819688,292453,69
1676266820676,293441,68
1676266821672,294437,68
1676266822692,295457,68
1676266823646,296411,68
1676266824638,297403,68
1676266825627,298392,69
1676266826619,299384,69
1676266827608,300373,69
1676266828626,301391,68
1676266829586,302351,69
1676266830577,303342,69
1676266831569,304334,69
1676266832554,305319,69
1676266833544,306309,69
1676266834543,307308,69
1676266835530,308295,68
1676266837509,310274,67
1676266837544,310309,67
1676266838518,311283,67
1676266839483,312248,67
1676266840476,313241,67
1676266841468,314233,68
1676266842472,315237,69
1676266843445,316210,70
1676266844435,317200,71
1676266845433,318198,71
1676266846415,319180,72
1676266847400,320165,72
1676266848401,321166,71
1676266849387,322152,70
1676266850385,323150,69
1676266851366,324131,69
1676266852342,325107,69
1676266853347,326112,69
1676266854337,327102,70
1676266855327,328092,70
1676266856301,329066,71
1676266857316,330081,71
1676266858313,331078,72
1676266859326,332091,72
1676266860262,333027,72
1676266862244,335009,71
1676266862274,335039,71
1676266863233,335998,71
