timestamp, rr, since_start 

1677793291782,1166,41638
1677793293763,1174,42812
1677793293827,1137,43949
1677793295742,1149,45098
1677793295807,1125,46223
1677793298218,1107,47330
1677793299207,1086,48416
1677793300198,1193,49609
1677793301187,1180,50789
1677793302178,1205,51994
1677793303168,1157,53151
1677793305151,1193,54344
1677793306137,1182,55526
1677793307127,1227,56753
1677793308118,1205,57958
1677793309107,1155,59113
1677793310097,1086,60199
1677793311085,1078,61277
1677793312077,1027,62304
1677793313067,1039,63343
1677793314056,991,64334
1677793316036,1020,65354
1677793317027,1127,66481
1677793318016,1117,67598
1677793319007,1100,68698
1677793319995,1100,69798
1677793320987,1133,70931
1677793321975,1131,72062
1677793323958,1131,73193
1677793324947,1231,74424
1677793325937,1189,75613
1677793326927,1174,76787
1677793327917,1166,77953
1677793328911,1202,79155
1677793330887,1164,80319
1677793331876,1165,81484
1677793332867,1169,82653
1677793333857,1218,83871
1677793335342,1250,85121
1677793336827,1201,86322
1677793337817,1166,87488
1677793338807,1207,88695
1677793339797,1227,89922
1677793340787,1213,91135
1677793343757,1165,92300
1677793343812,1170,93470
1677793344747,1177,94647
1677793345737,1183,95830
1677793347222,1238,97068
1677793349202,1203,98271
1677793350191,1155,99426
1677793351182,1148,100574
1677793352172,1155,101729
1677793353162,1187,102916
1677793354151,1188,104104
1677793356132,1180,105284
1677793357122,1164,106448
1677793358112,1182,107630
1677793359102,1224,108854
1677793361081,1210,110064
1677793362072,1212,111276
1677793363061,1223,112499
1677793364051,1219,113718
1677793365041,1235,114953
1677793367021,1287,116240
1677793368011,1250,117490
1677793369001,1242,118732
1677793369991,1227,119959
1677793371971,1246,121205
1677793372961,1245,122450
1677793373951,1239,123689
1677793374942,1203,124892
1677793376921,1203,126095
1677793377911,1236,127331
1677793378905,1210,128541
1677793379892,1221,129762
1677793380881,1206,130968
1677793381871,1176,132144
1677793383851,1161,133305
1677793385832,1176,134481
1677793385885,1238,135719
1677793386821,1174,136893
1677793387811,1174,138067
1677793389791,1177,139244
1677793390781,1216,140460
1677793392762,1206,141666
1677793392827,1219,142885
1677793394742,1168,144053
1677793394800,1137,145190
1677793397216,1133,146323
1677793398206,1139,147462
1677793399196,1151,148613
1677793400187,1200,149813
1677793401176,1165,150978
1677793403156,1155,152133
1677793404146,1165,153298
1677793405136,1215,154513
1677793406126,1176,155689
1677793407116,1198,156887
1677793409096,1202,158089
1677793410086,1183,159272
1677793411076,1226,160498
1677793412066,1197,161695
1677793413056,1209,162904
1677793414047,1185,164089
1677793416024,1180,165269
1677793417016,1179,166448
1677793418006,1261,167709
1677793418996,1235,168944
1677793420976,1229,170173
1677793421966,1250,171423
1677793422956,1220,172643
1677793423946,1177,173820
1677793424936,1161,174981
1677793426916,1141,176122
1677793427906,1209,177331
1677793428896,1230,178561
1677793429885,1187,179748
1677793430876,1150,180898
1677793432856,1179,182077
1677793433846,1251,183328
1677793435826,1185,184513
1677793435889,1187,185700
1677793436816,1188,186888
1677793437806,1152,188040
1677793439784,1119,189159
1677793440773,1166,190325
1677793442754,1254,191579
1677793442792,1143,192722
1677793444737,1062,193784
1677793444833,1026,194810
1677793446220,966,195776
1677793446239,903,196679
1677793447210,862,197541
1677793448200,866,198407
1677793449190,833,199240
1677793450180,821,200061
1677793451170,943,201004
1677793452160,972,201976
1677793453149,913,202889
1677793453167,881,203770
