timestamp, rr, since_start 

1676753640539,1008,21630
1676753641527,998,22628
1676753642516,992,23620
1676753643507,996,24616
1676753644495,953,25569
1676753645532,976,26545
1676753645571,970,27515
1676753646883,947,28462
1676753648862,983,29445
1676753649852,998,30443
1676753650840,1003,31446
1676753651832,1069,32515
1676753652822,1051,33566
1676753652855,986,34552
1676753653812,1071,35623
1676753655790,903,36526
1676753656782,964,37490
1676753657772,937,38427
1676753658762,914,39341
1676753659750,910,40251
1676753660742,928,41179
1676753661732,946,42125
1676753662722,983,43108
1676753663712,967,44075
1676753664702,934,45009
1676753665692,928,45937
1676753666682,934,46871
1676753667670,955,47826
1676753668662,978,48804
1676753669652,987,49791
1676753670642,978,50769
1676753671632,969,51738
1676753672622,986,52724
1676753673612,992,53716
1676753674602,1058,54774
1676753675592,1034,55808
1676753676582,997,56805
1676753677572,1005,57810
1676753678560,996,58806
1676753679552,1001,59807
1676753680542,1045,60852
1676753681532,1023,61875
1676753682522,983,62858
1676753683512,983,63841
1676753684503,959,64800
1676753685492,972,65772
1676753686977,998,66770
1676753687967,1046,67816
1676753688955,1021,68837
1676753689945,998,69835
1676753690937,1005,70840
1676753691927,1014,71854
1676753692919,1010,72864
1676753693907,1031,73895
1676753694896,1035,74930
1676753695887,985,75915
1676753696876,1011,76926
1676753697867,991,77917
1676753698857,984,78901
1676753699847,999,79900
1676753700837,1023,80923
1676753700886,957,81880
1676753701827,877,82757
1676753702816,857,83614
1676753703807,915,84529
1676753704797,951,85480
1676753705786,998,86478
1676753706776,987,87465
1676753707766,994,88459
1676753708757,1009,89468
1676753710737,990,90458
1676753710789,960,91418
1676753711726,1005,92423
1676753712716,1035,93458
1676753713706,1019,94477
1676753714696,987,95464
1676753715686,978,96442
1676753716677,988,97430
1676753717666,1021,98451
1676753718656,1016,99467
1676753719646,1066,100533
1676753720636,1001,101534
1676753721627,1030,102564
1676753722617,1003,103567
1676753723606,977,104544
1676753724598,983,105527
1676753725587,993,106520
1676753726576,1030,107550
1676753727564,995,108545
1676753728556,980,109525
1676753729546,970,110495
1676753730536,965,111460
1676753731526,960,112420
1676753732516,994,113414
1676753733506,1039,114453
1676753734496,1068,115521
1676753735981,1036,116557
1676753737962,1030,117587
1676753738021,1010,118597
1676753738951,1008,119605
1676753740931,1000,120605
1676753741921,1039,121644
1676753742912,1058,122702
1676753743901,1032,123734
1676753744898,1038,124772
1676753745881,1011,125783
1676753746871,1006,126789
1676753747859,1049,127838
1676753748849,1096,128934
1676753749842,1074,130008
1676753750831,1064,131072
1676753751821,1033,132105
1676753752811,1015,133120
1676753753801,1010,134130
1676753754791,1052,135182
1676753755781,1063,136245
1676753756768,1100,137345
1676753757761,1074,138419
1676753758751,1049,139468
1676753759741,1048,140516
1676753760729,1008,141524
1676753761721,1000,142524
1676753762711,1037,143561
1676753764691,1070,144631
1676753764723,1029,145660
1676753765681,1001,146661
1676753767661,964,147625
1676753768651,990,148615
1676753769641,1010,149625
1676753770631,1080,150705
1676753771620,1048,151753
1676753772611,998,152751
1676753772643,972,153723
1676753773598,933,154656
1676753774590,946,155602
1676753776570,994,156596
1676753777560,1038,157634
1676753777596,1020,158654
1676753778551,1000,159654
1676753779540,970,160624
1676753780529,975,161599
1676753781520,958,162557
1676753782510,1012,163569
1676753783500,1033,164602
1676753784984,990,165592
1676753785974,982,166574
1676753786964,970,167544
1676753787954,983,168527
1676753788949,1041,169568
1676753789934,1051,170619
1676753790925,965,171584
1676753791915,897,172481
1676753792905,868,173349
1676753793895,801,174150
1676753793924,751,174901
1676753794883,759,175660
1676753795875,838,176498
1676753797855,968,177466
1676753798843,969,178435
1676753799835,923,179358
1676753800825,852,180210
1676753801813,804,181014
1676753801832,772,181786
1676753802803,741,182527
1676753803795,714,183241
1676753803835,704,183945
1676753804783,695,184640
1676753805776,689,185329
1676753805904,694,186023
1676753806765,710,186733
1676753807755,731,187464
1676753808745,750,188214
1676753808780,746,188960
1676753809735,743,189703
1676753810725,728,190431
1676753811715,726,191157
1676753811744,729,191886
1676753812702,750,192636
1676753813693,792,193428
1676753814684,898,194326
1676753815673,993,195319
1676753816669,987,196306
1676753817653,914,197220
1676753818644,855,198075
1676753818683,815,198890
1676753819633,790,199680
1676753820625,768,200448
1676753821615,755,201203
1676753822605,759,201962
1676753822637,782,202744
1676753823595,805,203549
1676753824585,784,204333
1676753825574,771,205104
1676753825606,755,205859
1676753826565,743,206602
1676753827554,737,207339
1676753828545,727,208066
1676753828577,726,208792
1676753829537,736,209528
1676753830524,765,210293
1676753831514,787,211080
1676753831552,805,211885
1676753832506,785,212670
1676753833498,781,213451
1676753834979,764,214215
1676753834998,746,214961
1676753835970,732,215693
1676753836958,722,216415
1676753837949,714,217129
1676753837967,713,217842
1676753838939,719,218561
1676753839929,743,219304
1676753840919,756,220060
1676753840953,753,220813
1676753841909,736,221549
1676753842899,735,222284
1676753842928,732,223016
1676753843889,726,223742
1676753844879,735,224477
1676753845869,739,225216
1676753845904,765,225981
1676753846859,763,226744
1676753847849,750,227494
1676753848839,744,228238
1676753848874,733,228971
1676753849829,727,229698
1676753850819,721,230419
1676753851809,712,231131
1676753851843,719,231850
1676753852799,721,232571
1676753853789,743,233314
1676753854779,750,234064
1676753854813,743,234807
1676753855769,741,235548
1676753856759,738,236286
1676753857749,740,237026
1676753857780,737,237763
