timestamp, rr, since_start 

1676928064068,875,56146
1676928065059,885,57031
1676928066050,908,57939
1676928067040,924,58863
1676928068031,947,59810
1676928069022,948,60758
1676928070009,925,61683
1676928070999,927,62610
1676928071991,971,63581
1676928072980,902,64483
1676928073016,820,65303
1676928073970,791,66094
1676928074960,828,66922
1676928075951,835,67757
1676928076940,880,68637
1676928077930,910,69547
1676928078920,983,70530
1676928079911,1042,71572
1676928080901,1015,72587
1676928081889,973,73560
1676928082880,957,74517
1676928083869,920,75437
1676928085852,918,76355
1676928085889,927,77282
1676928086840,965,78247
1676928087830,988,79235
1676928088820,1002,80237
1676928089809,1043,81280
1676928090800,1009,82289
1676928091789,962,83251
1676928092780,938,84189
1676928093769,921,85110
1676928094760,973,86083
1676928095750,1014,87097
1676928096747,1060,88157
1676928097730,1075,89232
1676928098720,1058,90290
1676928099710,1013,91303
1676928100700,996,92299
1676928101690,1007,93306
1676928102680,1015,94321
1676928104165,1052,95373
1676928105155,1078,96451
1676928106145,1053,97504
1676928107135,1017,98521
1676928108125,1037,99558
1676928109115,1019,100577
1676928111096,1010,101587
1676928111149,1015,102602
1676928112086,1056,103658
1676928113075,1119,104777
1676928114065,1115,105892
1676928116046,1081,106973
1676928117035,1052,108025
1676928118026,1042,109067
1676928119016,1000,110067
1676928120005,995,111062
1676928120996,1024,112086
1676928121986,1061,113147
1676928123470,1126,114273
1676928123965,1135,115408
1676928124955,1093,116501
1676928125946,1044,117545
1676928126936,1008,118553
1676928127925,941,119494
1676928128915,937,120431
1676928129903,975,121406
1676928130895,1058,122464
1676928131885,1141,123605
1676928132875,1126,124731
1676928133865,1098,125829
1676928135350,1051,126880
1676928135845,998,127878
1676928136835,951,128829
1676928137825,914,129743
1676928138815,965,130708
1676928139805,975,131683
1676928140795,1016,132699
1676928141785,1075,133774
1676928142775,1044,134818
1676928143765,1017,135835
1676928144755,971,136806
1676928145745,937,137743
1676928147230,889,138632
1676928147725,880,139512
1676928148715,916,140428
1676928149705,929,141357
1676928150695,953,142310
1676928151685,1049,143359
1676928152675,1052,144411
1676928154160,1022,145433
1676928155149,970,146403
1676928156139,931,147334
1676928156171,892,148226
1676928157129,875,149101
1676928158119,893,149994
1676928159110,905,150899
1676928160099,924,151823
1676928161089,967,152790
1676928162079,1053,153843
1676928163070,1022,154865
1676928164059,1002,155867
1676928165049,959,156826
1676928166039,937,157763
1676928167029,890,158653
1676928168019,911,159564
1676928169009,902,160466
1676928170000,933,161399
1676928170989,1039,162438
1676928171979,1041,163479
1676928172969,1012,164491
1676928173959,995,165486
1676928174950,956,166442
1676928174980,887,167329
1676928175937,807,168136
1676928176931,764,168900
1676928177919,800,169700
1676928178909,902,170602
1676928179899,969,171571
1676928180889,1015,172586
1676928181879,1051,173637
1676928182869,1039,174676
1676928183859,978,175654
1676928184849,928,176582
1676928185839,882,177464
1676928186832,860,178324
1676928187819,881,179205
1676928187851,900,180105
1676928189799,925,181030
1676928190789,984,182014
1676928191779,1074,183088
1676928192770,1030,184118
1676928192804,973,185091
1676928193759,947,186038
1676928194749,927,186965
1676928195739,915,187880
1676928196730,937,188817
1676928198215,961,189778
1676928198710,1006,190784
1676928199700,1054,191838
1676928200690,1041,192879
1676928201679,1001,193880
1676928203164,945,194825
1676928204154,902,195727
1676928205143,870,196597
1676928206132,897,197494
1676928207124,933,198427
1676928208113,961,199388
1676928209103,1012,200400
1676928210093,1048,201448
1676928211083,1006,202454
1676928212072,974,203428
1676928213064,917,204345
1676928213096,907,205252
1676928214053,861,206113
1676928216034,808,206921
1676928216083,798,207719
1676928217023,785,208504
1676928217052,768,209272
1676928218013,793,210065
1676928219002,783,210848
1676928219993,807,211655
1676928220984,794,212449
1676928221005,812,213261
1676928221973,830,214091
1676928222963,812,214903
1676928223953,785,215688
1676928224014,762,216450
1676928224942,747,217197
1676928225933,729,217926
1676928226922,718,218644
1676928226943,708,219352
1676928227913,697,220049
1676928228903,689,220738
1676928228933,690,221428
1676928229893,694,222122
1676928230883,709,222831
1676928230912,715,223546
1676928231874,725,224271
