index, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed 

0,1676014462330,55.756102791379256,1076.1153846153845,121.78048565509391,91.95243335551268,40.0,0.13446678007188864,0.06622566591125312,2.0304330386361573,1.3684770810348996,4.0
1,1676014492508,46.32116004296455,1295.304347826087,35.66807704694554,29.20942444127368,9.090909090909092,0.030666905485336793,0.023400349095860803,1.3105319651304408,0.7234111285833799,0.0
2,1676014521703,46.29304902854739,1296.090909090909,51.659645839518326,52.364109846344185,47.61904761904761,0.045260631590693406,0.028490838526436534,1.5886030012312993,0.7214069257681059,0.0
3,1676014552389,46.85303763860691,1280.6,55.3476286754907,48.32363720834224,29.166666666666668,0.05568131747475951,0.035569467706740104,1.5654245358360643,0.9805396318658031,0.0
4,1676014581602,45.994633959371406,1304.5,49.59907440485338,35.94648800647985,19.047619047619047,0.061647940272589186,0.028943277960188946,2.1299570959925487,1.3695507882373077,0.0
5,1676014612302,67.61991970134535,887.3125,188.58410549075975,44.377922438978594,16.129032258064516,0.1437816845799049,0.030047004892639475,4.785225186125845,2.1720609974920873,2.0
6,1676014644493,62.48027769012307,960.3030303030303,111.09686869233312,67.60010498178525,46.875,0.1282671239354149,0.020512702765889294,6.253058185424065,1.5182662628790875,0.0
7,1676014671707,69.0299848996908,869.1875,107.9454253025574,58.467939932923926,22.58064516129032,0.13366066217655564,0.032960957782144945,4.055120699464627,1.716520464009681,0.0
8,1676014702379,66.40625,903.5294117647059,114.57703170256954,67.90756585241441,48.484848484848484,0.1263778401903794,0.04677956579495806,2.7015607785739753,1.4626241173233354,0.0
9,1676014732588,69.50596252129472,863.2352941176471,80.20820657129845,50.349404167278884,24.242424242424242,0.09987030914550651,0.0332146119216265,3.006818486428846,1.6945699526377802,0.0
10,1676014761293,68.78877798759105,872.2352941176471,94.49340432118855,50.63472128885475,33.33333333333333,0.1153531230820358,0.029894342315059677,3.8586941256749143,1.4191234365809036,0.0
