timestamp, rr, since_start 

1676580491586,931,25517
1676580492579,942,26459
1676580493569,933,27392
1676580494559,914,28306
1676580495592,918,29224
1676580496582,883,30107
1676580496613,857,30964
1676580497619,839,31803
1676580498609,803,32606
1676580500092,792,33398
1676580500589,803,34201
1676580502571,835,35036
1676580502628,931,35967
1676580502659,869,36836
1676580504054,856,37692
1676580505043,862,38554
1676580506031,817,39371
1676580507025,801,40172
1676580507058,799,40971
1676580508012,779,41750
1676580509003,784,42534
1676580509997,787,43321
1676580510024,792,44113
1676580510984,774,44887
1676580511974,767,45654
1676580512963,751,46405
1676580512993,733,47138
1676580513953,730,47868
1676580514942,743,48611
1676580515934,814,49425
1676580516923,850,50275
1676580517914,849,51124
1676580517947,851,51975
1676580518905,830,52805
1676580519894,834,53639
1676580520883,852,54491
1676580521873,895,55386
1676580522862,963,56349
1676580523853,942,57291
1676580524843,909,58200
1676580525834,900,59100
1676580526823,882,59982
1676580527814,882,60864
1676580527844,902,61766
1676580528802,943,62709
1676580529794,910,63619
1676580530782,872,64491
1676580531778,851,65342
1676580532763,831,66173
1676580533753,831,67004
1676580533788,853,67857
1676580534744,874,68731
1676580535733,881,69612
1676580536725,845,70457
1676580537713,827,71284
1676580538703,841,72125
1676580538747,834,72959
1676580539693,834,73793
1676580540683,866,74659
1676580541672,906,75565
1676580542663,881,76446
1676580543653,851,77297
1676580544643,820,78117
1676580544681,799,78916
1676580545633,823,79739
1676580546624,870,80609
1676580547613,901,81510
1676580548604,911,82421
1676580549591,874,83295
1676580550583,837,84132
1676580552563,823,84955
1676580552628,867,85822
1676580554048,934,86756
1676580555038,970,87726
1676580555071,967,88693
1676580556028,954,89647
1676580557018,916,90563
1676580558008,906,91469
1676580558998,888,92357
1676580559988,882,93239
1676580560978,903,94142
1676580561968,936,95078
1676580562956,945,96023
1676580562975,915,96938
1676580563948,821,97759
1676580564938,767,98526
1676580565926,748,99274
1676580566918,817,100091
1676580567908,878,100969
1676580568898,917,101886
1676580568950,918,102804
1676580569888,906,103710
1676580570877,867,104577
1676580571872,848,105425
1676580572858,851,106276
1676580573848,823,107099
1676580574838,861,107960
1676580575828,884,108844
1676580575863,935,109779
1676580576818,940,110719
1676580577808,904,111623
1676580578798,887,112510
1676580579786,904,113414
1676580580778,953,114367
1676580581768,978,115345
1676580582758,984,116329
1676580583747,978,117307
1676580584738,958,118265
1676580585728,929,119194
1676580586718,901,120095
1676580587708,880,120975
1676580588697,877,121852
1676580589688,929,122781
1676580590677,1001,123782
1676580591668,1016,124798
1676580591711,973,125771
1676580592658,950,126721
1676580593647,897,127618
1676580594637,916,128534
