index, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed 

0,1676497271468,62.96308073902121,952.939393939394,58.29805308560556,50.8419435683418,25.0,0.04654624364316379,0.09506505358973316,0.48962517650324755,0.874543909719409,0.0
1,1676497300667,61.30372590422996,978.7333333333333,58.13199539744777,39.5943718944282,20.689655172413794,0.04946921148281663,0.04421764329445723,1.1187663520054154,1.4305813370295624,0.0
2,1676497330363,59.0030518819939,1016.8965517241379,50.73483794408771,32.05608511020322,10.714285714285714,0.06516513466938531,0.02444468365974581,2.6658203303606562,1.222395220336326,0.0
3,1676497360558,58.95840157222404,1017.6666666666666,62.83859394423851,36.385829266742995,10.344827586206897,0.04819448446024302,0.022505431315004498,2.141460156247327,1.2410006368398656,0.0
4,1676497390753,57.84526391901663,1037.25,57.35206124082576,39.0453385378903,11.11111111111111,0.07355862209177215,0.015345418884436024,4.79352324271698,1.3566813343658057,0.0
5,1676497421452,74.30713616280626,807.4594594594595,152.2149253246859,54.00264543784604,22.22222222222222,0.0892634719973028,0.02259111346455885,3.9512648253190434,1.9887863909743162,2.0
6,1676497450644,75.64399618372632,793.1891891891892,100.92567183069787,52.85289558225331,30.555555555555557,0.12948657880842146,0.03379340426207556,3.831711590943117,1.521767725687752,0.0
7,1676497481336,76.23888182973316,787.0,100.9415672555167,49.499069635063265,25.64102564102564,0.1378136427075211,0.04200212928473396,3.2811108640059037,1.808328312317506,0.0
8,1676497511542,78.00260008666956,769.2051282051282,98.50216175870156,46.10446422659764,21.052631578947366,0.1302463936898811,0.041991236874012024,3.101751779321589,1.880218932100545,0.0
9,1676497540738,76.39257294429709,785.4166666666666,88.64485163968757,41.54126226522535,22.857142857142858,0.14197351541890524,0.01994951226164641,7.116640926197177,1.6013569002570192,0.0
10,1676497571424,81.45717841384771,736.5833333333334,108.48486197519807,53.34405529479473,22.857142857142858,0.13462946211475274,0.030664817524299393,4.390355886124865,1.6705610977822958,7.0
