timestamp, rr, since_start 

1677476054962,1080,25839
1677476055958,1019,26858
1677476057980,1137,27995
1677476058968,1087,29082
1677476060272,1030,30112
1677476061265,1093,31205
1677476062254,1068,32273
1677476063246,1031,33304
1677476064235,1021,34325
1677476065225,952,35277
1677476065267,912,36189
1677476066211,927,37116
1677476066223,881,37997
1677476068194,876,38873
1677476069181,940,39813
1677476070174,1006,40819
1677476072154,1030,41849
1677476073142,1158,43007
1677476074132,1182,44189
1677476075122,1180,45369
1677476076113,1150,46519
1677476078094,1260,47779
1677476079082,1274,49053
1677476080074,1297,50350
1677476083042,1327,51677
1677476083077,1343,53020
1677476084034,1155,54175
1677476085022,1039,55214
1677476086015,1074,56288
1677476087002,1086,57374
1677476088981,1194,58568
1677476089974,1219,59787
1677476090962,1348,61135
1677476092453,1262,62397
1677476094428,1264,63661
1677476095418,1264,64925
1677476096409,1360,66285
1677476098389,1351,67636
1677476099379,1358,68994
1677476101359,1413,70407
1677476102348,1424,71831
1677476103339,1376,73207
1677476105319,1295,74502
1677476106309,1314,75816
1677476107299,1325,77141
1677476109278,1327,78468
1677476110269,1353,79821
1677476111259,1319,81140
1677476112248,1262,82402
1677476114229,1216,83618
1677476115218,1254,84872
1677476116208,1318,86190
1677476118188,1462,87652
1677476119178,1369,89021
1677476120168,1328,90349
1677476122148,1351,91700
1677476123138,1315,93015
1677476125117,1295,94310
1677476126108,1422,95732
1677476127098,1403,97135
1677476128088,1369,98504
1677476130068,1300,99804
1677476131056,1277,101081
1677476132048,1337,102418
1677476134028,1216,103634
1677476135017,1296,104930
1677476136008,1326,106256
1677476137989,1315,107571
1677476138979,1268,108839
1677476139967,1234,110073
1677476140957,1202,111275
1677476142443,1264,112539
1677476144422,1198,113737
1677476145412,1199,114936
1677476146897,1182,116118
1677476147392,1215,117333
1677476148383,1284,118617
1677476150363,1243,119860
1677476151350,1213,121073
1677476152342,1184,122257
1677476153332,1205,123462
1677476155313,1279,124741
1677476156303,1301,126042
1677476157293,1239,127281
1677476158283,1210,128491
1677476160263,1213,129704
1677476161747,1238,130942
1677476162242,1393,132335
1677476164223,1322,133657
1677476165214,1296,134953
1677476166202,1304,136257
1677476168182,1291,137548
1677476169172,1358,138906
1677476170162,1294,140200
1677476171152,1250,141450
1677476173132,1240,142690
1677476174123,1208,143898
1677476175112,1300,145198
1677476177092,1319,146517
1677476178082,1251,147768
1677476179072,1285,149053
1677476180064,1290,150343
1677476182042,1250,151593
1677476183032,1337,152930
1677476184022,1321,154251
1677476186002,1283,155534
1677476186992,1284,156818
1677476187982,1296,158114
1677476188972,1343,159457
1677476189962,1313,160770
1677476192437,1093,161863
1677476193427,1049,162912
1677476194417,1221,164133
1677476196397,1244,165377
1677476197387,1343,166720
1677476198377,1329,168049
1677476199367,1252,169301
1677476201345,1267,170568
1677476202338,1225,171793
1677476203325,1301,173094
1677476205305,1322,174416
1677476206297,1309,175725
1677476207287,1349,177074
1677476208277,1136,178210
1677476208336,1125,179335
1677476209267,1051,180386
1677476212236,1066,181452
1677476213227,1142,182594
1677476214217,1045,183639
1677476215204,944,184583
1677476216197,937,185520
1677476216240,887,186407
1677476217186,850,187257
1677476218176,826,188083
1677476219164,803,188886
1677476220157,790,189676
1677476220189,783,190459
1677476221146,769,191228
1677476222138,761,191989
1677476223124,754,192743
1677476223141,750,193493
1677476224116,750,194243
1677476225104,752,194995
1677476226097,763,195758
1677476227086,816,196574
1677476228076,897,197471
1677476229066,959,198430
