timestamp, since_start, heart_rate 

1675835059112,0,52
1675835060125,1013,52
1675835061114,2002,52
1675835062087,2975,52
1675835063125,4013,52
1675835064168,5056,52
1675835065123,6011,52
1675835066074,6962,52
1675835067106,7994,52
1675835068133,9021,52
1675835069123,10011,52
1675835070120,11008,52
1675835071401,12289,52
1675835072919,13807,53
1675835073364,14252,53
1675835074397,15285,54
1675835075374,16262,55
1675835076372,17260,56
1675835077357,18245,57
1675835078355,19243,57
1675835079337,20225,57
1675835080293,21181,57
1675835081320,22208,56
1675835082291,23179,55
1675835083292,24180,55
1675835084254,25142,55
1675835085280,26168,54
1675835086277,27165,53
1675835087223,28111,53
1675835088237,29125,52
1675835089220,30108,51
1675835090223,31111,50
1675835091183,32071,50
1675835092204,33092,50
1675835093198,34086,49
1675835094172,35060,49
1675835095143,36031,49
1675835096170,37058,48
1675835097170,38058,48
1675835099142,40030,47
1675835099160,40048,47
1675835101091,41979,47
1675835101108,41996,47
1675835102107,42995,47
1675835104083,44971,47
1675835104548,45436,47
1675835105566,46454,47
1675835106563,47451,47
1675835107548,48436,47
1675835108508,49396,47
1675835109534,50422,47
1675835110517,51405,47
1675835111513,52401,47
1675835112500,53388,47
1675835113458,54346,47
1675835114482,55370,47
1675835115472,56360,47
1675835116462,57350,47
1675835117418,58306,47
1675835118445,59333,47
1675835119427,60315,47
1675835120426,61314,47
1675835121412,62300,47
1675835122368,63256,47
1675835123395,64283,47
1675835124381,65269,47
1675835125371,66259,47
1675835126328,67216,47
1675835127349,68237,47
1675835129331,70219,47
1675835129385,70273,47
1675835130316,71204,47
1675835131278,72166,47
1675835132303,73191,47
1675835133286,74174,47
1675835134276,75164,47
1675835135277,76165,47
1675835136229,77117,47
1675835137245,78133,47
1675835138237,79125,47
1675835139228,80116,47
1675835140222,81110,47
1675835141178,82066,47
1675835142201,83089,47
1675835143186,84074,47
1675835144181,85069,47
1675835145138,86026,47
1675835146158,87046,47
1675835147149,88037,47
1675835149133,90021,47
1675835149190,90078,47
1675835151078,91966,47
1675835151146,92034,47
1675835152101,92989,47
1675835153086,93974,47
1675835154570,95458,47
1675835156028,96916,47
1675835156556,97444,47
1675835157543,98431,47
1675835158536,99424,47
1675835159492,100380,47
1675835160512,101400,47
1675835161501,102389,47
1675835162493,103381,47
1675835163486,104374,47
1675835164442,105330,47
1675835165464,106352,47
1675835166454,107342,48
1675835167441,108329,47
1675835168433,109321,47
1675835169392,110280,47
1675835170413,111301,47
1675835171411,112299,47
1675835172390,113278,48
1675835173382,114270,48
1675835174342,115230,48
1675835175363,116251,48
1675835176351,117239,48
1675835177341,118229,48
1675835179293,120181,48
1675835179352,120240,48
1675835180311,121199,48
1675835181301,122189,47
1675835182296,123184,47
1675835183253,124141,47
1675835184275,125163,47
1675835185266,126154,47
1675835186254,127142,47
1675835187250,128138,47
1675835188202,129090,47
1675835189221,130109,47
1675835190196,131084,47
1675835191203,132091,47
1675835192164,133052,47
1675835193181,134069,47
1675835194666,135554,47
1675835195159,136047,47
1675835196153,137041,47
1675835197112,138000,47
1675835199122,140010,47
1675835199173,140061,47
1675835200122,141010,47
1675835201072,141960,47
1675835202097,142985,47
1675835203591,144479,47
1675835204568,145456,47
1675835205527,146415,47
1675835206562,147450,47
1675835207524,148412,47
1675835208528,149416,47
1675835209501,150389,47
1675835210510,151398,47
1675835211492,152380,47
1675835212521,153409,47
1675835213471,154359,49
1675835214437,155325,49
1675835215425,156313,50
1675835216449,157337,52
1675835217444,158332,52
1675835218424,159312,54
1675835219404,160292,55
1675835220408,161296,57
1675835221384,162272,58
1675835222370,163258,59
1675835223380,164268,60
1675835224369,165257,62
1675835225357,166245,64
1675835226330,167218,65
1675835227346,168234,68
1675835228372,169260,69
1675835230314,171202,72
1675835230356,171244,73
1675835231283,172171,74
1675835232301,173189,76
1675835233282,174170,77
1675835234236,175124,77
1675835235267,176155,77
1675835236247,177135,78
1675835237206,178094,77
1675835238222,179110,72
1675835239223,180111,68
1675835240202,181090,66
1675835241181,182069,65
1675835242194,183082,64
1675835243178,184066,64
1675835244171,185059,64
1675835245146,186034,63
1675835246150,187038,63
1675835248161,189049,63
1675835248205,189093,63
1675835250105,190993,64
1675835250163,191051,65
1675835251098,191986,65
1675835252588,193476,65
1675835254566,195454,64
1675835254595,195483,64
1675835255560,196448,64
1675835256543,197431,64
1675835257509,198397,64
1675835258528,199416,65
1675835259555,200443,65
1675835260505,201393,65
1675835261496,202384,65
1675835262481,203369,65
1675835263474,204362,65
