index, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed 

0,1677527262031,55.37439241986095,1083.5333333333333,58.654771521353844,34.00367627183861,13.793103448275861,0.05502855146759544,0.0335797675660165,1.6387412854901833,1.225880128171087,0.0
1,1677527290718,51.779488418654424,1158.76,37.59285038408235,34.80879449094788,16.666666666666664,0.02860339149106863,0.026920727561950675,1.06250440019668,0.9359707559065423,0.0
2,1677527320947,53.10778914240755,1129.7777777777778,34.157948300487334,31.26531624660144,11.538461538461538,0.024255246781853423,0.028987518710721367,0.8367479474151177,1.1419421446454316,0.0
3,1677527351132,54.393445925527985,1103.0740740740741,37.33821984481448,36.04330728443215,15.384615384615385,0.035011865523113306,0.03349139864840619,1.045398727317095,0.9458455555149922,0.0
4,1677527380812,54.57557742910048,1099.392857142857,42.286724770744954,34.9246441532447,18.51851851851852,0.027333526783517866,0.031701754335726,0.8622086492139206,1.004790289203718,0.0
5,1677527411038,69.48810429833559,863.4571428571429,83.58275381138073,47.836843921433996,20.588235294117645,0.096024978620697,0.030153217200406132,3.1845682662148453,0.8922535289238668,0.0
6,1677527440734,73.07920205411811,821.027027027027,62.823857788085945,30.879951887453267,8.333333333333332,0.08252213192294691,0.040505314564265094,2.037316159883627,1.5291946404024868,0.0
7,1677527470921,75.58476047802253,793.8108108108108,54.84564967736069,26.453733195902615,5.555555555555555,0.07286216765725981,0.02631960135720883,2.768361369474282,1.8982948739206416,0.0
8,1677527501122,77.99220077992202,769.3076923076923,45.7788182158371,22.688251513872917,5.263157894736842,0.06389059703633475,0.015781621576805873,4.048417757667835,1.6144121071332178,0.0
9,1677527530799,76.04562737642586,789.0,35.0600987778955,19.624248039380035,2.7027027027027026,0.033591625451018015,0.010899915646352724,3.0818243499213023,1.694437032537593,0.0
10,1677527561012,76.17265802485633,787.6842105263158,40.776738249539626,21.29684379328438,2.7027027027027026,0.06489406829600622,0.028026575942462415,2.3154476104834028,1.4941077259877624,0.0
