timestamp, since_start, heart_rate 

1677445163872,0,62
1677445164876,1004,62
1677445165915,2043,62
1677445166882,3010,62
1677445167890,4018,62
1677445168870,4998,62
1677445169874,6002,62
1677445170887,7015,62
1677445171937,8065,62
1677445172886,9014,62
1677445173874,10002,63
1677445174862,10990,64
1677445175906,12034,65
1677445176887,13015,65
1677445177973,14101,65
1677445179451,15579,65
1677445179931,16059,65
1677445180936,17064,65
1677445182426,18554,65
1677445182915,19043,65
1677445183898,20026,65
1677445184898,21026,64
1677445185876,22004,64
1677445186867,22995,63
1677445187869,23997,63
1677445189353,25481,63
1677445190323,26451,62
1677445191339,27467,61
1677445192318,28446,61
1677445193309,29437,61
1677445194292,30420,61
1677445195295,31423,61
1677445196280,32408,60
1677445197278,33406,60
1677445198261,34389,59
1677445199257,35385,59
1677445200234,36362,59
1677445201240,37368,59
1677445202213,38341,59
1677445203206,39334,58
1677445204174,40302,58
1677445205198,41326,58
1677445206190,42318,58
1677445207179,43307,58
1677445208168,44296,58
1677445209159,45287,58
1677445210145,46273,58
1677445211129,47257,57
1677445212122,48250,57
1677445213109,49237,58
1677445214106,50234,58
1677445215104,51232,58
1677445216080,52208,57
1677445217068,53196,57
1677445218058,54186,57
1677445219049,55177,57
1677445220047,56175,57
1677445221032,57160,57
1677445221993,58121,57
1677445223016,59144,57
1677445224003,60131,57
1677445224991,61119,57
1677445225988,62116,57
1677445226968,63096,57
1677445228959,65087,57
1677445229005,65133,56
1677445229942,66070,56
1677445230935,67063,56
1677445231920,68048,56
1677445232884,69012,56
1677445233908,70036,56
1677445234891,71019,56
1677445235892,72020,55
1677445236871,72999,55
1677445237858,73986,55
1677445239347,75475,55
1677445240336,76464,55
1677445241327,77455,55
1677445242316,78444,55
1677445243309,79437,55
1677445244268,80396,55
1677445245284,81412,55
1677445246277,82405,55
1677445247268,83396,55
1677445248257,84385,55
1677445249345,85473,55
1677445250237,86365,55
1677445251227,87355,55
1677445252211,88339,55
1677445254198,90326,55
1677445254235,90363,55
1677445255188,91316,55
1677445256185,92313,55
1677445257164,93292,55
1677445258129,94257,55
1677445259149,95277,55
1677445260139,96267,56
1677445261136,97264,56
1677445262119,98247,56
1677445263111,99239,56
1677445264102,100230,56
1677445265081,101209,56
1677445266074,102202,56
1677445267056,103184,56
1677445268054,104182,56
1677445269042,105170,56
1677445270041,106169,56
1677445271026,107154,56
1677445272015,108143,56
1677445272978,109106,56
1677445273999,110127,56
1677445274988,111116,56
1677445275983,112111,56
1677445276968,113096,56
1677445277950,114078,56
1677445278947,115075,56
1677445279936,116064,56
1677445280927,117055,56
1677445281918,118046,56
1677445282907,119035,56
1677445283896,120024,56
1677445284886,121014,56
1677445285877,122005,56
1677445286866,122994,56
1677445287827,123955,56
1677445289338,125466,56
1677445290327,126455,56
1677445291320,127448,56
1677445292309,128437,56
1677445293299,129427,56
1677445294290,130418,55
1677445295280,131408,55
1677445296272,132400,55
1677445297261,133389,55
1677445298246,134374,55
1677445299212,135340,55
1677445300220,136348,56
1677445301222,137350,56
1677445302211,138339,55
1677445303202,139330,55
1677445304192,140320,55
1677445305182,141310,55
1677445306168,142296,55
1677445307163,143291,55
1677445308138,144266,56
1677445309145,145273,56
1677445310128,146256,56
1677445311122,147250,56
1677445312108,148236,55
1677445313084,149212,55
1677445314078,150206,56
1677445315052,151180,56
1677445316071,152199,56
1677445317062,153190,56
1677445318064,154192,56
1677445319055,155183,56
1677445320028,156156,57
1677445321026,157154,57
1677445322012,158140,58
1677445323030,159158,62
1677445323987,160115,63
1677445324984,161112,63
1677445325972,162100,64
1677445326966,163094,66
