timestamp, since_start, heart_rate 

1676411569303,0,77
1676411570291,988,77
1676411571339,2036,77
1676411572317,3014,77
1676411573312,4009,77
1676411574307,5004,77
1676411575328,6025,77
1676411576273,6970,77
1676411577265,7962,77
1676411578349,9046,77
1676411579751,10448,77
1676411580769,11466,78
1676411581746,12443,79
1676411582691,13388,79
1676411583743,14440,80
1676411584708,15405,80
1676411585712,16409,80
1676411586697,17394,81
1676411587662,18359,81
1676411588658,19355,81
1676411589652,20349,81
1676411590633,21330,81
1676411591610,22307,81
1676411592631,23328,80
1676411593589,24286,80
1676411594578,25275,80
1676411595574,26271,79
1676411596580,27277,79
1676411597548,28245,78
1676411598555,29252,78
1676411599546,30243,78
1676411600554,31251,77
1676411601520,32217,77
1676411603503,34200,76
1676411603542,34239,76
1676411604493,35190,76
1676411605513,36210,76
1676411606479,37176,76
1676411607460,38157,75
1676411608450,39147,75
1676411609469,40166,75
1676411610411,41108,75
1676411611415,42112,75
1676411613412,44109,74
1676411613501,44198,75
1676411614395,45092,75
1676411615383,46080,75
1676411616375,47072,75
1676411617367,48064,74
1676411618352,49049,74
1676411619343,50040,74
1676411620364,51061,72
1676411621334,52031,72
1676411622316,53013,72
1676411623305,54002,71
1676411624278,54975,71
1676411625303,56000,71
1676411626272,56969,71
1676411627267,57964,71
1676411628750,59447,71
1676411629743,60440,71
1676411630749,61446,72
1676411631722,62419,72
1676411632707,63404,72
1676411633699,64396,72
1676411634697,65394,73
1676411635680,66377,73
1676411636678,67375,73
1676411637655,68352,72
1676411638652,69349,72
1676411639651,70348,72
1676411640630,71327,72
1676411641616,72313,72
1676411642592,73289,72
1676411643600,74297,72
1676411644577,75274,72
1676411645611,76308,72
1676411646570,77267,72
1676411647560,78257,72
1676411648546,79243,72
1676411649540,80237,72
1676411650525,81222,72
1676411652014,82711,72
1676411652520,83217,72
1676411653501,84198,72
1676411654509,85206,73
1676411655489,86186,73
1676411656470,87167,73
1676411657477,88174,73
1676411658480,89177,74
1676411659449,90146,74
1676411660423,91120,74
1676411662431,93128,74
1676411662461,93158,75
1676411664387,95084,75
1676411664419,95116,75
1676411665403,96100,76
1676411666368,97065,76
1676411667354,98051,76
1676411668388,99085,76
1676411669334,100031,76
1676411670332,101029,76
1676411671343,102040,76
1676411672304,103001,77
1676411673295,103992,77
1676411674298,104995,77
1676411675312,106009,77
1676411676279,106976,77
1676411677759,108456,77
1676411678742,109439,77
1676411679766,110463,77
1676411680728,111425,77
1676411681751,112448,77
1676411682711,113408,78
1676411683692,114389,78
1676411684663,115360,78
1676411685696,116393,78
1676411686666,117363,78
1676411687643,118340,78
1676411688654,119351,78
1676411689621,120318,78
1676411690628,121325,78
1676411691610,122307,78
1676411692603,123300,78
1676411693588,124285,78
1676411694582,125279,78
1676411695571,126268,78
1676411696563,127260,78
1676411697572,128269,79
1676411698543,129240,79
1676411699539,130236,79
1676411700550,131247,80
1676411701512,132209,80
1676411702507,133204,80
1676411704508,135205,81
1676411704538,135235,81
1676411705496,136193,82
1676411706465,137162,82
1676411707493,138190,82
1676411708443,139140,83
1676411709436,140133,83
1676411710421,141118,83
1676411712440,143137,83
1676411712485,143182,82
1676411714415,145112,81
1676411714463,145160,81
1676411715379,146076,81
1676411716391,147088,82
1676411717361,148058,82
1676411718341,149038,82
1676411719337,150034,82
1676411720338,151035,81
1676411721294,151991,80
1676411722305,153002,79
1676411723313,154010,79
1676411724293,154990,79
1676411725296,155993,81
1676411726291,156988,83
1676411727745,158442,84
1676411728761,159458,86
1676411729714,160411,87
1676411730714,161411,88
1676411731692,162389,89
1676411732729,163426,91
1676411733732,164429,93
1676411734664,165361,94
1676411735728,166425,96
1676411736653,167350,97
1676411737643,168340,99
1676411738643,169340,100
1676411740153,170850,101
1676411740614,171311,102
1676411741613,172310,102
1676411742600,173297,103
1676411743623,174320,102
1676411744574,175271,101
1676411745588,176285,98
1676411746560,177257,96
1676411747562,178259,95
1676411748542,179239,95
1676411749563,180260,96
1676411750529,181226,96
1676411751501,182198,97
1676411752518,183215,97
1676411753522,184219,96
1676411754474,185171,96
1676411756478,187175,96
1676411756509,187206,96
1676411757477,188174,96
1676411758543,189240,97
1676411759429,190126,97
1676411760432,191129,99
1676411762428,193125,100
1676411762480,193177,100
1676411763422,194119,100
1676411764387,195084,99
1676411765386,196083,94
1676411766360,197057,93
1676411767334,198031,93
1676411768350,199047,94
1676411769328,200025,95
1676411770365,201062,96
1676411771329,202026,98
1676411772290,202987,98
1676411773301,203998,98
1676411774268,204965,97
1676411775300,205997,97
1676411776792,207489,97
1676411777745,208442,97
1676411778757,209454,98
1676411779746,210443,99
1676411780708,211405,100
1676411781727,212424,101
1676411782687,213384,101
1676411783705,214402,98
1676411784671,215368,96
1676411785682,216379,92
1676411786649,217346,92
1676411787627,218324,92
1676411788661,219358,93
1676411789617,220314,94
1676411790635,221332,96
1676411791623,222320,96
1676411792593,223290,96
1676411793602,224299,97
1676411794581,225278,97
1676411795586,226283,98
1676411796587,227284,99
1676411797569,228266,100
1676411798530,229227,100
1676411799541,230238,100
1676411800520,231217,100
1676411801533,232230,98
1676411802508,233205,97
1676411803479,234176,97
1676411805504,236201,97
1676411805576,236273,98
1676411806447,237144,99
1676411807462,238159,99
1676411808451,239148,99
1676411809425,240122,99
1676411811439,242136,99
1676411811527,242224,99
1676411813390,244087,99
1676411813434,244131,99
1676411814367,245064,98
1676411815397,246094,98
1676411816365,247062,97
1676411817455,248152,97
1676411818850,249547,97
1676411819322,250019,97
1676411820327,251024,97
1676411821313,252010,98
1676411822283,252980,98
1676411823298,253995,99
1676411824299,254996,99
1676411825262,255959,99
1676411826771,257468,98
1676411827760,258457,98
1676411828723,259420,98
1676411829744,260441,98
1676411830734,261431,99
1676411831693,262390,100
1676411832700,263397,100
1676411833696,264393,101
1676411834649,265346,101
1676411835683,266380,101
1676411836667,267364,101
1676411837619,268316,101
1676411838655,269352,101
1676411839619,270316,102
1676411840633,271330,102
1676411841593,272290,103
1676411842598,273295,103
1676411843584,274281,104
1676411844592,275289,105
1676411845565,276262,105
1676411846568,277265,103
1676411847530,278227,102
1676411848546,279243,99
1676411850532,281229,99
1676411850594,281291,100
1676411851494,282191,100
1676411852503,283200,101
1676411853503,284200,102
1676411854469,285166,103
1676411855484,286181,103
1676411856421,287118,103
1676411857461,288158,101
1676411858451,289148,97
1676411859419,290116,96
1676411861432,292129,95
1676411861505,292202,96
1676411863381,294078,97
1676411863459,294156,99
1676411864384,295081,100
1676411865352,296049,101
1676411866371,297068,101
1676411867327,298024,100
1676411868358,299055,98
1676411869341,300038,97
1676411870306,301003,97
1676411871331,302028,98
1676411872306,303003,100
1676411873775,304472,101
1676411874270,304967,102
1676411875273,305970,103
1676411876766,307463,103
1676411877733,308430,102
1676411878759,309456,101
1676411879761,310458,100
1676411880784,311481,100
1676411881718,312415,100
1676411882700,313397,101
1676411883670,314367,101
1676411884671,315368,100
1676411885650,316347,98
1676411886659,317356,94
1676411887633,318330,94
1676411888650,319347,93
1676411889615,320312,93
1676411890623,321320,94
1676411891608,322305,95
1676411892563,323260,96
1676411893583,324280,96
1676411894562,325259,96
1676411895580,326277,95
1676411896582,327279,95
1676411897536,328233,95
1676411898529,329226,95
1676411899516,330213,96
1676411900507,331204,96
1676411901495,332192,96
1676411902476,333173,94
1676411903450,334147,93
1676411904492,335189,92
1676411905455,336152,93
1676411906430,337127,93
1676411907466,338163,94
