timestamp, rr, since_start 

1677918291131,1067,22929
1677918292121,1119,24048
1677918293201,1103,25151
1677918294147,1088,26239
1677918295135,1063,27302
1677918296124,1100,28402
1677918298420,1120,29522
1677918299913,1140,30662
1677918300402,1112,31774
1677918301390,1186,32960
1677918302383,1018,33978
1677918303372,989,34967
1677918304359,922,35889
1677918305352,965,36854
1677918306342,988,37842
1677918307332,1020,38862
1677918308322,1062,39924
1677918309311,1091,41015
1677918310302,1196,42211
1677918311292,1175,43386
1677918313274,1167,44553
1677918314262,1191,45744
1677918315252,1228,46972
1677918317232,1267,48239
1677918318222,1269,49508
1677918319212,1305,50813
1677918321193,1263,52076
1677918321245,1222,53298
1677918323171,1208,54506
1677918324161,1231,55737
1677918325152,1274,57011
1677918326141,1204,58215
1677918328157,1155,59370
1677918330102,1174,60544
1677918330597,1196,61740
1677918331587,1226,62966
1677918332577,1212,64178
1677918333567,1141,65319
1677918335547,1196,66515
1677918336537,1229,67744
1677918337532,1263,69007
1677918339507,1275,70282
1677918340992,1271,71553
1677918341487,1192,72745
1677918342483,1193,73938
1677918343467,1203,75141
1677918345447,1241,76382
1677918346437,1280,77662
1677918347427,1264,78926
1677918348417,1208,80134
1677918349406,1184,81318
1677918351386,1195,82513
1677918352377,1162,83675
1677918353367,1200,84875
1677918354357,1269,86144
1677918355346,1218,87362
1677918357326,1157,88519
1677918358316,1163,89682
1677918359306,1230,90912
1677918360296,1187,92099
1677918361286,1210,93309
1677918363266,1211,94520
1677918364256,1194,95714
1677918365246,1134,96848
1677918366236,1156,98004
1677918367226,1117,99121
1677918369206,1168,100289
1677918370196,1183,101472
1677918372177,1260,102732
1677918372239,1266,103998
1677918373166,1211,105209
1677918374156,1233,106442
1677918375146,1037,107479
1677918378116,969,108448
1677918382572,1218,109666
1677918383562,1243,110909
1677918384551,1217,112126
1677918385541,1189,113315
1677918386531,1172,114487
1677918388512,1201,115688
1677918389501,1236,116924
1677918390490,1301,118225
1677918391480,1311,119536
1677918393461,1253,120789
1677918394451,1240,122029
1677918395441,1226,123255
1677918397420,1232,124487
1677918398410,1218,125705
1677918399400,1207,126912
1677918400390,1284,128196
1677918401380,1242,129438
1677918403856,1243,130681
1677918404351,1215,131896
1677918405341,1209,133105
1677918406826,1237,134342
1677918408311,1246,135588
1677918409301,1276,136864
1677918410291,1252,138116
1677918411281,1224,139340
1677918412271,1243,140583
1677918414251,1197,141780
1677918415240,1246,143026
1677918416230,1252,144278
1677918418211,1316,145594
1677918419201,1288,146882
1677918420191,1237,148119
1677918421181,1201,149320
1677918422171,1188,150508
1677918423161,1167,151675
1677918425140,1173,152848
1677918426130,1228,154076
1677918428111,1219,155295
1677918428168,1245,156540
1677918430584,1192,157732
1677918431575,1185,158917
1677918432564,1191,160108
1677918433555,1194,161302
1677918435534,1236,162538
1677918436524,1320,163858
1677918437514,1330,165188
1677918438505,1236,166424
1677918440486,1239,167663
1677918441474,1201,168864
1677918442464,1224,170088
1677918443454,1209,171297
1677918444444,1210,172507
1677918445434,1095,173602
1677918445462,1041,174643
1677918446424,976,175619
1677918448406,1041,176660
1677918449395,833,177493
1677918450385,815,178308
1677918451375,812,179120
1677918452363,800,179920
1677918452379,788,180708
1677918453355,773,181481
1677918454343,763,182244
1677918455335,759,183003
1677918455364,747,183750
1677918456324,735,184485
1677918457314,723,185208
1677918458309,717,185925
1677918458352,714,186639
1677918459293,725,187364
1677918460285,765,188129
1677918461275,787,188916
1677918461303,767,189683
1677918462265,771,190454
1677918463255,777,191231
1677918464245,765,191996
1677918465233,785,192781
1677918466225,809,193590
1677918467218,847,194437
1677918468205,938,195375
1677918469195,1069,196444
1677918470185,1182,197626
1677918471174,1134,198760
1677918473156,1050,199810
1677918473282,974,200784
1677918474146,898,201682
1677918474178,858,202540
1677918475134,870,203410
1677918477116,860,204270
1677918477166,870,205140
1677918479586,947,206087
1677918480579,1104,207191
1677918481567,1125,208316
1677918482558,1083,209399
1677918482580,1009,210408
1677918483547,966,211374
1677918484539,914,212288
1677918485529,871,213159
1677918486519,864,214023
1677918487507,843,214866
1677918488499,851,215717
1677918489489,881,216598
1677918490479,1041,217639
1677918491469,1076,218715
1677918492459,1050,219765
1677918493449,970,220735
1677918494439,920,221655
1677918494473,874,222529
1677918495430,856,223385
1677918496419,851,224236
1677918497408,862,225098
1677918498399,898,225996
1677918499388,960,226956
1677918500378,987,227943
1677918501368,960,228903
1677918502359,932,229835
1677918503347,883,230718
1677918503367,849,231567
1677918504337,825,232392
1677918505328,809,233201
1677918506319,810,234011
1677918507308,816,234827
1677918508298,840,235667
1677918509288,895,236562
1677918510280,1029,237591
1677918511269,1046,238637
1677918512259,1002,239639
1677918513248,958,240597
1677918513283,904,241501
1677918514239,860,242361
1677918515228,838,243199
1677918516218,825,244024
1677918517208,833,244857
1677918518198,862,245719
1677918519188,932,246651
1677918520178,1024,247675
1677918521168,1011,248686
1677918522158,972,249658
1677918522186,910,250568
1677918523148,875,251443
1677918524138,850,252293
1677918525128,832,253125
1677918527109,820,253945
1677918527167,817,254762
1677918528593,841,255603
1677918529583,920,256523
1677918530573,985,257508
1677918530603,968,258476
1677918531563,922,259398
1677918532553,894,260292
1677918533543,852,261144
1677918534533,833,261977
1677918535523,823,262800
1677918536513,809,263609
1677918536542,821,264430
1677918537998,856,265286
1677918538493,929,266215
1677918539483,935,267150
1677918540473,949,268099
1677918541461,906,269005
1677918542451,873,269878
1677918543441,830,270708
1677918543457,831,271539
1677918544441,807,272346
1677918545423,799,273145
1677918546422,803,273948
1677918547403,826,274774
1677918548401,876,275650
1677918549391,894,276544
1677918549424,886,277430
1677918550373,857,278287
1677918551363,848,279135
1677918552354,834,279969
1677918553343,823,280792
1677918553373,799,281591
1677918554333,789,282380
1677918555323,791,283171
1677918556313,800,283971
1677918557303,828,284799
1677918558293,912,285711
1677918559283,958,286669
1677918560273,963,287632
1677918560309,929,288561
1677918561262,878,289439
1677918562253,840,290279
1677918563243,806,291085
1677918564728,794,291879
1677918564760,774,292653
1677918565223,759,293412
1677918566213,765,294177
1677918567203,803,294980
1677918568193,981,295961
1677918569183,1001,296962
1677918570173,973,297935
1677918572154,943,298878
1677918572207,901,299779
1677918573144,856,300635
1677918573179,829,301464
1677918574133,822,302286
1677918575123,813,303099
1677918577103,817,303916
1677918577156,880,304796
1677918578589,945,305741
1677918579579,941,306682
1677918580568,907,307589
1677918580605,857,308446
1677918581558,829,309275
1677918582548,801,310076
1677918583538,778,310854
1677918583569,775,311629
1677918584528,773,312402
1677918585518,787,313189
1677918586508,824,314013
1677918587498,908,314921
1677918588488,968,315889
1677918589478,947,316836
1677918590468,908,317744
1677918590498,870,318614
1677918591458,838,319452
1677918592448,814,320266
1677918593438,799,321065
1677918594430,780,321845
1677918594456,770,322615
1677918595418,788,323403
1677918596408,856,324259
1677918597398,878,325137
1677918598388,889,326026
1677918599378,870,326896
1677918600368,840,327736
1677918600399,813,328549
1677918601358,794,329343
1677918602348,780,330123
1677918603340,774,330897
1677918603394,774,331671
1677918604328,786,332457
1677918605318,798,333255
1677918606308,819,334074
1677918607298,871,334945
1677918608288,928,335873
1677918609278,951,336824
1677918610268,899,337723
1677918610310,873,338596
1677918611258,836,339432
1677918612248,814,340246
1677918613238,783,341029
1677918614228,767,341796
1677918614256,760,342556
1677918615218,763,343319
1677918616208,776,344095
1677918617198,834,344929
1677918618188,893,345822
1677918619178,910,346732
1677918620168,881,347613
1677918620199,869,348482
1677918621158,844,349326
1677918622150,821,350147
1677918624128,802,350949
1677918624161,797,351746
1677918624178,782,352528
1677918625117,766,353294
1677918627096,765,354059
1677918627592,767,354826
1677918627636,772,355598
1677918628580,782,356380
1677918629570,830,357210
1677918630560,839,358049
1677918631550,853,358902
1677918632540,910,359812
1677918633532,908,360720
1677918634521,875,361595
1677918634607,854,362449
1677918635513,820,363269
1677918636500,811,364080
1677918637493,799,364879
1677918638480,801,365680
1677918639469,817,366497
