index, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed 

0,1676612042692,61.74068910575583,971.8064516129032,129.12744875855336,71.59584846372994,33.33333333333333,0.08940771638812495,0.03446197173522523,2.5943877232287624,1.343394007277924,2.0
1,1676612072397,47.60173217414301,1260.4583333333333,40.75636879338274,45.328598237556584,26.08695652173913,0.03288118237650884,0.04867094342706621,0.6755813645934673,0.6478058154403964,0.0
2,1676612102584,51.3512623852003,1168.423076923077,43.13589713106445,41.84744118023626,20.0,0.04596712623353354,0.03879850804088037,1.1847653055395813,1.2346671875126958,0.0
3,1676612132782,50.887132340468845,1179.08,47.44674488307917,49.4965962817471,29.166666666666668,0.043232038394617645,0.036240732464753386,1.1929129312345932,1.1792931380249354,0.0
4,1676612163447,54.79822751412239,1094.9259259259259,101.65625663495362,60.8618106861766,30.76923076923077,0.06334267563382813,0.047120402553217935,1.3442728033209967,1.0034796512520914,1.0
5,1676612192679,71.833515264622,835.2647058823529,107.19534362789146,37.9835490706174,15.151515151515152,0.1416259479100747,0.025805457594858444,5.488216877746539,1.6060085955003538,2.0
6,1676612222407,69.7118576550259,860.6857142857143,53.46976257852733,38.47510017314228,11.76470588235294,0.05311649463120559,0.03889987469871405,1.365466985243567,1.6044743799780417,0.0
7,1676612253080,74.44668008048289,805.9459459459459,33.30607115011522,22.53124814246079,2.7777777777777777,0.03572587730622133,0.020902390108962995,1.7091766597018008,1.3312423673450047,0.0
8,1676612282756,77.89095266626722,770.3076923076923,48.05827330581171,25.555451103063728,7.894736842105263,0.060442005547359026,0.03321693592472919,1.819614117458722,1.5964688287970248,0.0
9,1676612312470,73.04206681996483,821.4444444444445,36.789524810772825,19.454320554449957,5.714285714285714,0.034021341528031976,0.02938145741807622,1.1579187868026308,1.3545066795060228,0.0
10,1676612342643,74.85226526592253,801.578947368421,19.445783711517638,11.974509964457372,0.0,0.012590874399064702,0.01483431599818431,0.84876676488527,1.289164330447284,0.0
