timestamp, since_start, heart_rate 

1677736233129,0,55
1677736234064,935,54
1677736235059,1930,53
1677736236045,2916,53
1677736237051,3922,53
1677736238056,4927,52
1677736239060,5931,52
1677736240108,6979,52
1677736241019,7890,52
1677736242045,8916,52
1677736243074,9945,51
1677736244040,10911,51
1677736245036,11907,51
1677736246077,12948,50
1677736247065,13936,50
1677736248031,14902,50
1677736249043,15914,50
1677736250310,17181,50
1677736251298,18169,50
1677736252292,19163,50
1677736253279,20150,50
1677736254273,21144,50
1677736255231,22102,50
1677736256251,23122,50
1677736257226,24097,50
1677736258237,25108,51
1677736259220,26091,51
1677736260213,27084,51
1677736261204,28075,51
1677736262184,29055,51
1677736263151,30022,51
1677736264180,31051,52
1677736265161,32032,52
1677736266164,33035,53
1677736267142,34013,52
1677736268134,35005,52
1677736269091,35962,52
1677736270112,36983,52
1677736272110,38981,52
1677736272138,39009,52
1677736273083,39954,51
1677736274076,40947,51
1677736275059,41930,50
1677736276019,42890,50
1677736277043,43914,49
1677736278511,45382,49
1677736279506,46377,48
1677736280475,47346,48
1677736281498,48369,48
1677736282483,49354,47
1677736283478,50349,47
1677736284435,51306,47
1677736285462,52333,47
1677736286470,53341,47
1677736287433,54304,47
1677736288443,55314,47
1677736289383,56254,47
1677736290409,57280,46
1677736291403,58274,46
1677736292388,59259,46
1677736293345,60216,46
1677736294366,61237,47
1677736295356,62227,47
1677736296363,63234,46
1677736297306,64177,46
1677736298319,65190,46
1677736299316,66187,46
1677736300302,67173,47
1677736301266,68137,47
1677736302294,69165,46
1677736303277,70148,46
1677736304291,71162,46
1677736305225,72096,46
1677736306249,73120,46
1677736307244,74115,46
1677736308226,75097,46
1677736309216,76087,46
1677736310175,77046,46
1677736311205,78076,46
1677736312185,79056,46
1677736313191,80062,46
1677736314135,81006,46
1677736315161,82032,46
1677736316145,83016,46
1677736317136,84007,46
1677736318095,84966,46
1677736319100,85971,46
1677736320107,86978,46
1677736321113,87984,46
1677736322055,88926,46
1677736323074,89945,46
1677736324066,90937,46
1677736325073,91944,46
1677736326052,92923,46
1677736327534,94405,46
1677736328490,95361,46
1677736329513,96384,46
1677736330504,97375,47
1677736331493,98364,47
1677736332450,99321,47
1677736333470,100341,47
1677736334468,101339,47
1677736335449,102320,47
1677736336440,103311,47
1677736337397,104268,47
1677736338413,105284,47
1677736339424,106295,47
1677736340390,107261,47
1677736341359,108230,47
1677736342373,109244,47
1677736343370,110241,47
1677736344363,111234,47
1677736345319,112190,47
1677736346341,113212,47
1677736347328,114199,47
1677736349311,116182,47
1677736349326,116197,47
1677736350302,117173,47
1677736351293,118164,46
1677736352281,119152,46
1677736353239,120110,46
1677736354261,121132,46
1677736355253,122124,46
1677736356245,123116,46
1677736357198,124069,46
1677736358217,125088,46
1677736359204,126075,46
1677736360197,127068,46
1677736361192,128063,46
1677736362148,129019,46
1677736363175,130046,46
1677736364164,131035,46
1677736365148,132019,46
1677736366109,132980,46
1677736367142,134013,45
1677736368117,134988,45
1677736369113,135984,46
1677736370068,136939,46
1677736371096,137967,45
1677736372085,138956,45
1677736374058,140929,45
1677736374084,140955,45
1677736375056,141927,46
1677736376049,142920,46
1677736377531,144402,46
1677736378484,145355,46
1677736379511,146382,46
1677736380506,147377,46
1677736381482,148353,46
1677736382476,149347,46
1677736383434,150305,46
1677736384453,151324,46
1677736385443,152314,46
1677736386432,153303,46
1677736387393,154264,46
1677736388422,155293,46
1677736389408,156279,46
1677736390407,157278,46
1677736391353,158224,46
1677736392373,159244,46
1677736393371,160242,46
1677736394346,161217,46
1677736395314,162185,46
1677736396332,163203,46
1677736397325,164196,46
1677736399302,166173,46
1677736399318,166189,46
1677736400293,167164,46
1677736401282,168153,46
1677736402273,169144,46
1677736403234,170105,46
1677736404268,171139,45
1677736405258,172129,45
1677736406230,173101,46
1677736407224,174095,46
1677736408183,175054,46
1677736409200,176071,46
1677736410196,177067,46
1677736411182,178053,46
1677736412143,179014,46
1677736413162,180033,45
1677736414191,181062,46
1677736415144,182015,46
1677736416142,183013,47
1677736417091,183962,49
1677736418115,184986,50
1677736419071,185942,50
1677736420096,186967,52
1677736421091,187962,53
1677736423092,189963,54
1677736423139,190010,54
1677736424053,190924,55
1677736425042,191913,56
1677736426534,193405,57
1677736427562,194433,60
1677736428511,195382,61
1677736429502,196373,63
1677736430495,197366,66
1677736431479,198350,67
1677736432452,199323,68
1677736433457,200328,70
1677736434432,201303,71
1677736435439,202310,71
1677736436416,203287,71
1677736437416,204287,70
1677736438406,205277,68
1677736439405,206276,67
1677736440393,207264,66
1677736441391,208262,65
1677736442372,209243,64
1677736443369,210240,63
1677736444339,211210,63
1677736445356,212227,63
1677736446331,213202,63
1677736447319,214190,62
1677736448310,215181,62
1677736449296,216167,62
1677736450297,217168,63
1677736451274,218145,63
1677736452274,219145,64
1677736453266,220137,64
1677736454255,221126,64
1677736455243,222114,64
1677736456226,223097,64
1677736457219,224090,64
1677736458212,225083,64
1677736459199,226070,64
1677736460185,227056,65
1677736461178,228049,65
1677736462170,229041,65
1677736463161,230032,65
1677736464167,231038,65
1677736465144,232015,65
