index, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed 

0,1677827729317,51.59229800694039,1162.9642857142858,83.42125548891565,61.62323487876206,37.03703703703704,0.047033786279345575,0.02507634674628584,1.8756235409893565,1.5705003218356095,0.0
1,1677827759027,48.502812489474216,1237.0416666666667,44.54162768941231,38.38856363790938,17.391304347826086,0.05873015946269891,0.02281402731450687,2.574300392169421,0.9556339602160152,0.0
2,1677827789220,46.65314401622717,1286.0869565217392,59.275270188794856,60.49714672531889,31.818181818181817,0.060155581416520436,0.05224739655782207,1.1513603620411286,0.9714099752587029,0.0
3,1677827818918,46.413076379780044,1292.7391304347825,45.50414925305006,43.052017263726334,22.727272727272727,0.03186589163666203,0.02389465343965298,1.3335992387226192,0.7708005549050767,0.0
4,1677827849111,47.664757869650124,1258.7916666666667,74.83424971599271,64.02698294824258,56.52173913043478,0.057332543706769885,0.03684460997235826,1.5560632545651096,0.6799916841750878,0.0
5,1677827879306,61.014363798144146,983.375,206.28314127674128,42.76603013296106,12.903225806451612,0.17107333411489706,0.048935192365648424,3.4959162485072253,1.8514210973792373,0.0
6,1677827909010,62.42052941856433,961.2222222222222,103.69197023568424,75.59312138018909,26.923076923076923,0.08880271510977397,0.03062019941218624,2.900135100832564,1.4960915253501166,4.0
7,1677827939193,66.26284260901576,905.4848484848485,89.03255149088474,58.91984714081303,28.125,0.10878557146440784,0.0403794511304586,2.694082470634423,1.2491712553072356,0.0
8,1677827968892,67.83842121492445,884.4545454545455,72.42261948225966,40.534732219777055,15.625,0.08529210926435045,0.02115321629327267,4.0321106767804284,1.3873986701879202,0.0
9,1677827999101,64.67206689312778,927.7575757575758,85.68371377481404,51.275033225323845,31.25,0.07447096385511058,0.053237742841116,1.3988377395593858,1.1943134281286771,0.0
10,1677828029277,62.87454563316632,954.28125,86.23269187748635,52.135400641023175,38.70967741935484,0.1033412259635982,0.04299641550410777,2.403484680106071,1.4093060959401285,0.0
