, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed ,Measurement
0,2023-02-08 05:44:50.257,51.51162077635372,1164.7857142857142,144.98530889686157,71.17908076437584,44.44444444444444,0.1128324076484278,0.0498652163953417,2.2627477790103057,1.566574645241127,0.0,ot_m60
1,2023-02-08 05:45:19.462,46.10065309258548,1301.5,40.74728100242897,48.72730240840344,19.047619047619047,0.0269533165869237,0.0428824772683961,0.6285391680668595,1.0574477430116085,0.0,ot_m60
2,2023-02-08 05:45:51.112,47.03576678098971,1275.625,28.12740730438315,36.11408690147479,13.043478260869565,0.0183640415395289,0.0296464970902273,0.6194337726861657,0.6926918127341851,0.0,ot_m60
3,2023-02-08 05:46:20.332,47.46053195346232,1264.2083333333333,40.4721912415042,44.55231858062037,34.78260869565217,0.0212084919571287,0.0471846559763106,0.4494785755728857,0.6867784718533697,0.0,ot_m60
4,2023-02-08 05:46:49.520,46.71631685849695,1284.3478260869565,33.98159181425473,39.83238691842416,13.636363636363637,0.0271604662168813,0.0296618951250426,0.9156686079019444,0.6044429160634656,0.0,ot_m60
5,2023-02-08 05:47:20.221,68.73090808108859,872.969696969697,162.57035490472293,87.22421977942268,25.0,0.1147060515825328,0.0215997089525698,5.31053690743761,0.9281273356522786,2.0,ot_m60
6,2023-02-08 05:47:49.449,64.68566808166565,927.5625,55.44475713491764,41.58525379666852,22.58064516129032,0.0409653193898561,0.0495675522263407,0.8264543547116449,1.180545561020672,0.0,ot_m60
7,2023-02-08 05:48:21.130,67.98652859525983,882.5277777777778,32.85361988436241,24.401060729113443,0.0,0.0200745905491073,0.0317432755874667,0.6324045070204872,0.9927865023805582,0.0,ot_m60
8,2023-02-08 05:48:49.327,73.12876398049899,820.4705882352941,25.021444090217127,17.0312213302511,3.0303030303030303,0.0257825768373766,0.0171702488344011,1.5015843442944403,1.2100119940483995,0.0,ot_m60
9,2023-02-08 05:49:19.553,73.29877505200251,818.5675675675676,36.473270879890485,25.30104458600192,5.555555555555555,0.0367421698625011,0.0335636842476879,1.0947001405256076,1.4073842917800077,0.0,ot_m60
10,2023-02-08 05:49:50.233,75.57407227981786,793.9230769230769,38.760530159233525,24.46011646123741,5.263157894736842,0.0479681818462415,0.0244454164585188,1.962256684300644,1.578515282740959,0.0,ot_m60
