, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed ,Measurement
0,2023-02-16 20:48:42.909,71.7816327173126,835.8684210526316,60.912003420219406,31.66754384749997,10.81081081081081,0.0419545432214516,0.0281934279454729,1.4880965628795897,1.8363654773435407,0.0,ot_a68
1,2023-02-16 20:49:14.126,69.06304469365607,868.7714285714286,36.69884055333607,29.41036716822313,2.941176470588235,0.0186188820331607,0.0394498204549424,0.4719636697567808,0.9499806401855664,0.0,ot_a68
2,2023-02-16 20:49:42.828,66.95296385216244,896.1515151515151,56.155153686755256,35.49829618809986,15.625,0.0536820236135689,0.0635819597932832,0.8442964606328462,1.1004428043985623,0.0,ot_a68
3,2023-02-16 20:50:13.019,64.32591798445456,932.75,42.547032799009614,34.15699049974983,12.903225806451612,0.0301328671684787,0.0362409435632754,0.8314592338322481,0.9400644152183704,0.0,ot_a68
4,2023-02-16 20:50:42.698,63.79373359471044,940.53125,48.17026077817619,33.379634509682695,9.67741935483871,0.0338287652633505,0.0357618165740556,0.9459465011599146,1.1314975629451065,0.0,ot_a68
5,2023-02-16 20:51:12.910,84.27516822368851,711.953488372093,81.19713406798614,26.29522816767795,9.523809523809524,0.0803133298990105,0.0269375386340349,2.981465047349817,1.3874101768306133,0.0,ot_a68
6,2023-02-16 20:51:43.332,94.36803533781747,635.8085106382979,19.875825472350414,4.258325179379017,0.0,0.0169287850893353,0.0051738570142214,3.2719854922165137,1.5836770422451711,0.0,ot_a68
7,2023-02-16 20:52:12.818,98.19003043890945,611.06,11.444492125035518,3.913118960624632,0.0,0.0097555698797979,0.0054820340890064,1.7795529399136054,1.3505186028157106,0.0,ot_a68
8,2023-02-16 20:52:43.064,99.8568718170622,600.86,7.909513259360525,2.8247418761130487,0.0,0.0075490471380126,0.0059954546336832,1.2591283896305645,1.6875644612036969,0.0,ot_a68
9,2023-02-16 20:53:12.708,98.12272154270724,611.4791666666666,14.873059513951914,4.997825614161144,0.0,0.0050386186509349,0.0077995081592749,0.6460174857235282,1.6146007816259234,0.0,ot_a68
10,2023-02-16 20:53:42.899,97.68740031897929,614.204081632653,15.248927151070076,5.584934141214391,0.0,0.0192501410345675,0.010141087106038,1.8982324905883048,1.7325782970668209,0.0,ot_a68
