, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed ,Measurement
0,2023-02-14 21:53:20.587,78.63205192211683,763.047619047619,31.63553786860321,15.88001889167642,0.0,0.0206948245465942,0.0212629205602198,0.9732823150038772,1.1559672841001476,0.0,ot_a66
1,2023-02-14 21:53:49.785,72.36095346197503,829.1764705882352,33.26583708483852,20.725889606962596,0.0,0.0430801161620639,0.0209458139931715,2.0567410832593205,1.192039717993992,0.0,ot_a66
2,2023-02-14 21:54:19.494,72.96870891401525,822.2702702702703,22.56599767965745,18.84826630905725,0.0,0.0200341090808116,0.0332110889268539,0.6032355375319363,0.9803683597017516,0.0,ot_a66
3,2023-02-14 21:54:49.641,77.55534933050511,773.6410256410256,19.542835502067785,16.93947891600996,2.631578947368421,0.0179276338767082,0.0269141656487337,0.6661040178873894,1.367632243505701,0.0,ot_a66
4,2023-02-14 21:55:20.358,80.96385542168674,741.0714285714286,35.79464768259479,21.31138193548227,7.317073170731707,0.0246812337569589,0.0254724151834506,0.9689396776554688,1.2007755595249048,0.0,ot_a66
5,2023-02-14 21:55:50.550,95.29797160914596,629.6041666666666,49.72413045298586,16.243393305801487,4.25531914893617,0.0365886739509078,0.0133641507603515,2.73782259771105,1.5762374223342688,0.0,ot_a66
6,2023-02-14 21:56:19.781,97.10075063700847,617.9148936170212,29.79706524691832,16.018045379439332,2.1739130434782608,0.0495696198462769,0.0455062876518094,1.089291665045456,1.7744336503782432,0.0,ot_a66
7,2023-02-14 21:56:51.485,97.0936630202602,617.96,29.282732112970617,12.7720397744448,0.0,0.0228596674202211,0.0124192467758874,1.8406645614454027,1.498516151014596,0.0,ot_a66
8,2023-02-14 21:57:19.646,99.41318605453918,603.5416666666666,13.929821626839145,3.895370719646368,0.0,0.0147285165651717,0.004885030610426,3.015030557584835,1.449216831483156,0.0,ot_a66
9,2023-02-14 21:57:50.346,99.87597101638488,600.7450980392157,26.523273640299973,11.371284995504228,0.0,0.0375021594107932,0.0240969945156405,1.5563002841060511,1.6207486186759368,0.0,ot_a66
10,2023-02-14 21:58:20.527,97.39614390777182,616.0408163265306,28.84155108036609,12.144519821801422,2.083333333333333,0.0430546387134586,0.0338848407377979,1.2706165286895366,1.4234389434381305,0.0,ot_a66
