, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed ,Measurement
0,2023-02-12 21:33:13.059,59.25194420441921,1012.625,59.01098944264534,48.00590241487672,25.806451612903224,0.0779031331172253,0.0350472182858511,2.222805030682721,0.9891001460301728,0.0,ot_a64
1,2023-02-12 21:33:43.140,56.60377358490566,1060.0,39.89271326230608,37.458181811393146,22.22222222222222,0.0271855083006634,0.038765854193379,0.7012745847170463,0.603095990055922,0.0,ot_a64
2,2023-02-12 21:34:13.196,55.79356381388861,1075.392857142857,37.73624563591186,38.14950347494205,18.51851851851852,0.0281280748849234,0.0305871184958787,0.919605254372472,0.9179213179506523,0.0,ot_a64
3,2023-02-12 21:34:43.075,56.16850551654965,1068.2142857142858,34.00772721315086,28.168449344284795,3.7037037037037033,0.035095895689502,0.0284107615414596,1.2353028847286205,1.1929575875282608,0.0,ot_a64
4,2023-02-12 21:35:13.052,56.43833775657608,1063.107142857143,34.81926733219728,29.45270001988847,7.4074074074074066,0.0383105611947502,0.023879134409473,1.6043530112026194,0.9346769308512952,0.0,ot_a64
5,2023-02-12 21:35:43.045,55.84178161874688,1074.4642857142858,35.66959704091462,31.66106563151463,3.7037037037037033,0.0345350114855991,0.0279923943768249,1.2337283842425038,1.069161279760202,0.0,ot_a64
6,2023-02-12 21:36:13.045,55.804683607374194,1075.178571428571,34.907074161702695,30.69891002825796,11.11111111111111,0.0331357006635398,0.0281672962506218,1.1763891134140458,1.157981031473838,0.0,ot_a64
7,2023-02-12 21:36:43.047,57.263213321924574,1047.7931034482758,23.81593107831877,21.90383020792888,3.571428571428571,0.0256293095293974,0.0276491871557656,0.9269462203359186,0.9712898688569704,0.0,ot_a64
8,2023-02-12 21:37:13.050,58.57205372471135,1024.3793103448277,35.02945931946468,28.15104760895199,3.571428571428571,0.0375149029028433,0.0232239907700007,1.6153512664715095,1.2085563487251805,0.0,ot_a64
9,2023-02-12 21:37:43.050,58.773855767606825,1020.8620689655172,37.00952732690274,29.951813152313687,10.714285714285714,0.0464936480339902,0.0251197709290536,1.8508786630779128,0.9999266843449752,0.0,ot_a64
10,2023-02-12 21:38:13.053,58.10846914239915,1032.551724137931,38.54472208325835,32.97361459196215,17.857142857142858,0.0274394554180345,0.0300023095888966,0.9145781039533531,0.8994637728099614,0.0,ot_a64
11,2023-02-12 21:38:42.961,57.66745103237994,1040.448275862069,29.278197380558364,26.713847151423728,3.571428571428571,0.0265613014129064,0.023308352194376,1.1395615267610069,0.96589192820911,0.0,ot_a64
12,2023-02-12 21:39:13.138,58.8985962501227,1018.7,34.73053411624992,28.105032594588057,10.344827586206897,0.0355746149352087,0.0344794711550039,1.0317621977228573,1.1483294062339742,0.0,ot_a64
13,2023-02-12 21:39:42.816,61.28702757916241,979.0,98.9285937768584,58.93731536859431,27.58620689655172,0.1324349862874984,0.0569284097834371,2.326342625611673,1.5676796360895888,0.0,ot_a64
14,2023-02-12 21:40:13.039,74.16322414858668,809.0263157894736,177.06265421597396,45.75295983139598,24.324324324324326,0.1507830184330072,0.0251758536912928,5.98919187734064,1.902930441243981,0.0,ot_a64
