, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed ,Measurement
0,2023-03-04 08:25:22.229,53.44191372948212,1122.7142857142858,98.45443367469076,52.45547562530458,18.51851851851852,0.1336642619405172,0.0500386991507772,2.671217761632017,1.3944773758891311,0.0,ot_m83
1,2023-03-04 08:25:51.451,49.28974841690912,1217.2916666666667,37.91160680524575,40.16273713961057,21.73913043478261,0.0415692688255568,0.0374301405658749,1.110582760232952,0.6657664853982502,0.0,ot_m83
2,2023-03-04 08:26:21.621,50.896471949103535,1178.8636363636365,69.03049092745864,63.50787352761861,47.61904761904761,0.0452345764277574,0.0187745255615496,2.409359228783821,0.9031806364810796,3.0,ot_m83
3,2023-03-04 08:26:51.339,48.55626052052311,1235.68,31.848039186110032,32.6283419077981,12.5,0.0343308302649348,0.0286007829197488,1.2003458213456608,1.159506326997114,1.0,ot_m83
4,2023-03-04 08:27:21.545,48.77387887820078,1230.1666666666667,44.888441966972096,42.57079664832134,26.08695652173913,0.046967036898621,0.0202970470696598,2.313983740463786,0.9851197354692046,0.0,ot_m83
5,2023-03-04 08:27:53.261,67.86014347573192,884.1714285714286,165.49345877695342,60.88040934836298,26.47058823529412,0.1152520011380505,0.0380640251584215,3.027845863866851,1.7291076288504332,1.0,ot_m83
6,2023-03-04 08:28:21.433,63.932904822465886,938.483870967742,83.6929376015112,58.551480443016686,26.666666666666668,0.1100798620722245,0.0460880445648023,2.3884689209898275,1.2666717880894915,0.0,ot_m83
7,2023-03-04 08:28:51.627,66.89621249385145,896.9117647058823,72.00423502539066,47.178517356949655,24.24242424242424,0.0831179490565353,0.0433437276449534,1.91764653325134,1.4764232666506445,0.0,ot_m83
8,2023-03-04 08:29:21.331,69.90446389933757,858.3142857142857,51.00687428660764,32.07472336260874,8.823529411764707,0.0499151833937199,0.0246484264219233,2.0250860050572377,1.2498336405849473,0.0,ot_m83
9,2023-03-04 08:29:51.525,69.96967980541766,857.5142857142857,70.32186062408086,46.86020473577541,14.705882352941178,0.0611756331556909,0.0417292282743228,1.4660140071014445,1.4484178114575812,0.0,ot_m83
10,2023-03-04 08:30:22.208,72.32448281479068,829.5945945945946,51.14074879191552,30.22912502868715,16.666666666666664,0.0718824509513036,0.0300339486885347,2.3933733022173125,1.4824837483626103,0.0,ot_m83
