timestamp, rr, since_start 

1677219287717,1239,23157
1677219288754,1174,24331
1677219289787,1181,25512
1677219290730,1212,26724
1677219291724,1108,27832
1677219292713,1192,29024
1677219293748,1137,30161
1677219295188,1125,31286
1677219296674,1002,32288
1677219297167,1055,33343
1677219298157,951,34294
1677219299147,909,35203
1677219300137,884,36087
1677219301126,902,36989
1677219303107,1086,38075
1677219304097,1217,39292
1677219305087,1236,40528
1677219306077,1250,41778
1677219308057,1252,43030
1677219309047,1370,44400
1677219311026,1389,45789
1677219312017,1379,47168
1677219313997,1377,48545
1677219315978,1482,50027
1677219316043,1478,51505
1677219317957,1447,52952
1677219318948,1371,54323
1677219320928,1394,55717
1677219322909,1380,57097
1677219322973,1415,58512
1677219324888,1339,59851
1677219325877,1350,61201
1677219326868,1369,62570
1677219328848,1354,63924
1677219329838,1356,65280
1677219330827,1330,66610
1677219332807,1306,67916
1677219333797,1356,69272
1677219335777,1383,70655
1677219336767,1428,72083
1677219337757,1386,73469
1677219339737,1367,74836
1677219340727,1389,76225
1677219341717,1358,77583
1677219344191,1381,78964
1677219345182,1335,80299
1677219346172,1407,81706
1677219348152,1367,83073
1677219349142,1346,84419
1677219351122,1311,85730
1677219352112,1317,87047
1677219353101,1373,88420
1677219355082,1370,89790
1677219356071,1319,91109
1677219357062,1300,92409
1677219358051,1278,93687
1677219360032,1293,94980
1677219361022,1393,96373
1677219362012,1385,97758
1677219363992,1354,99112
1677219364982,1287,100399
1677219365972,1292,101691
1677219367952,1276,102967
1677219368942,1341,104308
1677219369932,1326,105634
1677219371940,1335,106969
1677219373896,1267,108236
1677219373954,1304,109540
1677219375871,1276,110816
1677219376861,1291,112107
1677219377852,1374,113481
1677219379831,1412,114893
1677219380822,1362,116255
1677219381812,1301,117556
1677219383790,1339,118895
1677219384782,1324,120219
1677219386761,1329,121548
1677219387751,1452,123000
1677219388741,1457,124457
1677219390721,1373,125830
1677219392207,1326,127156
1677219393197,1343,128499
1677219395176,1381,129880
1677219396167,1300,131180
1677219398146,1374,132554
1677219399136,1429,133983
1677219400127,1405,135388
1677219401116,1330,136718
1677219403096,1315,138033
1677219404086,1296,139329
1677219405076,1284,140613
1677219407056,1310,141923
1677219408046,1386,143309
1677219409037,1396,144705
1677219411017,1333,146038
1677219412007,1280,147318
1677219412996,1115,148433
1677219413986,1106,149539
1677219415966,1346,150885
1677219416956,1332,152217
1677219417946,1313,153530
1677219420917,1393,154923
1677219420978,1380,156303
1677219422897,1342,157645
1677219423886,1324,158969
1677219424875,1300,160269
1677219427348,1343,161612
1677219427845,1410,163022
1677219428836,1378,164400
1677219430816,1394,165794
1677219431805,1398,167192
1677219433291,1372,168564
1677219434775,1317,169881
1677219435765,1318,171199
1677219436755,1354,172553
1677219438735,1422,173975
1677219439726,1378,175353
1677219440715,1133,176486
1677219440766,1046,177532
1677219442201,980,178512
1677219443190,856,179368
1677219444179,786,180154
1677219444203,871,181025
1677219445170,834,181859
1677219447150,936,182795
1677219448139,820,183615
1677219449130,809,184424
1677219450119,795,185219
1677219450134,802,186021
1677219451110,807,186828
1677219452099,811,187639
1677219453090,826,188465
1677219454080,851,189316
1677219455070,863,190179
1677219456060,844,191023
1677219456083,836,191859
1677219457051,818,192677
1677219458039,805,193482
1677219459030,791,194273
1677219459062,781,195054
1677219460019,776,195830
1677219461010,826,196656
1677219461999,957,197613
1677219463980,995,198608
1677219464968,1024,199632
1677219465960,1020,200652
1677219466948,1042,201694
1677219467940,1022,202716
1677219468928,1003,203719
1677219469920,1000,204719
1677219470908,1078,205797
1677219472889,1155,206952
1677219472924,1112,208064
1677219473879,1080,209144
1677219474870,1037,210181
