timestamp, since_start, heart_rate 

1677219287739,0,54
1677219288782,1043,54
1677219289804,2065,53
1677219290757,3018,53
1677219291759,4020,53
1677219292744,5005,53
1677219293778,6039,53
1677219295219,7480,52
1677219296707,8968,53
1677219297196,9457,53
1677219298184,10445,53
1677219299175,11436,54
1677219300168,12429,55
1677219301144,13405,56
1677219302117,14378,56
1677219303139,15400,57
1677219304133,16394,58
1677219305112,17373,57
1677219306114,18375,56
1677219307067,19328,56
1677219308091,20352,56
1677219309079,21340,55
1677219310037,22298,55
1677219311051,23312,54
1677219312053,24314,53
1677219313006,25267,53
1677219314024,26285,52
1677219316028,28289,51
1677219316061,28322,50
1677219316967,29228,50
1677219317999,30260,49
1677219318979,31240,48
1677219319939,32200,48
1677219320959,33220,48
1677219322945,35206,47
1677219323001,35262,47
1677219323898,36159,47
1677219324909,37170,47
1677219325899,38160,46
1677219326894,39155,46
1677219327860,40121,46
1677219328880,41141,46
1677219329869,42130,46
1677219330855,43116,46
1677219331817,44078,46
1677219332964,45225,45
1677219333826,46087,45
1677219334787,47048,45
1677219335810,48071,45
1677219336800,49061,45
1677219337791,50052,45
1677219338747,51008,45
1677219339766,52027,45
1677219340756,53017,45
1677219341751,54012,45
1677219343202,55463,45
1677219344224,56485,44
1677219345212,57473,44
1677219346195,58456,44
1677219347162,59423,44
1677219348182,60443,44
1677219349172,61433,44
1677219350132,62393,44
1677219351162,63423,44
1677219352144,64405,44
1677219353137,65398,44
1677219354092,66353,44
1677219355114,67375,44
1677219356103,68364,44
1677219357094,69355,44
1677219358079,70340,45
1677219359041,71302,45
1677219360062,72323,45
1677219361048,73309,45
1677219362043,74304,45
1677219363002,75263,45
1677219364023,76284,45
1677219365011,77272,45
1677219366009,78270,45
1677219366962,79223,45
1677219367984,80245,45
1677219368975,81236,45
1677219369963,82224,45
1677219371913,84174,45
1677219371966,84227,45
1677219373933,86194,45
1677219373969,86230,45
1677219374882,87143,45
1677219375899,88160,45
1677219376893,89154,45
1677219377882,90143,46
1677219378842,91103,46
1677219379863,92124,46
1677219380851,93112,45
1677219381852,94113,45
1677219382801,95062,45
1677219383806,96067,45
1677219384814,97075,45
1677219385771,98032,45
1677219386790,99051,45
1677219387781,100042,45
1677219388770,101031,45
1677219389731,101992,45
1677219390757,103018,45
1677219392240,104501,44
1677219393227,105488,44
1677219394186,106447,44
1677219395206,107467,44
1677219396198,108459,44
1677219397157,109418,44
1677219398187,110448,44
1677219399169,111430,44
1677219400154,112415,44
1677219401145,113406,44
1677219402106,114367,44
1677219403132,115393,44
1677219404116,116377,44
