timestamp, rr, since_start 

1676871775404,1131,21755
1676871776394,1139,22894
1676871777384,1176,24070
1676871778372,1156,25226
1676871779408,1137,26363
1676871780397,1123,27486
1676871781397,1184,28670
1676871783413,1146,29816
1676871784404,1040,30856
1676871785661,1083,31939
1676871787149,1064,33003
1676871787643,1064,34067
1676871787673,938,35005
1676871788633,966,35971
1676871789623,896,36867
1676871790613,874,37741
1676871791603,946,38687
1676871793583,996,39683
1676871793646,1043,40726
1676871795564,993,41719
1676871795643,933,42652
1676871797544,1000,43652
1676871798532,1142,44794
1676871799523,1182,45976
1676871800513,1250,47226
1676871802493,1231,48457
1676871803483,1305,49762
1676871804473,1350,51112
1676871806453,1340,52452
1676871807443,1313,53765
1676871808433,1333,55098
1676871810413,1307,56405
1676871811899,1320,57725
1676871812393,1326,59051
1676871814373,1315,60366
1676871815856,1308,61674
1676871816847,1266,62940
1676871817836,1265,64205
1676871819818,1240,65445
1676871820807,1288,66733
1676871821800,1329,68062
1676871822788,1265,69327
1676871824769,1285,70612
1676871825758,1264,71876
1676871826748,1215,73091
1676871828728,1257,74348
1676871829718,1327,75675
1676871830708,1297,76972
1676871831698,1278,78250
1676871833678,1238,79488
1676871834668,1202,80690
1676871835658,1228,81918
1676871836648,1238,83156
1676871839618,1279,84435
1676871839774,1424,85859
1676871840606,1345,87204
1676871843578,1326,88530
1676871843628,1291,89821
1676871845559,1211,91032
1676871845602,1202,92234
1676871846548,1197,93431
1676871848527,1206,94637
1676871849518,1189,95826
1676871850508,1271,97097
1676871852488,1362,98459
1676871853478,1322,99781
1676871854468,1297,101078
1676871855457,1265,102343
1676871857438,1218,103561
1676871858427,1205,104766
1676871859418,1196,105962
1676871860408,1216,107178
1676871862387,1239,108417
1676871863377,1298,109715
1676871864862,1381,111096
1676871865852,1291,112387
1676871867832,1229,113616
1676871868823,1217,114833
1676871869812,1183,116016
1676871870802,1198,117214
1676871871792,1178,118392
1676871873775,1210,119602
1676871874762,1268,120870
1676871875752,1340,122210
1676871877730,1271,123481
1676871878722,1231,124712
1676871879712,1200,125912
1676871880701,1201,127113
1676871881692,1161,128274
1676871883672,1178,129452
1676871884662,1204,130656
1676871885652,1296,131952
1676871886642,1307,133259
1676871888622,1210,134469
1676871889612,1200,135669
1676871890602,1191,136860
1676871891592,1151,138011
1676871893573,1143,139154
1676871893641,1151,140305
1676871895552,1186,141491
1676871896542,1223,142714
1676871897532,1292,144006
1676871898522,1276,145282
1676871899512,1207,146489
1676871901491,1176,147665
1676871902482,1150,148815
1676871903472,1174,149989
1676871904462,1163,151152
1676871905452,1160,152312
1676871907431,1224,153536
1676871908421,1292,154828
1676871909411,1373,156201
1676871912382,1291,157492
1676871912442,1252,158744
1676871913371,1199,159943
1676871914856,1188,161131
1676871915846,1203,162334
1676871917826,1175,163509
1676871918816,1182,164691
1676871919806,1252,165943
1676871920796,1293,167236
1676871922776,1301,168537
1676871923765,1298,169835
1676871924756,1226,171061
1676871925745,1231,172292
1676871926736,1143,173435
1676871927725,1038,174473
1676871928716,1007,175480
1676871929705,939,176419
1676871930696,895,177314
1676871931686,855,178169
1676871931716,860,179029
1676871932676,874,179903
1676871934161,875,180778
1676871934656,853,181631
1676871935646,835,182466
1676871936636,824,183290
1676871936684,818,184108
1676871937625,804,184912
1676871938616,797,185709
1676871939606,795,186504
1676871939641,785,187289
1676871940596,772,188061
1676871941586,769,188830
1676871943566,765,189595
1676871943590,757,190352
1676871944060,746,191098
1676871944556,740,191838
1676871945545,730,192568
1676871945570,723,193291
1676871947031,714,194005
1676871947525,711,194716
1676871948524,711,195427
1676871949506,731,196158
1676871950496,816,196974
1676871951485,973,197947
1676871951510,971,198918
1676871952476,958,199876
1676871953466,917,200793
1676871954456,870,201663
1676871955445,834,202497
1676871956436,815,203312
1676871956466,807,204119
1676871957426,809,204928
1676871958416,800,205728
1676871959406,810,206538
1676871960396,864,207402
1676871961386,936,208338
1676871963862,905,209243
1676871963903,856,210099
1676871963948,813,210912
1676871964850,797,211709
1676871965841,775,212484
1676871965886,770,213254
1676871966831,763,214017
1676871967821,755,214772
1676871968811,761,215533
1676871969801,799,216332
1676871970790,852,217184
1676871971781,932,218116
1676871971817,916,219032
1676871972770,888,219920
1676871973761,854,220774
1676871974750,817,221591
1676871975740,790,222381
1676871975775,778,223159
1676871976730,759,223918
1676871977720,753,224671
1676871978710,754,225425
1676871979700,802,226227
1676871980690,878,227105
1676871981681,919,228024
1676871981713,926,228950
1676871982670,894,229844
1676871983660,849,230693
1676871984650,822,231515
1676871984676,790,232305
1676871985640,766,233071
1676871986630,751,233822
