timestamp, rr, since_start 

1676840724730,981,19959
1676840725765,931,20890
1676840726755,958,21848
1676840727790,939,22787
1676840728735,920,23707
1676840728768,973,24680
1676840729814,965,25645
1676840730805,948,26593
1676840731840,1012,27605
1676840732738,1022,28627
1676840733730,982,29609
1676840734765,1020,30629
1676840735935,931,31560
1676840739399,873,32433
1676840739416,869,33302
1676840742863,984,34286
1676840743853,975,35261
1676840744846,943,36204
1676840744874,890,37094
1676840745835,860,37954
1676840746824,819,38773
1676840747815,818,39591
1676840748805,806,40397
1676840749795,811,41208
1676840750784,815,42023
1676840751775,912,42935
1676840752765,1127,44062
1676840753753,1109,45171
1676840754745,1014,46185
1676840755734,985,47170
1676840757219,967,48137
1676840758210,1018,49155
1676840759200,1040,50195
1676840760187,1015,51210
1676840761179,1055,52265
1676840762169,1027,53292
1676840763158,1031,54323
1676840764148,1001,55324
1676840765138,1064,56388
1676840766129,1025,57413
1676840767119,1013,58426
1676840768109,988,59414
1676840769100,1044,60458
1676840770089,1078,61536
1676840771080,1056,62592
1676840772071,1016,63608
1676840773059,987,64595
1676840774049,1049,65644
1676840775038,1078,66722
1676840776029,1042,67764
1676840778009,1013,68777
1676840778999,1018,69795
1676840779989,1054,70849
1676840780980,1037,71886
1676840781970,1046,72932
1676840782959,997,73929
1676840783949,1028,74957
1676840785930,1055,76012
1676840785969,1030,77042
1676840787911,1005,78047
1676840788015,999,79046
1676840788899,1080,80126
1676840789889,1048,81174
1676840790879,1053,82227
1676840791869,1074,83301
1676840792860,1035,84336
1676840793849,1053,85389
1676840794839,1035,86424
1676840795830,992,87416
1676840796819,1051,88467
1676840797809,1017,89484
1676840798799,967,90451
1676840799789,982,91433
1676840800779,1011,92444
1676840801768,1005,93449
1676840802759,965,94414
1676840803749,987,95401
1676840804739,1011,96412
1676840805729,1001,97413
1676840807214,977,98390
1676840808204,980,99370
1676840809194,1040,100410
1676840810187,1035,101445
1676840811174,991,102436
1676840812164,1002,103438
1676840813154,1001,104439
1676840814144,1052,105491
1676840815134,1063,106554
1676840816124,1044,107598
1676840817114,1007,108605
1676840818104,998,109603
1676840820085,1042,110645
1676840820131,1044,111689
1676840821074,1008,112697
1676840822064,995,113692
1676840824044,1014,114706
1676840825034,1080,115786
1676840826024,1080,116866
1676840827014,1046,117912
1676840828003,1019,118931
1676840828994,1029,119960
1676840829984,1060,121020
1676840830973,1049,122069
1676840831964,1035,123104
1676840832954,1008,124112
1676840833944,1022,125134
1676840835924,1068,126202
1676840835974,1069,127271
1676840836914,1031,128302
1676840837903,1009,129311
1676840838892,1091,130402
1676840839883,1066,131468
1676840840873,1056,132524
1676840841864,1018,133542
1676840843873,1032,134574
1676840844833,1119,135693
1676840845823,1128,136821
1676840846813,1096,137917
1676840847803,1054,138971
1676840848793,1086,140057
1676840849783,1092,141149
1676840850773,1092,142241
1676840851763,1064,143305
1676840852753,1059,144364
1676840853743,1123,145487
1676840854733,1073,146560
1676840856218,1041,147601
1676840858198,1046,148647
1676840859188,1091,149738
1676840860178,1139,150877
1676840861168,1098,151975
1676840862158,1068,153043
1676840863148,1086,154129
1676840864138,1113,155242
1676840865128,1051,156293
1676840866118,1045,157338
1676840867108,1018,158356
1676840868098,1058,159414
1676840869088,1031,160445
1676840870078,1067,161512
1676840871068,1036,162548
1676840872058,1011,163559
1676840873048,995,164554
1676840874038,1023,165577
1676840875028,1011,166588
1676840876018,997,167585
1676840877008,1040,168625
1676840877997,1005,169630
1676840878988,1011,170641
