timestamp, since_start, heart_rate 

1677897894547,0,62
1677897895497,950,62
1677897896481,1934,62
1677897897469,2922,62
1677897898590,4043,62
1677897899498,4951,62
1677897900492,5945,63
1677897901509,6962,63
1677897902973,8426,63
1677897903959,9412,63
1677897904930,10383,63
1677897905925,11378,64
1677897906915,12368,64
1677897907945,13398,64
1677897908912,14365,65
1677897909941,15394,65
1677897910891,16344,66
1677897911885,17338,66
1677897912873,18326,67
1677897913870,19323,67
1677897914858,20311,67
1677897915835,21288,66
1677897916836,22289,66
1677897917812,23265,65
1677897918807,24260,65
1677897919790,25243,65
1677897920793,26246,64
1677897921771,27224,64
1677897922763,28216,63
1677897923776,29229,62
1677897924736,30189,62
1677897925745,31198,62
1677897926718,32171,62
1677897927723,33176,62
1677897929697,35150,61
1677897929728,35181,61
1677897931690,37143,61
1677897931728,37181,61
1677897932658,38111,61
1677897933651,39104,61
1677897934652,40105,61
1677897935635,41088,60
1677897936625,42078,60
1677897937618,43071,60
1677897938617,44070,60
1677897939599,45052,60
1677897940589,46042,60
1677897941578,47031,60
1677897942568,48021,60
1677897943558,49011,60
1677897944550,50003,60
1677897945523,50976,61
1677897946526,51979,61
1677897947521,52974,61
1677897948510,53963,60
1677897949501,54954,60
1677897950488,55941,60
1677897951480,56933,60
1677897952968,58421,60
1677897953960,59413,60
1677897954982,60435,60
1677897955934,61387,60
1677897956925,62378,61
1677897957922,63375,61
1677897958903,64356,62
1677897959892,65345,62
1677897960882,66335,62
1677897961879,67332,61
1677897962863,68316,61
1677897963853,69306,61
1677897964846,70299,61
1677897965833,71286,61
1677897966821,72274,61
1677897967813,73266,61
1677897968805,74258,60
1677897969795,75248,60
1677897970785,76238,60
1677897971774,77227,60
1677897972765,78218,60
1677897974250,79703,60
1677897974744,80197,60
1677897975733,81186,60
1677897976782,82235,60
1677897977712,83165,60
1677897979695,85148,60
1677897979735,85188,60
1677897980682,86135,60
1677897981670,87123,60
1677897982663,88116,60
1677897983652,89105,60
1677897984643,90096,60
1677897985631,91084,60
1677897986621,92074,60
1677897987613,93066,61
1677897988609,94062,61
1677897989597,95050,61
1677897990571,96024,61
1677897991572,97025,61
1677897992563,98016,61
1677897993552,99005,60
1677897994541,99994,60
1677897995531,100984,60
1677897996521,101974,61
1677897997514,102967,61
1677897998502,103955,60
1677897999986,105439,60
1677898000483,105936,60
1677898001973,107426,60
1677898002958,108411,60
1677898003948,109401,60
1677898004939,110392,60
1677898005927,111380,60
1677898006916,112369,60
1677898007908,113361,60
1677898008897,114350,60
1677898009890,115343,60
1677898010878,116331,59
1677898011868,117321,59
1677898012858,118311,60
1677898013849,119302,60
1677898014836,120289,60
1677898015829,121282,60
1677898016817,122270,60
1677898017806,123259,60
1677898018797,124250,60
1677898019787,125240,60
1677898020775,126228,60
1677898021767,127220,60
1677898022757,128210,60
1677898023750,129203,61
1677898024738,130191,61
1677898025727,131180,61
1677898026717,132170,61
1677898028697,134150,61
1677898028739,134192,61
1677898030683,136136,61
1677898030718,136171,61
1677898031667,137120,61
1677898032687,138140,61
1677898033646,139099,62
1677898034637,140090,62
1677898035627,141080,62
1677898036617,142070,61
1677898037608,143061,61
1677898038607,144060,61
1677898039605,145058,62
1677898040580,146033,62
1677898041569,147022,62
1677898042556,148009,62
1677898043545,148998,62
1677898044548,150001,63
1677898045528,150981,64
1677898046511,151964,64
1677898047515,152968,65
1677898048523,153976,67
1677898050465,155918,68
1677898050517,155970,70
1677898051961,157414,71
1677898052948,158401,72
1677898053950,159403,75
1677898054939,160392,76
1677898055929,161382,78
1677898056910,162363,79
1677898057930,163383,81
1677898058884,164337,82
1677898059891,165344,84
1677898060873,166326,85
1677898061886,167339,86
1677898062932,168385,87
1677898063872,169325,88
1677898064833,170286,88
1677898065833,171286,88
1677898066835,172288,86
1677898067810,173263,84
1677898068796,174249,83
1677898069790,175243,82
1677898070771,176224,82
1677898071765,177218,82
1677898072751,178204,82
1677898073763,179216,82
1677898074731,180184,81
1677898075711,181164,80
1677898076727,182180,79
1677898078690,184143,79
1677898078722,184175,79
1677898080693,186146,79
1677898080724,186177,79
1677898081659,187112,79
1677898082650,188103,80
1677898083659,189112,79
1677898084630,190083,79
1677898085621,191074,78
1677898086646,192099,78
1677898087605,193058,79
1677898089085,194538,79
1677898089599,195052,80
1677898090571,196024,80
1677898091561,197014,80
1677898092552,198005,79
1677898093564,199017,78
1677898094530,199983,78
1677898095545,200998,78
1677898096510,201963,78
1677898097501,202954,78
1677898098518,203971,80
1677898099484,204937,80
1677898100966,206419,80
1677898101955,207408,80
1677898102971,208424,80
1677898103933,209386,79
1677898104923,210376,79
1677898105953,211406,78
1677898106908,212361,78
1677898108391,213844,78
1677898108908,214361,79
1677898109878,215331,79
1677898111361,216814,79
1677898111889,217342,80
1677898112849,218302,80
1677898113838,219291,79
1677898114825,220278,79
1677898115841,221294,78
1677898116801,222254,78
1677898117796,223249,78
1677898118809,224262,79
1677898119776,225229,79
1677898120767,226220,79
1677898121780,227233,79
1677898122746,228199,79
1677898123738,229191,78
1677898124772,230225,78
1677898126219,231672,78
1677898126706,232159,78
1677898128711,234164,79
1677898128755,234208,80
1677898129680,235133,80
1677898130692,236145,81
1677898131655,237108,81
1677898132652,238105,81
1677898133659,239112,80
1677898134626,240079,80
1677898135642,241095,81
1677898136608,242061,81
1677898137594,243047,81
1677898138605,244058,81
1677898139575,245028,81
1677898140572,246025,81
1677898141587,247040,81
1677898142545,247998,81
1677898143533,248986,81
1677898144549,250002,81
1677898145519,250972,81
1677898146530,251983,82
1677898147495,252948,82
1677898148487,253940,82
1677898149509,254962,82
1677898150965,256418,82
1677898151947,257400,82
1677898152968,258421,82
1677898153931,259384,81
1677898154923,260376,81
1677898155942,261395,81
1677898156900,262353,81
1677898157896,263349,81
1677898158908,264361,82
1677898159870,265323,82
1677898160861,266314,81
1677898161853,267306,81
1677898162864,268317,80
1677898163830,269283,79
1677898164849,270302,79
1677898165817,271270,79
1677898166800,272253,79
1677898167790,273243,80
1677898168805,274258,79
1677898169769,275222,79
1677898170759,276212,79
1677898171778,277231,79
1677898172740,278193,79
1677898173732,279185,79
1677898174755,280208,79
1677898175710,281163,80
1677898177692,283145,80
1677898177753,283206,79
1677898179672,285125,79
1677898179715,285168,79
1677898180685,286138,79
1677898181653,287106,79
1677898182641,288094,79
1677898183632,289085,79
1677898184645,290098,79
1677898185612,291065,79
1677898186600,292053,79
1677898187616,293069,79
1677898188579,294032,79
1677898189573,295026,79
1677898190587,296040,79
1677898191550,297003,80
1677898192541,297994,80
1677898193555,299008,80
1677898194519,299972,80
1677898195534,300987,79
1677898196505,301958,80
1677898197490,302943,80
1677898198469,303922,80
1677898199989,305442,80
1677898200953,306406,80
1677898201942,307395,80
1677898202936,308389,79
1677898203946,309399,78
1677898204918,310371,77
1677898205903,311356,77
1677898206918,312371,77
1677898207884,313337,78
1677898208875,314328,78
1677898209887,315340,79
1677898210853,316306,79
1677898211845,317298,79
1677898212861,318314,79
1677898213822,319275,79
1677898214813,320266,79
1677898215808,321261,79
1677898216818,322271,79
1677898217775,323228,79
1677898218775,324228,78
1677898219811,325264,78
1677898220771,326224,78
1677898221754,327207,78
1677898222768,328221,78
1677898223724,329177,78
