timestamp, since_start, heart_rate 

1676871774412,0,54
1676871775434,1022,54
1676871776426,2014,54
1676871777428,3016,54
1676871778389,3977,54
1676871779432,5020,54
1676871780435,6023,53
1676871781427,7015,53
1676871782379,7967,53
1676871783446,9034,53
1676871784439,10027,53
1676871785683,11271,53
1676871787174,12762,54
1676871787702,13290,54
1676871788664,14252,55
1676871789658,15246,56
1676871790658,16246,56
1676871791654,17242,58
1676871793622,19210,58
1676871793669,19257,59
1676871795621,21209,59
1676871795664,21252,59
1676871796553,22141,59
1676871797571,23159,59
1676871798559,24147,59
1676871799568,25156,59
1676871800542,26130,58
1676871801503,27091,58
1676871802522,28110,57
1676871803537,29125,57
1676871804504,30092,56
1676871805463,31051,56
1676871806485,32073,55
1676871807484,33072,54
1676871808465,34053,53
1676871809423,35011,53
1676871810443,36031,52
1676871811926,37514,51
1676871812420,38008,51
1676871813383,38971,51
1676871814404,39992,50
1676871815868,41456,50
1676871816864,42452,49
1676871817849,43437,49
1676871818828,44416,49
1676871819845,45433,49
1676871820824,46412,49
1676871821826,47414,49
1676871822815,48403,48
1676871823778,49366,48
1676871824823,50411,48
1676871825805,51393,48
1676871826774,52362,48
1676871827738,53326,48
1676871828753,54341,48
1676871829746,55334,48
1676871830739,56327,48
1676871831728,57316,48
1676871832688,58276,48
1676871833712,59300,48
1676871834713,60301,48
1676871835693,61281,48
1676871836699,62287,48
1676871837638,63226,48
1676871839729,65317,48
1676871839795,65383,48
1676871840619,66207,48
1676871841598,67186,48
1676871843612,69200,47
1676871843644,69232,47
1676871845588,71176,47
1676871845620,71208,47
1676871846574,72162,47
1676871847538,73126,47
1676871848557,74145,48
1676871849546,75134,48
1676871850535,76123,48
1676871851498,77086,48
1676871852532,78120,48
1676871853516,79104,48
1676871854503,80091,48
1676871855486,81074,47
1676871856448,82036,47
1676871857464,83052,47
1676871858452,84040,47
1676871859446,85034,48
1676871860435,86023,48
1676871861398,86986,48
1676871862414,88002,48
1676871863403,88991,48
1676871864907,90495,48
1676871865884,91472,48
1676871866842,92430,48
1676871867861,93449,47
1676871868866,94454,47
1676871869845,95433,48
1676871870834,96422,48
1676871871818,97406,48
1676871872782,98370,48
1676871873803,99391,48
1676871874792,100380,49
1676871875787,101375,49
1676871876742,102330,49
1676871877739,103327,48
1676871878749,104337,48
1676871879738,105326,48
1676871880720,106308,48
1676871881723,107311,48
1676871882682,108270,48
1676871883696,109284,49
1676871884689,110277,49
1676871885683,111271,49
1676871886672,112260,49
1676871888648,114236,49
1676871888665,114253,49
1676871889640,115228,49
1676871890636,116224,49
1676871891623,117211,49
1676871893609,119197,49
1676871893660,119248,49
1676871894562,120150,49
1676871895591,121179,50
1676871896571,122159,50
1676871897562,123150,50
1676871898555,124143,50
1676871899542,125130,49
1676871900502,126090,49
1676871901524,127112,49
1676871902508,128096,49
1676871903498,129086,50
1676871904486,130074,50
1676871905482,131070,50
1676871906442,132030,50
1676871907457,133045,50
1676871908453,134041,50
1676871909441,135029,50
1676871910401,135989,50
1676871912414,138002,49
1676871912465,138053,49
1676871913403,138991,49
1676871914885,140473,49
1676871915881,141469,49
1676871916836,142424,49
1676871917852,143440,49
1676871918847,144435,49
1676871919834,145422,49
1676871920828,146416,49
1676871921785,147373,49
1676871922807,148395,49
1676871923784,149372,49
1676871924789,150377,49
1676871925762,151350,48
1676871926763,152351,49
1676871927750,153338,49
