timestamp, since_start, heart_rate 

1677045005591,0,55
1677045006624,1033,54
1677045007589,1998,54
1677045008586,2995,53
1677045009629,4038,53
1677045010613,5022,53
1677045011611,6020,53
1677045012600,7009,53
1677045013713,8122,53
1677045014724,9133,54
1677045015713,10122,54
1677045016696,11105,54
1677045017682,12091,55
1677045018672,13081,56
1677045019679,14088,57
1677045020660,15069,58
1677045021611,16020,58
1677045022634,17043,58
1677045023622,18031,57
1677045024603,19012,57
1677045025589,19998,56
1677045026561,20970,56
1677045028080,22489,55
1677045029071,23480,54
1677045030024,24433,54
1677045031049,25458,54
1677045032041,26450,53
1677045033035,27444,52
1677045033987,28396,52
1677045035012,29421,51
1677045036016,30425,50
1677045036991,31400,49
1677045037946,32355,49
1677045038969,33378,49
1677045039943,34352,49
1677045040953,35362,48
1677045041907,36316,48
1677045042929,37338,48
1677045043906,38315,48
1677045044903,39312,47
1677045045877,40286,47
1677045046859,41268,47
1677045047872,42281,47
1677045048864,43273,47
1677045049921,44330,47
1677045050816,45225,47
1677045051845,46254,47
1677045052830,47239,47
1677045053813,48222,47
1677045054810,49219,47
1677045056756,51165,47
1677045056799,51208,47
1677045057776,52185,47
1677045058768,53177,47
1677045059725,54134,47
1677045060748,55157,47
1677045061731,56140,47
1677045062722,57131,47
1677045063715,58124,47
1677045064675,59084,47
1677045065691,60100,47
1677045066700,61109,47
1677045067712,62121,47
1677045068635,63044,47
1677045069655,64064,47
1677045070651,65060,47
1677045071638,66047,47
1677045072628,67037,47
1677045073618,68027,47
1677045074575,68984,47
1677045075605,70014,48
1677045076587,70996,48
1677045078070,72479,48
1677045079030,73439,48
1677045080044,74453,48
1677045081040,75449,47
1677045082042,76451,47
1677045083990,78399,47
1677045084010,78419,48
1677045084970,79379,48
1677045085990,80399,48
1677045086980,81389,48
1677045087981,82390,48
1677045088930,83339,48
1677045089937,84346,48
1677045090943,85352,48
1677045091940,86349,48
1677045092906,87315,48
1677045093879,88288,48
1677045094909,89318,48
1677045095897,90306,48
1677045096887,91296,48
1677045098363,92772,48
1677045098829,93238,48
1677045099850,94259,48
1677045100840,95249,48
1677045101829,96238,47
1677045102823,97232,47
1677045103780,98189,47
1677045104809,99218,48
1677045105801,100210,48
1677045107782,102191,48
1677045107843,102252,48
1677045108730,103139,48
1677045109751,104160,48
1677045110751,105160,48
1677045111732,106141,47
1677045112721,107130,48
1677045113680,108089,48
1677045114705,109114,48
1677045115692,110101,48
1677045116682,111091,48
1677045117639,112048,48
1677045118658,113067,48
1677045119653,114062,48
1677045120637,115046,47
1677045121643,116052,47
1677045122588,116997,47
1677045123608,118017,47
1677045124607,119016,47
1677045125596,120005,47
1677045127045,121454,47
1677045128080,122489,48
1677045129052,123461,48
1677045130049,124458,48
1677045131005,125414,48
1677045132023,126432,47
1677045133003,127412,47
1677045134001,128410,47
1677045134999,129408,47
1677045135954,130363,47
1677045136985,131394,47
1677045137980,132389,47
1677045138956,133365,47
1677045139914,134323,47
1677045140937,135346,47
1677045141923,136332,47
1677045142914,137323,47
1677045143905,138314,46
1677045144864,139273,46
1677045145887,140296,46
1677045146863,141272,47
1677045147865,142274,47
1677045148877,143286,47
1677045149814,144223,47
1677045150839,145248,47
1677045151829,146238,48
1677045152799,147208,47
1677045153774,148183,47
1677045154791,149200,47
1677045155784,150193,47
1677045156776,151185,47
1677045158762,153171,48
1677045158815,153224,49
1677045159758,154167,50
1677045160731,155140,52
1677045161744,156153,53
1677045162714,157123,54
1677045163728,158137,57
1677045164693,159102,58
1677045165689,160098,60
1677045166659,161068,61
1677045167653,162062,61
1677045168659,163068,61
1677045169643,164052,61
1677045170664,165073,63
1677045171623,166032,64
1677045172612,167021,65
1677045173613,168022,68
1677045174578,168987,69
1677045175582,169991,71
1677045177081,171490,72
1677045178061,172470,74
1677045179040,173449,75
1677045180043,174452,75
1677045181020,175429,74
1677045182029,176438,70
1677045182993,177402,69
1677045184014,178423,67
1677045184981,179390,66
1677045185982,180391,66
1677045186974,181383,65
1677045187964,182373,65
1677045188962,183371,65
1677045189930,184339,64
1677045190907,185316,64
1677045191927,186336,63
1677045192913,187322,62
1677045193900,188309,61
1677045194884,189293,60
1677045195906,190315,62
1677045196879,191288,63
1677045197868,192277,64
1677045198853,193262,65
1677045199838,194247,66
1677045200832,195241,66
1677045201819,196228,66
1677045202810,197219,65
1677045203796,198205,64
1677045204789,199198,63
1677045205780,200189,63
1677045206802,201211,64
1677045207762,202171,65
1677045208748,203157,66
1677045209751,204160,67
1677045210735,205144,68
1677045211731,206140,68
1677045212718,207127,68
1677045213690,208099,67
1677045214697,209106,65
1677045215678,210087,65
1677045216669,211078,64
1677045217686,212095,65
1677045218649,213058,66
1677045219647,214056,66
1677045220622,215031,67
1677045221621,216030,68
1677045222614,217023,68
1677045223609,218018,67
1677045224589,218998,66
1677045226082,220491,65
1677045227067,221476,65
1677045228073,222482,65
1677045229050,223459,66
1677045230036,224445,66
1677045231029,225438,67
1677045232013,226422,67
1677045233002,227411,67
1677045233995,228404,67
1677045234992,229401,66
1677045235989,230398,66
1677045236965,231374,66
1677045237952,232361,67
1677045238946,233355,68
1677045239952,234361,70
1677045240922,235331,71
1677045241902,236311,72
1677045242892,237301,72
1677045244391,238800,71
1677045244886,239295,70
1677045245856,240265,69
1677045246885,241294,69
1677045247851,242260,70
1677045248841,243250,70
1677045249841,244250,71
1677045250826,245235,71
1677045251854,246263,72
1677045252806,247215,72
1677045253794,248203,71
1677045254779,249188,71
1677045255788,250197,71
1677045256762,251171,71
1677045257753,252162,72
1677045258741,253150,72
1677045259753,254162,73
1677045262229,256638,73
1677045262301,256710,72
1677045262711,257120,71
1677045263701,258110,71
1677045264671,259080,71
1677045265711,260120,72
1677045266662,261071,73
1677045267642,262051,73
1677045268646,263055,74
1677045269637,264046,74
1677045270649,265058,72
1677045271613,266022,72
1677045272602,267011,72
1677045273607,268016,73
1677045274586,268995,73
1677045276074,270483,74
1677045277060,271469,75
1677045278051,272460,75
1677045279036,273445,75
1677045280021,274430,75
1677045281021,275430,74
1677045282044,276453,72
1677045282999,277408,71
1677045283992,278401,71
1677045285001,279410,72
1677045286952,281361,72
1677045287001,281410,73
1677045287943,282352,73
1677045288934,283343,74
1677045289922,284331,74
1677045290914,285323,73
1677045291915,286324,72
1677045292882,287291,72
1677045293892,288301,72
1677045294884,289293,73
1677045295867,290276,73
1677045296884,291293,75
1677045297846,292255,76
1677045298837,293246,76
1677045299824,294233,76
1677045300817,295226,75
1677045301809,296218,74
1677045302797,297206,73
1677045303809,298218,72
1677045304779,299188,72
1677045305776,300185,72
1677045306806,301215,74
1677045307745,302154,74
1677045308733,303142,75
1677045309729,304138,75
1677045310755,305164,75
1677045311714,306123,75
1677045312695,307104,75
1677045313720,308129,76
1677045314680,309089,76
1677045315667,310076,76
1677045316654,311063,77
1677045317653,312062,77
1677045318635,313044,77
1677045320142,314551,76
1677045320614,315023,75
1677045321605,316014,74
1677045322607,317016,73
1677045323632,318041,73
1677045325073,319482,73
1677045326080,320489,74
1677045327075,321484,75
1677045328043,322452,76
1677045329040,323449,76
1677045330020,324429,76
1677045331010,325419,75
1677045332004,326413,74
1677045332994,327403,73
1677045335004,329413,71
1677045335033,329442,71
1677045335960,330369,72
1677045336960,331369,72
1677045337941,332350,73
1677045338924,333333,73
1677045339925,334334,73
1677045340893,335302,73
1677045341888,336297,72
1677045342881,337290,70
1677045343888,338297,68
