timestamp, since_start, heart_rate 

1677793291822,0,53
1677793293798,1976,53
1677793293850,2028,53
1677793295785,3963,53
1677793295823,4001,53
1677793297227,5405,53
1677793298255,6433,53
1677793299252,7430,53
1677793300245,8423,53
1677793301220,9398,53
1677793302211,10389,53
1677793303201,11379,52
1677793304157,12335,52
1677793305169,13347,52
1677793306183,14361,52
1677793307162,15340,52
1677793308153,16331,52
1677793309142,17320,52
1677793310137,18315,51
1677793311095,19273,52
1677793312122,20300,52
1677793313110,21288,53
1677793314093,22271,53
1677793315047,23225,53
1677793316063,24241,54
1677793317060,25238,54
1677793318034,26212,54
1677793319052,27230,54
1677793320012,28190,54
1677793321019,29197,54
1677793321992,30170,54
1677793322967,31145,54
1677793323980,32158,54
1677793324980,33158,54
1677793325976,34154,54
1677793326966,35144,53
1677793327960,36138,53
1677793328946,37124,53
1677793329897,38075,53
1677793330915,39093,53
1677793331890,40068,52
1677793332907,41085,52
1677793333886,42064,52
1677793335372,43550,52
1677793335837,44015,52
1677793336860,45038,52
1677793337853,46031,51
1677793338839,47017,51
1677793339835,48013,51
1677793340825,49003,51
1677793341777,49955,51
1677793343787,51965,51
1677793343852,52030,51
1677793344778,52956,51
1677793345769,53947,51
1677793347253,55431,51
1677793348212,56390,51
1677793349232,57410,51
1677793350222,58400,51
1677793351213,59391,51
1677793352202,60380,51
1677793353194,61372,51
1677793354183,62361,51
1677793355141,63319,51
1677793356160,64338,51
1677793357158,65336,51
1677793358142,66320,51
1677793359128,67306,51
1677793360091,68269,51
1677793361107,69285,51
1677793362101,70279,51
1677793363094,71272,51
1677793364098,72276,50
1677793365089,73267,50
1677793366031,74209,50
1677793367054,75232,50
1677793368049,76227,50
1677793369033,77211,50
1677793370022,78200,49
1677793370979,79157,49
1677793372002,80180,49
1677793372994,81172,49
1677793373981,82159,49
1677793374971,83149,49
1677793375931,84109,49
1677793376950,85128,49
1677793377941,86119,49
1677793378939,87117,49
1677793379922,88100,49
1677793380914,89092,49
1677793381902,90080,49
1677793382861,91039,49
1677793383903,92081,49
1677793385863,94041,50
1677793385908,94086,50
1677793386853,95031,50
1677793387841,96019,50
1677793388801,96979,50
1677793389822,98000,50
1677793390865,99043,50
1677793392797,100975,50
1677793392852,101030,50
1677793394771,102949,50
1677793394830,103008,50
1677793396226,104404,50
1677793397250,105428,50
1677793398239,106417,50
1677793399225,107403,51
1677793400223,108401,51
1677793401205,109383,51
1677793402166,110344,51
1677793403185,111363,51
1677793404176,112354,51
1677793405172,113350,51
1677793406155,114333,51
1677793407158,115336,51
1677793408106,116284,51
1677793409124,117302,51
1677793410114,118292,51
1677793411103,119281,51
1677793412097,120275,51
1677793413088,121266,50
1677793414079,122257,50
1677793415036,123214,50
1677793416040,124218,50
1677793417054,125232,50
1677793418043,126221,50
1677793419026,127204,50
1677793419986,128164,50
1677793421005,129183,50
1677793421995,130173,50
1677793422988,131166,50
1677793423980,132158,50
1677793424976,133154,50
1677793425926,134104,50
1677793426953,135131,50
1677793427936,136114,50
1677793428930,137108,50
1677793429929,138107,50
1677793430907,139085,50
1677793431865,140043,50
1677793432886,141064,50
1677793433878,142056,50
1677793435868,144046,50
1677793435910,144088,50
1677793436853,145031,50
1677793437837,146015,50
1677793438796,146974,50
1677793439802,147980,50
1677793440787,148965,51
1677793442773,150951,51
1677793442807,150985,51
1677793444772,152950,51
1677793444851,153029,51
1677793446261,154439,52
1677793447243,155421,54
1677793448247,156425,55
1677793449232,157410,57
1677793450233,158411,58
1677793451206,159384,59
1677793452219,160397,60
1677793453195,161373,61
1677793454174,162352,61
1677793455152,163330,62
1677793456191,164369,64
1677793457126,165304,66
1677793458130,166308,67
1677793459121,167299,70
1677793460110,168288,71
1677793461091,169269,72
1677793462060,170238,72
1677793463065,171243,73
1677793464040,172218,73
1677793465030,173208,71
1677793466020,174198,67
1677793467055,175233,65
1677793468033,176211,64
1677793469018,177196,62
1677793470010,178188,62
1677793471000,179178,61
1677793471958,180136,61
1677793472972,181150,61
1677793473971,182149,61
1677793474978,183156,61
1677793475978,184156,60
1677793476922,185100,60
1677793477940,186118,59
1677793478943,187121,59
1677793479909,188087,59
1677793480901,189079,60
1677793481892,190070,61
1677793482882,191060,62
1677793483870,192048,64
1677793485844,194022,64
1677793485875,194053,65
1677793486819,194997,64
1677793487833,196011,63
1677793488819,196997,62
1677793489809,197987,62
1677793491315,199493,63
1677793491794,199972,63
1677793493770,201948,64
1677793493822,202000,65
1677793495252,203430,66
1677793496245,204423,66
1677793497233,205411,65
1677793498219,206397,64
1677793499214,207392,63
1677793500207,208385,63
1677793501198,209376,63
1677793502193,210371,63
1677793503216,211394,64
1677793504168,212346,65
1677793505160,213338,66
1677793506144,214322,67
1677793507143,215321,67
1677793508132,216310,67
1677793509115,217293,66
1677793510104,218282,66
1677793511108,219286,66
1677793512088,220266,66
1677793513076,221254,67
1677793514071,222249,68
1677793515079,223257,70
1677793516014,224192,70
1677793517037,225215,71
1677793518034,226212,71
1677793519014,227192,71
1677793520043,228221,69
1677793520993,229171,68
1677793521988,230166,67
1677793522976,231154,67
1677793524050,232228,67
1677793525004,233182,68
1677793525944,234122,69
1677793526934,235112,70
1677793527924,236102,70
1677793528913,237091,70
1677793529904,238082,70
1677793530888,239066,69
1677793531882,240060,68
1677793532912,241090,68
1677793533861,242039,68
1677793535843,244021,68
1677793535893,244071,69
1677793536834,245012,70
1677793537825,246003,70
1677793538813,246991,70
1677793539808,247986,70
1677793540792,248970,69
1677793542796,250974,67
1677793542822,251000,67
1677793543762,251940,67
1677793545252,253430,68
1677793546282,254460,69
1677793547231,255409,70
1677793548222,256400,70
1677793549209,257387,70
1677793550196,258374,70
1677793551189,259367,69
1677793552178,260356,68
1677793553169,261347,67
1677793554156,262334,67
1677793555177,263355,68
1677793556152,264330,68
1677793557129,265307,69
1677793558088,266266,69
1677793559110,267288,69
1677793560103,268281,69
1677793562113,270291,67
1677793562194,270372,66
1677793563068,271246,65
1677793564060,272238,65
1677793565046,273224,66
1677793566052,274230,67
1677793567031,275209,67
1677793568038,276216,68
1677793568978,277156,68
1677793570005,278183,68
1677793571010,279188,67
1677793571977,280155,66
1677793572972,281150,65
1677793573959,282137,65
1677793574952,283130,65
1677793575945,284123,65
1677793576931,285109,66
1677793577922,286100,66
1677793578910,287088,67
1677793579897,288075,67
1677793580897,289075,67
1677793581885,290063,66
1677793582901,291079,65
1677793583862,292040,65
1677793584851,293029,64
1677793585839,294017,65
1677793586863,295041,66
1677793587824,296002,67
1677793588813,296991,68
1677793589813,297991,69
1677793591781,299959,69
1677793591833,300011,69
1677793593774,301952,68
1677793593865,302043,68
1677793595282,303460,67
1677793596236,304414,68
1677793597230,305408,68
1677793598220,306398,69
1677793599233,307411,70
1677793600196,308374,71
1677793601183,309361,71
1677793602174,310352,71
1677793603165,311343,71
1677793604155,312333,70
1677793605136,313314,69
1677793606135,314313,68
1677793607153,315331,68
1677793608115,316293,69
1677793609102,317280,69
1677793610094,318272,70
1677793611086,319264,71
1677793612074,320252,71
1677793614054,322232,71
1677793614099,322277,71
1677793615046,323224,69
1677793616018,324196,68
1677793617030,325208,67
1677793618021,326199,67
1677793619013,327191,67
1677793619982,328160,67
1677793620982,329160,68
1677793621972,330150,68
1677793623003,331181,69
1677793623938,332116,69
1677793624931,333109,68
1677793625920,334098,68
1677793626992,335170,68
1677793627913,336091,68
1677793628959,337137,69
