index, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed 

0,1676266558357,51.577573307013914,1163.2962962962963,92.9527218794646,73.47217160258705,34.61538461538461,0.0940866836695336,0.07694532305706658,1.2227732619922085,1.3584004613417402,0.0
1,1676266587543,43.536098681823674,1378.1666666666667,43.72292813209614,46.97938377629064,29.411764705882355,0.022862822609690265,0.035826132454949255,0.6381605002560595,0.6019868139091045,3.0
2,1676266618272,43.519394512771996,1378.695652173913,38.76174131527195,43.40945694639536,27.27272727272727,0.03276850753520345,0.03787666071070019,0.8651371826436198,0.9769954572950682,0.0
3,1676266647445,43.8123717792691,1369.4761904761904,35.84572638088455,47.03749903842118,30.0,0.031299748673963824,0.03033540114211648,1.031789509798454,0.767527200807776,0.0
4,1676266677632,45.56109478688633,1316.9130434782608,53.76026740639229,44.57577817604534,31.818181818181817,0.06441305093155766,0.029674335755776462,2.170665300200322,1.099127631895473,0.0
5,1676266707364,59.38242280285036,1010.4,154.08473859103202,75.6167498451425,51.724137931034484,0.18811673222034142,0.04932040443932137,3.814176594025713,1.751869574476992,0.0
6,1676266737558,59.98600326590462,1000.2333333333333,60.211672917762016,45.07691838877821,20.689655172413794,0.0567415290286898,0.042744197985421145,1.3274673921368874,1.230960186197412,0.0
7,1676266768738,63.80383448534701,940.3823529411765,50.986165774119755,37.239092362730865,12.121212121212121,0.036563640646811724,0.031211951715024618,1.1714628095240498,0.8776373886210584,0.0
8,1676266796461,67.59703445268208,887.6129032258065,44.64243418857172,34.6882669222457,6.666666666666667,0.06753004321153613,0.04164305999500977,1.6216397935124962,1.1250908972989302,0.0
9,1676266827649,67.74193548387098,885.7142857142857,37.42769900837112,25.597703495478346,2.941176470588235,0.023572955824309884,0.03572684684691198,0.6598106999287958,1.1183791517620214,0.0
10,1676266858370,69.95498267318716,857.6944444444445,64.56642550481742,33.873466972039964,5.714285714285714,0.08643125149364915,0.03964534404198324,2.180111021413284,1.654343727431695,0.0
