timestamp, rr, since_start 

1675977255748,869,29168
1675977256739,882,30050
1675977257909,917,30967
1675977258898,916,31883
1675977259887,889,32772
1675977260881,871,33643
1675977261869,910,34553
1675977262857,948,35501
1675977262874,969,36470
1675977263849,914,37384
1675977264839,866,38250
1675977265829,794,39044
1675977265864,751,39795
1675977266819,744,40539
1675977266853,752,41291
1675977267808,781,42072
1675977270783,818,42890
1675977270816,877,43767
1675977270970,878,44645
1675977271769,834,45479
1675977272759,831,46310
1675977273749,803,47113
1675977274739,833,47946
1675977275729,874,48820
1675977276719,876,49696
1675977276753,842,50538
1675977278204,857,51395
1675977279193,837,52232
1675977280184,839,53071
1675977281174,845,53916
1675977282164,835,54751
1675977282199,831,55582
1675977283154,836,56418
1675977284142,877,57295
1675977285134,945,58240
1675977286124,980,59220
1675977287114,958,60178
1675977288104,928,61106
1675977289100,888,61994
1675977290084,868,62862
1675977291074,831,63693
1675977292065,902,64595
1675977292097,880,65475
1675977293052,889,66364
1675977295034,914,67278
1675977295089,970,68248
1675977296024,994,69242
1675977297014,1013,70255
1675977298004,966,71221
1675977298992,938,72159
1675977299982,928,73087
1675977300972,874,73961
1675977301965,875,74836
1675977302954,913,75749
1675977303944,947,76696
1675977304934,980,77676
1675977305924,994,78670
1675977306914,997,79667
1675977307904,950,80617
1675977307955,923,81540
1675977308894,883,82423
1675977309884,854,83277
1675977310874,882,84159
1675977311864,921,85080
1675977312854,967,86047
1675977313844,1009,87056
1675977314834,988,88044
1675977315824,927,88971
1675977316814,901,89872
1675977317804,861,90733
1675977318794,843,91576
1675977318826,891,92467
1675977319784,902,93369
1675977320774,923,94292
1675977321764,934,95226
1675977322754,948,96174
1675977323744,893,97067
1675977324734,865,97932
1675977325723,855,98787
1675977327208,832,99619
1675977327238,861,100480
1675977328197,871,101351
1675977329188,905,102256
1675977330178,941,103197
1675977331168,984,104181
1675977332158,972,105153
1675977333148,931,106084
1675977334136,903,106987
1675977335128,895,107882
1675977336118,861,108743
1675977337108,870,109613
1675977338098,915,110528
1675977339088,939,111467
1675977340078,986,112453
1675977341068,988,113441
1675977341103,957,114398
1675977342058,910,115308
1675977343048,888,116196
1675977344038,871,117067
1675977345028,844,117911
1675977346018,876,118787
1675977347009,892,119679
1675977347995,941,120620
1675977348988,984,121604
1675977349978,997,122601
1675977350968,986,123587
1675977351958,960,124547
1675977351989,905,125452
1675977352947,886,126338
1675977353938,853,127191
1675977354926,837,128028
1675977355921,822,128850
1675977356908,855,129705
1675977357898,900,130605
1675977358888,924,131529
1675977359878,922,132451
1675977359912,958,133409
1675977360868,940,134349
1675977361856,910,135259
1675977362848,867,136126
1675977363838,852,136978
1675977364828,830,137808
