timestamp, rr, since_start 

1676153230518,777,31717
1676153230536,750,32467
1676153231015,778,33245
1676153232003,786,34031
1676153232995,790,34821
1676153233984,758,35579
1676153234009,766,36345
1676153234974,778,37123
1676153235963,794,37917
1676153237449,789,38706
1676153238440,812,39518
1676153238470,820,40338
1676153239429,769,41107
1676153240420,763,41870
1676153241408,755,42625
1676153241417,741,43366
1676153242400,726,44092
1676153243390,720,44812
1676153243430,710,45522
1676153244380,702,46224
1676153245370,688,46912
1676153245402,685,47597
1676153246360,687,48284
1676153247349,692,48976
1676153248339,713,49689
1676153249330,768,50457
1676153250320,890,51347
1676153251309,918,52265
1676153251336,905,53170
1676153252300,883,54053
1676153254279,848,54901
1676153254774,832,55733
1676153255269,856,56589
1676153256260,890,57479
1676153257248,917,58396
1676153257273,897,59293
1676153258239,861,60154
1676153259230,838,60992
1676153260219,810,61802
1676153261210,818,62620
1676153262199,852,63472
1676153263189,885,64357
1676153263223,894,65251
1676153264179,855,66106
1676153265170,832,66938
1676153266159,812,67750
1676153267149,812,68562
1676153268139,852,69414
1676153269129,874,70288
1676153269174,885,71173
1676153270119,886,72059
1676153271109,844,72903
1676153272594,835,73738
1676153273090,807,74545
1676153274079,814,75359
1676153274109,837,76196
1676153275069,859,77055
1676153276059,881,77936
1676153277049,881,78817
1676153278039,846,79663
1676153280020,841,80504
1676153280051,811,81315
1676153280096,818,82133
1676153281009,853,82986
1676153282000,893,83879
1676153282989,929,84808
1676153283979,908,85716
1676153284969,842,86558
1676153285003,816,87374
1676153286454,782,88156
1676153287444,818,88974
1676153288434,874,89848
1676153289424,945,90793
1676153290414,991,91784
1676153291404,969,92753
1676153292394,902,93655
1676153293384,880,94535
1676153294374,820,95355
1676153294404,822,96177
1676153295364,866,97043
1676153296354,942,97985
1676153297344,1002,98987
1676153298334,942,99929
1676153299324,906,100835
1676153300314,890,101725
1676153301304,866,102591
1676153302294,864,103455
1676153303284,894,104349
1676153305264,913,105262
1676153305299,927,106189
1676153305356,925,107114
1676153306255,874,107988
1676153307244,873,108861
1676153308234,827,109688
1676153309224,847,110535
1676153310214,862,111397
1676153311204,911,112308
1676153312194,937,113245
1676153312226,944,114189
1676153313184,899,115088
1676153314174,883,115971
1676153315164,853,116824
1676153316154,880,117704
1676153317144,906,118610
1676153318134,914,119524
1676153319121,933,120457
1676153320114,929,121386
1676153320144,877,122263
1676153321104,848,123111
1676153322094,832,123943
1676153323084,851,124794
1676153324074,914,125708
1676153325064,970,126678
1676153326054,967,127645
1676153327048,955,128600
1676153329024,896,129496
1676153329180,861,130357
1676153329194,812,131169
1676153330013,827,131996
1676153331003,852,132848
1676153331994,906,133754
1676153332983,974,134728
1676153333973,935,135663
1676153334963,887,136550
1676153336449,868,137418
1676153336479,827,138245
1676153337438,815,139060
1676153338429,831,139891
1676153339419,878,140769
1676153340408,928,141697
1676153341398,898,142595
1676153342388,872,143467
1676153342419,848,144315
1676153343377,810,145125
1676153344369,833,145958
1676153345359,861,146819
1676153346349,912,147731
1676153347347,899,148630
1676153348329,872,149502
1676153349318,865,150367
1676153349349,838,151205
1676153350308,842,152047
1676153351298,873,152920
1676153352289,903,153823
1676153353279,879,154702
1676153354268,854,155556
1676153355259,863,156419
1676153355290,838,157257
1676153356248,856,158113
1676153357238,832,158945
1676153358228,792,159737
1676153359218,789,160526
1676153360209,818,161344
1676153360237,837,162181
1676153361198,830,163011
1676153362188,847,163858
1676153363178,806,164664
1676153364168,787,165451
1676153364196,767,166218
1676153365158,773,166991
1676153366148,777,167768
1676153367139,788,168556
1676153368126,819,169375
1676153369118,863,170238
1676153370108,906,171144
1676153371097,990,172134
1676153371123,964,173098
1676153372087,894,173992
1676153373076,871,174863
1676153374068,839,175702
1676153374097,806,176508
1676153375056,738,177246
1676153376048,732,177978
1676153377036,713,178691
1676153377053,696,179387
1676153378028,715,180102
1676153379017,710,180812
1676153379039,705,181517
1676153380006,705,182222
1676153380996,704,182926
1676153381988,699,183625
1676153382013,704,184329
1676153382976,706,185035
1676153383968,708,185743
1676153383997,702,186445
1676153385453,696,187141
1676153386441,688,187829
1676153386457,680,188509
1676153387433,670,189179
1676153388422,661,189840
1676153388447,652,190492
1676153389412,644,191136
1676153390402,636,191772
1676153390435,630,192402
1676153391392,626,193028
1676153392382,630,193658
1676153393372,655,194313
1676153394362,781,195094
1676153394405,964,196058
1676153395352,946,197004
1676153396342,923,197927
1676153397332,874,198801
1676153398322,819,199620
1676153398362,786,200406
1676153399312,751,201157
1676153400302,736,201893
1676153401292,742,202635
1676153402281,797,203432
1676153403272,848,204280
1676153403318,883,205163
1676153404262,879,206042
1676153405252,818,206860
1676153406242,787,207647
1676153406274,760,208407
1676153407232,738,209145
1676153408222,727,209872
1676153409708,726,210598
1676153409738,740,211338
1676153410202,775,212113
