timestamp, since_start, heart_rate 

1677274591717,0,63
1677274592731,1014,63
1677274593736,2019,63
1677274594747,3030,63
1677274595713,3996,63
1677274596689,4972,64
1677274597748,6031,64
1677274598729,7012,64
1677274599717,8000,64
1677274600713,8996,63
1677274601700,9983,63
1677274602733,11016,63
1677274603800,12083,64
1677274605259,13542,64
1677274605749,14032,65
1677274606749,15032,65
1677274607741,16024,65
1677274608725,17008,65
1677274609696,17979,65
1677274610689,18972,65
1677274612167,20450,66
1677274613173,21456,66
1677274614149,22432,66
1677274615139,23422,65
1677274616144,24427,64
1677274617132,25415,63
1677274618125,26408,62
1677274619112,27395,62
1677274620073,28356,62
1677274621096,29379,61
1677274622086,30369,61
1677274624083,32366,60
1677274624160,32443,60
1677274625062,33345,59
1677274626036,34319,59
1677274627037,35320,59
1677274628028,36311,59
1677274629016,37299,59
1677274630000,38283,58
1677274630994,39277,58
1677274631979,40262,58
1677274632953,41236,58
1677274633970,42253,58
1677274634948,43231,57
1677274635946,44229,57
1677274636904,45187,57
1677274637930,46213,57
1677274638908,47191,57
1677274639903,48186,57
1677274640900,49183,57
1677274641885,50168,57
1677274642873,51156,57
1677274643863,52146,57
1677274644853,53136,57
1677274645844,54127,57
1677274646833,55116,57
1677274647828,56111,57
1677274648813,57096,57
1677274649809,58092,58
1677274650793,59076,58
1677274651785,60068,58
1677274652772,61055,58
1677274653757,62040,57
1677274654755,63038,57
1677274655752,64035,57
1677274656733,65016,58
1677274657727,66010,57
1677274658714,66997,57
1677274659706,67989,57
1677274660692,68975,58
1677274662181,70464,58
1677274663138,71421,58
1677274664160,72443,58
1677274665150,73433,58
1677274666141,74424,58
1677274667130,75413,58
1677274668102,76385,58
1677274669109,77392,58
1677274670097,78380,58
1677274671089,79372,58
1677274672077,80360,58
1677274673067,81350,58
1677274675050,83333,58
1677274675543,83826,58
1677274676040,84323,58
1677274677031,85314,58
1677274678022,86305,58
1677274679007,87290,58
1677274679997,88280,58
1677274680992,89275,57
1677274681997,90280,57
1677274682972,91255,57
1677274683963,92246,57
1677274684918,93201,57
1677274685939,94222,57
1677274686926,95209,57
1677274687919,96202,57
1677274688907,97190,57
1677274689896,98179,57
1677274690889,99172,56
1677274691880,100163,56
1677274692870,101153,56
1677274693859,102142,56
1677274694847,103130,57
1677274695836,104119,57
1677274697321,105604,57
1677274697804,106087,56
1677274698778,107061,56
1677274699797,108080,56
1677274700803,109086,56
1677274701796,110079,56
1677274702757,111040,56
1677274703761,112044,56
1677274704751,113034,56
1677274705730,114013,55
1677274706727,115010,56
1677274707721,116004,56
1677274708715,116998,56
1677274709705,117988,56
1677274711189,119472,56
1677274712173,120456,56
1677274713163,121446,56
1677274714152,122435,56
1677274715112,123395,56
1677274716139,124422,56
1677274717132,125415,57
1677274718111,126394,57
1677274719104,127387,57
1677274720102,128385,57
1677274721083,129366,57
1677274722107,130390,58
1677274723032,131315,58
1677274724053,132336,58
1677274725044,133327,58
1677274726027,134310,59
1677274727024,135307,59
1677274728018,136301,59
1677274729006,137289,58
1677274729994,138277,58
1677274730980,139263,57
1677274731982,140265,57
1677274732971,141254,57
1677274733957,142240,57
1677274734944,143227,57
1677274735902,144185,57
1677274736923,145206,57
1677274737913,146196,57
1677274738901,147184,57
1677274739872,148155,56
1677274740880,149163,56
1677274741859,150142,56
1677274742864,151147,56
1677274743839,152122,56
1677274744833,153116,56
1677274745841,154124,56
1677274746828,155111,58
1677274747780,156063,60
1677274748812,157095,61
1677274749762,158045,61
1677274750752,159035,62
1677274751758,160041,62
1677274752802,161085,64
1677274753742,162025,64
1677274754747,163030,65
1677274755739,164022,67
1677274756727,165010,69
1677274757716,165999,71
1677274758702,166985,73
1677274759686,167969,74
1677274761163,169446,76
1677274762182,170465,77
1677274763183,171466,79
1677274764187,172470,80
1677274765163,173446,82
1677274766097,174380,82
1677274767113,175396,83
1677274768112,176395,84
1677274769067,177350,83
1677274770057,178340,77
1677274771045,179328,71
1677274772070,180353,68
1677274773085,181368,66
1677274775043,183326,66
1677274775085,183368,66
1677274776035,184318,66
1677274777031,185314,67
1677274778010,186293,68
1677274778993,187276,68
1677274779993,188276,68
1677274780980,189263,67
1677274781996,190279,66
1677274782961,191244,66
1677274783945,192228,67
1677274784934,193217,67
1677274785930,194213,68
1677274786920,195203,69
1677274787914,196197,69
1677274788930,197213,67
1677274789907,198190,67
1677274790875,199158,68
1677274791899,200182,69
1677274792859,201142,70
1677274793849,202132,71
1677274794837,203120,72
1677274795830,204113,72
1677274796816,205099,72
1677274797804,206087,71
1677274798831,207114,70
1677274799786,208069,70
1677274800781,209064,71
1677274801764,210047,72
1677274802761,211044,73
1677274803757,212040,74
1677274804736,213019,75
