index, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed 

0,1677307755794,52.529547870677256,1142.2142857142858,98.60540304772391,65.61425736248769,33.33333333333333,0.11321153765135078,0.07361431611208864,1.537901099005926,1.0970616921601637,0.0
1,1677307785493,48.548599170628094,1235.875,34.558299172075394,34.46144090270906,13.043478260869565,0.037367012388670004,0.029289764418675614,1.2757703289973958,0.8777884873806847,0.0
2,1677307815690,48.473423772174904,1237.7916666666667,35.98839994436479,38.05438691710016,13.043478260869565,0.04204078986057597,0.030116559958942947,1.3959359873069495,1.0874498885695132,0.0
3,1677307845880,49.99500049995001,1200.12,65.60995046484946,75.49229733238842,33.33333333333333,0.06078118114084527,0.06917775315420947,0.8786232331852878,0.9395405759424879,0.0
4,1677307875591,46.86737184703011,1280.2083333333333,45.14234815804581,50.094909921068826,30.434782608695656,0.048938610777781874,0.04931421875493909,0.9923833736670603,1.0867641985671466,0.0
5,1677307905772,68.16003408001704,880.28125,120.3851201288494,50.25236312851367,19.35483870967742,0.12100163522861197,0.028891567573800177,4.188129803601942,1.5199749676140615,4.0
6,1677307934505,66.36500754147812,904.0909090909091,106.8735768677501,65.81572515303128,43.75,0.11099044819849253,0.050862588351318336,2.1821627997352144,1.577362873167552,0.0
7,1677307965700,68.12431064685656,880.7428571428571,72.56419536506687,47.90426058106087,26.47058823529412,0.09144045557983871,0.04591730836121935,1.9914158482570619,1.3992781382237813,0.0
8,1677307996864,73.29985068548935,818.5555555555555,45.6638955633955,29.699475138955094,11.428571428571429,0.05836583107245548,0.03145220086984538,1.8556994251048862,1.1849570466916346,0.0
9,1677308025576,70.90522335145356,846.2,55.98969292901788,36.680438185149114,14.705882352941178,0.06020202301023045,0.03314523206731778,1.8163101977370524,1.2582045206951693,0.0
10,1677308055761,71.31301792730034,841.3611111111111,52.11267321752496,31.310118642569286,5.714285714285714,0.04429922312112225,0.043152733531509134,1.02656817994568,1.4368811410969633,0.0
