timestamp, since_start, heart_rate 

1677918291165,0,58
1677918292152,987,58
1677918293215,2050,57
1677918294198,3033,57
1677918295150,3985,57
1677918296137,4972,57
1677918297116,5951,57
1677918298462,7297,57
1677918299961,8796,56
1677918300440,9275,56
1677918301420,10255,56
1677918302412,11247,55
1677918303397,12232,55
1677918304370,13205,56
1677918305382,14217,56
1677918306374,15209,57
1677918307365,16200,58
1677918308351,17186,58
1677918309339,18174,58
1677918310342,19177,58
1677918311314,20149,57
1677918312282,21117,57
1677918313297,22132,56
1677918314293,23128,56
1677918315282,24117,55
1677918316242,25077,55
1677918317266,26101,55
1677918318251,27086,54
1677918319255,28090,53
1677918321230,30065,53
1677918321260,30095,52
1677918322182,31017,52
1677918323211,32046,52
1677918324191,33026,52
1677918325184,34019,51
1677918326174,35009,51
1677918328122,36957,51
1677918328192,37027,51
1677918330139,38974,51
1677918330628,39463,51
1677918331626,40461,51
1677918332604,41439,51
1677918333595,42430,51
1677918334557,43392,51
1677918335581,44416,51
1677918336568,45403,51
1677918337561,46396,51
1677918338517,47352,51
1677918339541,48376,50
1677918341023,49858,50
1677918341516,50351,50
1677918342512,51347,50
1677918343495,52330,50
1677918344457,53292,50
1677918345476,54311,50
1677918346466,55301,50
1677918347457,56292,49
1677918348445,57280,49
1677918349437,58272,49
1677918350396,59231,49
1677918351415,60250,49
1677918352404,61239,49
1677918353403,62238,50
1677918354384,63219,50
1677918355375,64210,50
1677918356339,65174,50
1677918357360,66195,49
1677918358345,67180,50
1677918359341,68176,50
1677918360329,69164,50
1677918361320,70155,50
1677918362276,71111,50
1677918363296,72131,50
1677918364290,73125,50
1677918365274,74109,50
1677918366269,75104,50
1677918367254,76089,50
1677918368216,77051,50
1677918369239,78074,50
1677918370226,79061,51
1677918372211,81046,51
1677918372264,81099,51
1677918373196,82031,50
1677918374192,83027,50
1677918375175,84010,50
1677918376142,84977,50
1677918378144,86979,50
1677918378163,86998,51
1677918380096,88931,52
1677918380591,89426,51
1677918381582,90417,51
1677918382603,91438,51
1677918383586,92421,51
1677918384581,93416,51
1677918385570,94405,51
1677918386563,95398,51
1677918387521,96356,51
1677918388543,97378,51
1677918389531,98366,51
1677918390522,99357,50
1677918391511,100346,50
1677918392470,101305,50
1677918393491,102326,50
1677918394487,103322,49
1677918395471,104306,49
1677918397452,106287,49
1677918397477,106312,49
1677918398441,107276,49
1677918399434,108269,49
1677918400424,109259,49
1677918401413,110248,49
1677918402371,111206,49
1677918403884,112719,49
1677918404380,113215,49
1677918405371,114206,49
1677918406855,115690,49
1677918407321,116156,49
1677918408343,117178,49
1677918409333,118168,49
1677918410325,119160,49
1677918411313,120148,49
1677918412301,121136,49
1677918413261,122096,49
1677918414282,123117,49
1677918415270,124105,49
1677918416260,125095,49
1677918417220,126055,49
1677918418243,127078,49
1677918419230,128065,48
1677918420222,129057,48
1677918421207,130042,48
1677918422201,131036,48
1677918423199,132034,48
1677918424150,132985,48
1677918425174,134009,49
1677918426160,134995,49
1677918428144,136979,49
1677918428197,137032,49
1677918429594,138429,49
1677918430614,139449,49
1677918431603,140438,49
1677918432593,141428,49
1677918433587,142422,49
1677918434545,143380,49
1677918435563,144398,49
1677918436553,145388,49
1677918437549,146384,49
1677918438537,147372,49
1677918439495,148330,49
1677918440513,149348,49
1677918441506,150341,49
1677918442508,151343,49
1677918443483,152318,49
1677918444484,153319,49
1677918445491,154326,49
1677918446453,155288,50
1677918447414,156249,51
1677918448443,157278,53
1677918449428,158263,55
1677918450416,159251,56
1677918451405,160240,57
1677918452393,161228,61
1677918453386,162221,62
1677918454360,163195,64
1677918455397,164232,66
1677918456354,165189,68
1677918457339,166174,69
1677918458369,167204,72
1677918459310,168145,73
1677918460329,169164,74
1677918461324,170159,75
1677918462304,171139,75
1677918463288,172123,75
1677918464289,173124,76
1677918465250,174085,76
1677918466270,175105,76
1677918467247,176082,76
1677918468238,177073,76
1677918469224,178059,75
1677918470217,179052,71
1677918471200,180035,68
1677918473233,182068,66
1677918473305,182140,65
1677918474191,183026,65
1677918475164,183999,65
1677918477143,185978,65
1677918477191,186026,66
1677918479092,187927,66
1677918479600,188435,66
1677918480615,189450,66
1677918481583,190418,65
1677918482597,191432,63
1677918483570,192405,63
1677918484577,193412,62
1677918485563,194398,63
1677918486553,195388,63
1677918487518,196353,64
1677918488557,197392,64
1677918489522,198357,65
1677918490510,199345,65
1677918491503,200338,65
1677918492493,201328,64
1677918493482,202317,64
1677918494502,203337,63
1677918495462,204297,64
1677918496454,205289,64
1677918497436,206271,65
1677918498430,207265,65
1677918499425,208260,66
1677918500411,209246,65
1677918501396,210231,65
1677918502393,211228,65
1677918503378,212213,65
1677918504353,213188,65
1677918505357,214192,66
1677918506355,215190,67
1677918507341,216176,67
1677918508314,217149,68
1677918509316,218151,68
1677918510316,219151,68
1677918511310,220145,68
1677918512287,221122,67
1677918513311,222146,66
1677918514269,223104,65
1677918515257,224092,66
1677918516249,225084,66
1677918517237,226072,67
1677918518226,227061,67
1677918519219,228054,68
1677918520207,229042,68
1677918521202,230037,67
1677918522211,231046,66
1677918523177,232012,65
1677918524170,233005,66
1677918525160,233995,66
1677918527144,235979,67
1677918527193,236028,67
1677918528624,237459,68
1677918529614,238449,68
1677918530631,239466,68
1677918531592,240427,67
1677918532582,241417,67
1677918533573,242408,67
1677918534564,243399,67
1677918535558,244393,67
1677918536570,245405,68
1677918538029,246864,69
1677918538523,247358,69
1677918539508,248343,69
1677918540505,249340,69
1677918541472,250307,68
1677918542465,251300,68
1677918543469,252304,68
1677918544491,253326,68
1677918545450,254285,69
1677918546455,255290,69
1677918547433,256268,70
1677918548431,257266,70
1677918549453,258288,70
1677918550411,259246,70
1677918551391,260226,70
1677918552383,261218,70
1677918553391,262226,70
1677918554360,263195,71
1677918555354,264189,71
1677918556348,265183,72
1677918557338,266173,72
1677918558324,267159,72
1677918559310,268145,72
1677918560334,269169,70
1677918561291,270126,70
1677918562283,271118,69
1677918563272,272107,69
1677918564783,273618,70
1677918565253,274088,71
1677918566247,275082,72
1677918567238,276073,72
1677918568224,277059,73
1677918569219,278054,72
1677918570209,279044,71
1677918572183,281018,70
1677918572233,281068,69
1677918573206,282041,69
1677918574168,283003,69
1677918575154,283989,69
1677918577131,285966,70
1677918577182,286017,70
1677918578616,287451,70
1677918579610,288445,70
1677918580633,289468,69
1677918581593,290428,69
1677918582581,291416,69
1677918583585,292420,70
1677918584561,293396,71
1677918585547,294382,71
1677918586537,295372,72
1677918587526,296361,72
1677918588515,297350,72
1677918589512,298347,71
1677918590513,299348,70
1677918591486,300321,70
1677918592477,301312,70
1677918593467,302302,70
1677918594471,303306,71
1677918595459,304294,72
1677918596436,305271,72
1677918597447,306282,72
1677918598420,307255,72
1677918599408,308243,72
1677918600413,309248,71
1677918601390,310225,71
1677918602389,311224,72
1677918603418,312253,73
1677918604359,313194,73
1677918605346,314181,73
1677918606336,315171,74
1677918607329,316164,74
1677918608322,317157,73
1677918609307,318142,73
1677918610343,319178,71
1677918611286,320121,71
1677918612275,321110,71
1677918613272,322107,71
1677918614280,323115,72
1677918615249,324084,73
1677918616235,325070,73
1677918617232,326067,74
1677918618224,327059,74
1677918619210,328045,73
1677918620238,329073,72
1677918621194,330029,72
1677918622184,331019,72
1677918624149,332984,72
1677918624189,333024,72
1677918625146,333981,73
1677918627119,335954,73
1677918627653,336488,74
1677918628607,337442,74
1677918629589,338424,75
1677918630580,339415,75
1677918631562,340397,74
1677918632559,341394,74
1677918633556,342391,73
1677918634621,343456,72
1677918635556,344391,72
