timestamp, rr, since_start 

1677011221390,1100,35237
1677011222378,1136,36373
1677011223370,1076,37449
1677011225348,1114,38563
1677011226338,1050,39613
1677011227332,1079,40692
1677011228320,1073,41765
1677011229310,1028,42793
1677011230301,1020,43813
1677011231290,982,44795
1677011232280,1042,45837
1677011233270,1087,46924
1677011234259,1078,48002
1677011235247,1033,49035
1677011236244,1040,50075
1677011237725,1128,51203
1677011238220,1156,52359
1677011239210,1106,53465
1677011241188,1100,54565
1677011242180,1121,55686
1677011243169,1148,56834
1677011244162,1180,58014
1677011245150,1169,59183
1677011246139,1150,60333
1677011248120,1132,61465
1677011249113,1181,62646
1677011250098,1190,63836
1677011251090,1192,65028
1677011252078,1132,66160
1677011253070,1139,67299
1677011255050,1168,68467
1677011256039,1228,69695
1677011257030,1155,70850
1677011258019,1164,72014
1677011259010,1162,73176
1677011260989,1183,74359
1677011261980,1234,75593
1677011262970,1189,76782
1677011264454,1166,77948
1677011265444,1163,79111
1677011266435,1152,80263
1677011268443,1197,81460
1677011269405,1163,82623
1677011270395,1151,83774
1677011271385,1177,84951
1677011272375,1173,86124
1677011273365,1195,87319
1677011275344,1168,88487
1677011276335,1157,89644
1677011277324,1143,90787
1677011278315,1166,91953
1677011279304,1235,93188
1677011281284,1190,94378
1677011282274,1163,95541
1677011283264,1150,96691
1677011284254,1215,97906
1677011285244,1193,99099
1677011286235,1165,100264
1677011288214,1186,101450
1677011289203,1215,102665
1677011290194,1192,103857
1677011291184,1204,105061
1677011294155,1207,106268
1677011294209,1197,107465
1677011295144,1232,108697
1677011296134,1200,109897
1677011297124,1180,111077
1677011299104,1215,112292
1677011300096,1176,113468
1677011301088,1215,114683
1677011302074,1225,115908
1677011303064,1208,117116
1677011305044,1177,118293
1677011306034,1176,119469
1677011307024,1251,120720
1677011308014,1221,121941
1677011309004,1212,123153
1677011310984,1185,124338
1677011311974,1180,125518
1677011313459,1240,126758
1677011314452,1222,127980
1677011315439,1214,129194
1677011317419,1199,130393
1677011318409,1163,131556
1677011319399,1216,132772
1677011320389,1271,134043
1677011322368,1213,135256
1677011323358,1224,136480
1677011324349,1224,137704
1677011325338,1181,138885
