timestamp, since_start, heart_rate 

1676840724766,0,60
1676840725797,1031,60
1676840726786,2020,61
1676840727821,3055,61
1676840728799,4033,61
1676840729837,5071,62
1676840730836,6070,62
1676840731861,7095,62
1676840732776,8010,62
1676840733758,8992,61
1676840734805,10039,61
1676840735970,11204,61
1676840737913,13147,61
1676840738904,14138,61
1676840739432,14666,62
1676840739894,15128,63
1676840740884,16118,63
1676840741874,17108,64
1676840742872,18106,65
1676840743870,19104,65
1676840744889,20123,64
1676840745860,21094,64
1676840746856,22090,65
1676840747861,23095,65
1676840748834,24068,66
1676840749822,25056,67
1676840750816,26050,68
1676840751802,27036,68
1676840752797,28031,68
1676840753763,28997,68
1676840754771,30005,66
1676840755752,30986,65
1676840757242,32476,65
1676840758236,33470,64
1676840759228,34462,64
1676840760207,35441,63
1676840761207,36441,63
1676840762196,37430,62
1676840763173,38407,62
1676840764190,39424,62
1676840765149,40383,61
1676840766162,41396,61
1676840767144,42378,61
1676840768139,43373,60
1676840769134,44368,60
1676840770116,45350,60
1676840771114,46348,60
1676840772098,47332,60
1676840773091,48325,59
1676840774085,49319,59
1676840775050,50284,59
1676840776054,51288,59
1676840777019,52253,59
1676840778039,53273,59
1676840779026,54260,59
1676840780017,55251,59
1676840781007,56241,59
1676840781997,57231,59
1676840782986,58220,58
1676840783985,59219,59
1676840785955,61189,59
1676840785989,61223,58
1676840787956,63190,58
1676840788040,63274,58
1676840788928,64162,59
1676840789918,65152,59
1676840790913,66147,58
1676840791897,67131,58
1676840792885,68119,58
1676840793877,69111,58
1676840794867,70101,58
1676840795857,71091,58
1676840796848,72082,58
1676840797835,73069,58
1676840798827,74061,58
1676840799814,75048,58
1676840800808,76042,59
1676840801784,77018,59
1676840802784,78018,59
1676840803775,79009,59
1676840804767,80001,59
1676840805756,80990,59
1676840807239,82473,59
1676840808231,83465,60
1676840809217,84451,60
1676840810213,85447,60
1676840811199,86433,59
1676840812199,87433,59
1676840813179,88413,60
1676840814169,89403,60
1676840815167,90401,59
1676840816161,91395,59
1676840817142,92376,59
1676840818130,93364,59
1676840820110,95344,59
