timestamp, rr, since_start 

1677129513229,1160,23329
1677129514174,1179,24508
1677129515164,1175,25683
1677129516154,1139,26822
1677129517187,1169,27991
1677129518179,1146,29137
1677129519170,1147,30284
1677129520160,1053,31337
1677129521599,952,32289
1677129523081,1013,33302
1677129523579,1040,34342
1677129524571,989,35331
1677129525558,970,36301
1677129526548,953,37254
1677129527539,904,38158
1677129528529,970,39128
1677129529518,1097,40225
1677129530509,969,41194
1677129532489,1037,42231
1677129533478,1208,43439
1677129534468,1196,44635
1677129535458,1211,45846
1677129536448,1235,47081
1677129538428,1283,48364
1677129539418,1174,49538
1677129540408,1238,50776
1677129542388,1243,52019
1677129543379,1155,53174
1677129544367,1426,54600
1677129546349,1379,55979
1677129547337,1367,57346
1677129548328,1351,58697
1677129550309,1322,60019
1677129552290,1284,61303
1677129552341,1335,62638
1677129554268,1322,63960
1677129555256,1298,65258
1677129556248,1314,66572
1677129557238,1338,67910
1677129559218,1287,69197
1677129560208,1276,70473
1677129561198,1322,71795
1677129563178,1289,73084
1677129565159,1281,74365
1677129565217,1324,75689
1677129566643,1272,76961
1677129568623,1253,78214
1677129569613,1286,79500
1677129570603,1281,80781
1677129572583,1258,82039
1677129573573,1276,83315
1677129574563,1282,84597
1677129575553,1257,85854
1677129577533,1246,87100
1677129578523,1290,88390
1677129579513,1289,89679
1677129580502,1276,90955
1677129582483,1264,92219
1677129583473,1123,93342
1677129584463,1307,94649
1677129585453,1286,95935
1677129586443,1229,97164
1677129588423,1173,98337
1677129589413,1174,99511
1677129590403,1155,100666
1677129591393,1178,101844
1677129592383,1252,103096
1677129593373,1046,104142
1677129594363,1132,105274
1677129596343,1104,106378
1677129597333,1103,107481
1677129598323,1156,108637
1677129599311,1175,109812
1677129601293,1204,111016
1677129603274,1187,112203
1677129603384,1224,113427
1677129604262,1204,114631
1677129605252,1204,115835
1677129606242,1195,117030
1677129608222,1187,118217
1677129609212,1220,119437
1677129610202,1324,120761
1677129612182,1342,122103
1677129613172,1313,123416
1677129614162,1260,124676
1677129616637,1326,126002
1677129617626,1329,127331
1677129618617,1303,128634
1677129619607,1303,129937
1677129621586,1273,131210
1677129622577,1245,132455
1677129623567,1212,133667
1677129624557,1223,134890
1677129626537,1213,136103
1677129627527,1273,137376
1677129628517,1337,138713
1677129630498,1285,139998
1677129631487,1295,141293
1677129632476,1246,142539
1677129633467,1256,143795
1677129635446,1254,145049
1677129636437,1273,146322
1677129637426,1370,147692
1677129640397,1398,149090
1677129640457,1320,150410
1677129641387,1312,151722
1677129642377,1262,152984
1677129644357,1253,154237
1677129645347,1249,155486
1677129647327,1323,156809
1677129648316,1389,158198
1677129649307,1390,159588
