timestamp, rr, since_start 

1677445163853,1020,18005
1677445164845,972,18977
1677445165879,981,19958
1677445166867,1001,20959
1677445167859,957,21916
1677445168847,988,22904
1677445169838,978,23882
1677445170829,943,24825
1677445170859,933,25758
1677445171909,907,26665
1677445172854,849,27514
1677445173844,810,28324
1677445174835,820,29144
1677445175870,930,30074
1677445176859,956,31030
1677445177939,931,31961
1677445179424,905,32866
1677445179917,890,33756
1677445180909,901,34657
1677445182394,979,35636
1677445182889,1015,36651
1677445183877,1004,37655
1677445184870,1011,38666
1677445185858,993,39659
1677445186848,990,40649
1677445187842,1067,41716
1677445189324,1074,42790
1677445190312,1024,43814
1677445191306,1015,44829
1677445192293,1017,45846
1677445193284,1012,46858
1677445194273,1026,47884
1677445195264,1081,48965
1677445196254,1106,50071
1677445197244,1070,51141
1677445198234,1052,52193
1677445199224,1022,53215
1677445200212,1038,54253
1677445201205,1079,55332
1677445202193,1085,56417
1677445203183,1059,57476
1677445205164,1058,58534
1677445206154,1033,59567
1677445207144,1022,60589
1677445208134,1061,61650
1677445209124,1087,62737
1677445210114,1064,63801
1677445211104,1039,64840
1677445212094,1022,65862
1677445213083,1018,66880
1677445214074,1075,67955
1677445215064,1096,69051
1677445216054,1048,70099
1677445217043,1068,71167
1677445218033,1054,72221
1677445219024,1082,73303
1677445220014,1100,74403
1677445221004,1094,75497
1677445222983,1026,76523
1677445223974,1039,77562
1677445224964,1031,78593
1677445225955,1037,79630
1677445226944,1143,80773
1677445228924,1141,81914
1677445228983,1105,83019
1677445229913,1090,84109
1677445230904,1078,85187
1677445231894,1085,86272
1677445233874,1138,87410
1677445234863,1125,88535
1677445235854,1063,89598
1677445236843,1078,90676
1677445237833,1057,91733
1677445239318,1106,92839
1677445240308,1133,93972
1677445241301,1106,95078
1677445242288,1109,96187
1677445243278,1077,97264
1677445245258,1069,98333
1677445246248,1107,99440
1677445247238,1125,100565
1677445248228,1078,101643
1677445249218,1106,102749
1677445250208,1083,103832
1677445251198,1095,104927
1677445252188,1095,106022
1677445254170,1132,107154
1677445254218,1096,108250
1677445255158,1034,109284
1677445256148,1027,110311
1677445257138,1034,111345
1677445259118,1051,112396
1677445260108,1083,113479
1677445261098,1113,114592
1677445262089,1081,115673
1677445263078,1045,116718
1677445264068,1045,117763
1677445265058,1061,118824
1677445266048,1042,119866
1677445267037,1105,120971
1677445268028,1101,122072
1677445269018,1054,123126
1677445270008,1047,124173
1677445270998,1041,125214
1677445271988,1032,126246
1677445273968,1094,127340
1677445274960,1125,128465
1677445275948,1110,129575
1677445276938,1060,130635
1677445277927,1041,131676
1677445278918,1012,132688
1677445279908,1041,133729
1677445280898,1064,134793
1677445281888,1139,135932
1677445282878,1120,137052
1677445283868,1080,138132
1677445284858,1070,139202
1677445285848,1057,140259
1677445286838,1030,141289
1677445289312,1041,142330
1677445290303,1082,143412
1677445291293,1148,144560
1677445292282,1158,145718
1677445293272,1111,146829
1677445294263,1119,147948
1677445295252,1098,149046
1677445296242,1053,150099
1677445297232,1049,151148
1677445298222,1048,152196
1677445300201,1098,153294
1677445301192,1113,154407
1677445302182,1156,155563
1677445303172,1145,156708
1677445304162,1077,157785
1677445305152,1016,158801
1677445306142,1007,159808
1677445307133,991,160799
1677445308121,1023,161822
1677445309115,1163,162985
1677445310102,1150,164135
1677445311092,1102,165237
1677445312082,1075,166312
1677445313070,1027,167339
1677445314061,1034,168373
1677445316042,1056,169429
1677445317032,1052,170481
1677445318022,1103,171584
1677445318046,1020,172604
1677445319012,974,173578
1677445320002,932,174510
1677445320993,825,175335
1677445321982,771,176106
1677445322972,791,176897
1677445323000,913,177810
1677445323962,846,178656
1677445324952,820,179476
1677445325943,794,180270
1677445326931,811,181081
1677445326955,794,181875
1677445327922,776,182651
1677445329902,759,183410
1677445329962,742,184152
1677445329983,730,184882
1677445330897,716,185598
1677445331882,705,186303
1677445331914,695,186998
1677445332870,698,187696
1677445333862,711,188407
1677445334852,750,189157
1677445334885,761,189918
1677445335842,743,190661
1677445336832,714,191375
1677445336854,703,192078
1677445338317,690,192768
1677445339307,681,193449
1677445339336,672,194121
1677445340297,666,194787
1677445341287,669,195456
1677445342277,696,196152
1677445343267,818,196970
1677445343295,869,197839
1677445344257,846,198685
1677445345247,801,199486
1677445346237,747,200233
1677445346270,722,200955
1677445347226,705,201660
1677445348217,693,202353
1677445348263,690,203043
1677445349207,711,203754
1677445350196,770,204524
1677445351186,833,205357
1677445352176,832,206189
1677445352206,780,206969
1677445354157,744,207713
1677445354212,719,208432
1677445354240,700,209132
1677445355146,690,209822
1677445356136,676,210498
1677445357126,672,211170
1677445357152,667,211837
1677445358116,680,212517
1677445359106,714,213231
1677445359136,726,213957
1677445360096,714,214671
1677445361087,697,215368
1677445361115,680,216048
1677445362076,667,216715
1677445363066,657,217372
1677445363096,650,218022
1677445364056,643,218665
1677445365051,640,219305
1677445366037,652,219957
1677445366070,724,220681
1677445367026,850,221531
1677445368016,899,222430
1677445369006,889,223319
1677445369996,842,224161
1677445370022,786,224947
1677445370986,738,225685
1677445371976,711,226396
1677445372004,692,227088
1677445372966,680,227768
1677445373956,673,228441
1677445374946,673,229114
1677445374974,691,229805
1677445375936,736,230541
1677445376926,754,231295
1677445376952,737,232032
1677445378907,719,232751
1677445378954,702,233453
1677445379896,686,234139
1677445379928,671,234810
1677445380886,663,235473
1677445380922,654,236127
1677445381876,652,236779
1677445382866,653,237432
1677445384351,667,238099
1677445384846,705,238804
1677445384870,832,239636
1677445385836,926,240562
1677445386826,914,241476
1677445388311,858,242334
1677445389301,786,243120
1677445389339,742,243862
1677445390291,707,244569
1677445391281,695,245264
1677445391310,684,245948
1677445392271,675,246623
1677445393261,672,247295
1677445393288,676,247971
1677445394251,700,248671
1677445395241,739,249410
1677445396231,750,250160
1677445396259,727,250887
1677445397221,714,251601
1677445398211,695,252296
1677445398240,686,252982
1677445399201,674,253656
1677445400191,666,254322
1677445400221,659,254981
1677445401181,654,255635
1677445402171,660,256295
1677445403160,685,256980
1677445403186,764,257744
1677445404151,812,258556
1677445405141,809,259365
1677445406626,781,260146
1677445406652,737,260883
1677445407121,717,261600
1677445408111,702,262302
1677445408137,686,262988
1677445409100,676,263664
1677445410089,665,264329
1677445410109,660,264989
1677445411082,663,265652
1677445412071,689,266341
1677445413061,782,267123
1677445414051,839,267962
1677445414078,828,268790
1677445415040,802,269592
1677445416030,755,270347
1677445417020,724,271071
1677445417047,709,271780
1677445418010,698,272478
