timestamp, rr, since_start 

1677098105603,995,22763
1677098106594,971,23734
1677098107582,959,24693
1677098108572,985,25678
1677098109562,925,26603
1677098110598,941,27544
1677098111588,941,28485
1677098112578,929,29414
1677098113615,930,30344
1677098115100,944,31288
1677098115134,946,32234
1677098115594,886,33120
1677098116583,901,34021
1677098118567,896,34917
1677098118620,884,35801
1677098120047,886,36687
1677098121040,872,37559
1677098122029,878,38437
1677098123020,904,39341
1677098123061,890,40231
1677098124010,879,41110
1677098125000,891,42001
1677098125989,873,42874
1677098126980,881,43755
1677098127968,891,44646
1677098128960,875,45521
1677098129948,861,46382
1677098130940,886,47268
1677098130973,910,48178
1677098131930,894,49072
1677098132920,904,49976
1677098133909,883,50859
1677098134900,914,51773
1677098135890,932,52705
1677098136880,910,53615
1677098137869,916,54531
1677098138860,896,55427
1677098139848,936,56363
1677098140839,966,57329
1677098141830,973,58302
1677098142819,939,59241
1677098144797,964,60205
1677098144816,955,61160
1677098145789,963,62123
1677098145824,972,63095
1677098147769,961,64056
1677098147802,978,65034
1677098148760,977,66011
1677098149750,935,66946
1677098150739,921,67867
1677098151729,942,68809
1677098152719,987,69796
1677098153709,954,70750
1677098154700,944,71694
1677098155690,939,72633
1677098156680,941,73574
1677098157670,955,74529
1677098158659,941,75470
1677098159650,942,76412
1677098160640,940,77352
1677098161630,947,78299
1677098162620,962,79261
1677098163610,974,80235
1677098164600,958,81193
1677098164629,944,82137
1677098165589,925,83062
1677098167570,930,83992
1677098167682,960,84952
1677098169054,974,85926
1677098170044,966,86892
1677098171530,962,87854
1677098172024,951,88805
1677098173017,976,89781
1677098174499,982,90763
1677098174994,956,91719
1677098175984,931,92650
1677098176974,920,93570
1677098177964,954,94524
1677098178954,1014,95538
1677098179944,998,96536
1677098180934,982,97518
1677098181924,948,98466
1677098182912,934,99400
1677098183904,950,100350
1677098184894,950,101300
1677098185884,944,102244
1677098186875,927,103171
1677098187864,934,104105
1677098187897,963,105068
1677098188854,971,106039
1677098189844,923,106962
1677098191824,890,107852
1677098191885,893,108745
1677098192814,912,109657
1677098193804,965,110622
1677098194792,956,111578
1677098195784,934,112512
1677098196774,917,113429
1677098197764,927,114356
1677098198754,969,115325
1677098199744,996,116321
1677098200734,959,117280
1677098201724,946,118226
1677098202714,937,119163
1677098203703,986,120149
1677098204694,1004,121153
1677098205684,1005,122158
1677098206674,969,123127
1677098206698,951,124078
1677098207664,937,125015
1677098208654,939,125954
1677098209644,988,126942
1677098210634,996,127938
1677098211623,958,128896
1677098212614,956,129852
1677098213604,931,130783
1677098214594,937,131720
1677098216574,989,132709
1677098216624,1005,133714
1677098217563,977,134691
1677098219049,951,135642
1677098220039,948,136590
1677098221029,963,137553
1677098222019,1010,138563
1677098223009,1002,139565
1677098223999,974,140539
