timestamp, since_start, heart_rate 

1676153230549,0,76
1676153231046,497,77
1676153232022,1473,77
1676153233026,2477,77
1676153234021,3472,77
1676153235003,4454,77
1676153235997,5448,77
1676153237499,6950,77
1676153238496,7947,77
1676153239466,8917,76
1676153240448,9899,76
1676153241426,10877,77
1676153242452,11903,77
1676153243459,12910,78
1676153244415,13866,79
1676153245430,14881,80
1676153246390,15841,81
1676153247375,16826,81
1676153248372,17823,82
1676153249370,18821,82
1676153250349,19800,82
1676153251364,20815,80
1676153252338,21789,78
1676153254312,23763,77
1676153254805,24256,76
1676153255300,24751,76
1676153256293,25744,75
1676153257290,26741,74
1676153258272,27723,73
1676153259262,28713,73
1676153260259,29710,72
1676153261240,30691,72
1676153262235,31686,73
1676153263253,32704,72
1676153264210,33661,72
1676153265202,34653,71
1676153266192,35643,71
1676153267179,36630,72
1676153268177,37628,72
1676153269204,38655,72
1676153270158,39609,71
1676153271138,40589,71
1676153272628,42079,71
1676153273128,42579,71
1676153274135,43586,71
1676153275100,44551,71
1676153276098,45549,71
1676153277079,46530,71
1676153278067,47518,71
1676153280082,49533,71
1676153280113,49564,71
1676153281040,50491,71
1676153282028,51479,71
1676153283015,52466,71
1676153284016,53467,70
1676153285040,54491,70
1676153286486,55937,70
1676153287476,56927,71
1676153288462,57913,71
1676153289453,58904,71
1676153290446,59897,71
1676153291437,60888,70
1676153292429,61880,69
1676153293416,62867,68
1676153294428,63879,68
1676153295394,64845,69
1676153296389,65840,69
1676153297377,66828,69
1676153298367,67818,68
1676153299362,68813,68
1676153300346,69797,67
1676153301333,70784,67
1676153302322,71773,67
1676153303313,72764,68
1676153305332,74783,67
1676153305379,74830,67
1676153306289,75740,67
1676153307284,76735,67
1676153308269,77720,67
1676153309258,78709,68
1676153310249,79700,68
1676153311235,80686,68
1676153312253,81704,68
1676153313215,82666,67
1676153314212,83663,67
1676153315197,84648,67
1676153316190,85641,67
1676153317174,86625,68
1676153318164,87615,68
1676153319130,88581,67
1676153320168,89619,67
1676153321139,90590,67
1676153322129,91580,67
1676153323113,92564,67
1676153324103,93554,68
1676153325092,94543,68
1676153326083,95534,67
1676153327078,96529,67
1676153329058,98509,66
1676153329207,98658,67
1676153330049,99500,67
1676153331038,100489,68
1676153332023,101474,68
1676153333013,102464,68
1676153334003,103454,68
1676153334997,104448,67
1676153336510,105961,67
1676153337466,106917,68
1676153338457,107908,68
1676153339452,108903,69
1676153340440,109891,69
1676153341430,110881,68
1676153342448,111899,68
1676153343405,112856,68
1676153344402,113853,69
1676153345391,114842,69
1676153346380,115831,69
1676153347383,116834,69
1676153348365,117816,69
1676153349376,118827,69
1676153350335,119786,69
1676153351339,120790,69
1676153352320,121771,69
1676153353313,122764,69
1676153354299,123750,69
1676153355316,124767,69
1676153356279,125730,69
1676153357276,126727,69
1676153358255,127706,70
1676153359255,128706,70
1676153360264,129715,71
1676153361228,130679,71
1676153362219,131670,71
1676153363208,132659,71
1676153364228,133679,72
1676153365189,134640,72
1676153366179,135630,73
1676153367170,136621,73
1676153368154,137605,74
1676153369172,138623,74
1676153370136,139587,74
1676153371138,140589,72
1676153372120,141571,71
1676153373092,142543,70
1676153374125,143576,70
1676153375073,144524,70
1676153376078,145529,71
1676153377071,146522,73
1676153378059,147510,74
1676153379053,148504,76
1676153380024,149475,77
1676153381016,150467,78
1676153382032,151483,79
1676153382992,152443,80
1676153384022,153473,81
1676153385488,154939,81
1676153386471,155922,82
1676153387464,156915,83
1676153388461,157912,84
1676153389446,158897,85
1676153390457,159908,87
1676153391433,160884,88
1676153392419,161870,89
1676153393405,162856,90
1676153394425,163876,90
1676153395388,164839,83
1676153396369,165820,77
1676153397363,166814,76
1676153398395,167846,74
1676153399346,168797,75
1676153400338,169789,75
1676153401326,170777,75
1676153402303,171754,76
1676153403351,172802,76
1676153404294,173745,75
1676153405286,174737,75
1676153406296,175747,74
1676153407264,176715,75
1676153408261,177712,75
1676153409774,179225,76
1676153410236,179687,77
1676153411223,180674,77
1676153412214,181665,77
1676153413234,182685,76
1676153414182,183633,76
1676153415190,184641,76
1676153416198,185649,77
1676153417166,186617,78
1676153418153,187604,78
1676153419144,188595,78
1676153420173,189624,78
1676153421122,190573,78
1676153422109,191560,78
1676153423126,192577,77
1676153424095,193546,78
1676153425124,194575,79
1676153426092,195543,79
1676153427040,196491,80
1676153428051,197502,80
1676153430072,199523,79
1676153430123,199574,79
1676153431025,200476,78
1676153432051,201502,78
1676153433004,202455,79
1676153434018,203469,80
1676153435477,204928,80
1676153436468,205919,81
1676153437482,206933,82
1676153438445,207896,82
1676153439448,208899,82
1676153440432,209883,81
1676153441455,210906,80
1676153442407,211858,79
1676153443448,212899,79
1676153444397,213848,80
1676153445377,214828,80
1676153446402,215853,81
1676153447364,216815,81
1676153448347,217798,82
1676153449367,218818,81
1676153450325,219776,81
1676153451342,220793,81
1676153452298,221749,81
1676153453311,222762,82
1676153454285,223736,83
1676153455278,224729,84
1676153456295,225746,85
1676153457256,226707,85
1676153458230,227681,84
1676153459256,228707,83
1676153460225,229676,82
1676153461215,230666,82
1676153462243,231694,82
1676153463195,232646,82
1676153464197,233648,82
1676153465226,234677,82
1676153466165,235616,81
1676153467164,236615,81
1676153468184,237635,80
1676153469240,238691,80
1676153470132,239583,80
1676153471145,240596,81
1676153472105,241556,81
