index, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed 

0,1677098136967,65.94027694916319,909.9142857142857,33.36240093156317,21.791713743503237,5.88235294117647,0.013456513445895785,0.013790324785004873,0.9757938015011755,1.084391016282704,0.0
1,1677098167648,63.205714850051024,949.28125,19.797781401902082,20.545883610429932,0.0,0.010477962239623806,0.029773263365188242,0.35192521931858306,0.6500420098525338,0.0
2,1677098196855,63.1857865951014,949.5806451612904,27.724187871462604,24.955823036884112,6.666666666666667,0.024875512573223547,0.029971942087814857,0.8299599839189843,0.5509466356437265,0.0
3,1677098227037,61.98553670810144,967.9677419354839,24.612459303484098,27.432676211735725,3.3333333333333335,0.008534582197037288,0.03542828437910641,0.24089741703864442,0.6406850642135705,0.0
4,1677098256753,63.47527109230362,945.25,32.53459696999488,28.235320669922157,6.451612903225806,0.017133988755607156,0.03668261684002786,0.4670874171907672,0.7956030281351314,0.0
5,1677098286932,85.37674972699294,702.7674418604652,76.53357287607088,21.044088446321105,7.142857142857142,0.06076406502619992,0.016317247609833618,3.723916341722997,1.314788680997427,0.0
6,1677098316646,87.98800756045101,681.9111111111112,18.03554788894202,8.916929286866457,0.0,0.018778295688089558,0.01679559881641396,1.1180485967394003,1.6206157862856712,0.0
7,1677098346869,88.73054818001546,676.2045454545455,10.504500216259146,7.358183005529092,0.0,0.004910618090819527,0.015931041283034467,0.3082421295366938,1.169013530668652,0.0
8,1677098377043,88.31794460056202,679.3636363636364,11.219080559254458,6.225905939050538,0.0,0.00986051979286674,0.012007748383391047,0.8211797481121169,1.2722524892715126,0.0
9,1677098406741,85.70289662503322,700.0930232558139,17.79575851410898,10.556468367320763,0.0,0.0081102387684472,0.01920272031253958,0.42234842962073077,1.6761539606040188,0.0
10,1677098436929,86.31360610217122,695.1395348837209,12.244754729610467,6.666260150207454,0.0,0.016182531429048425,0.011732203590643022,1.379325827754536,1.562462071087031,0.0
