index, timestamp, HR, AVNN, SDNN, rMSSD, pNN50, LF, HF, LFHF, alpha_1, artifacts_removed 

0,1676237593059,59.25194420441921,1012.625,59.01098944264534,48.00590241487672,25.806451612903224,0.07790313311722533,0.035047218285851126,2.222805030682721,0.9891001460301728,0.0
1,1676237623140,56.60377358490566,1060.0,39.89271326230608,37.458181811393146,22.22222222222222,0.027185508300663463,0.03876585419337905,0.7012745847170463,0.603095990055922,0.0
2,1676237653196,55.79356381388861,1075.392857142857,37.736245635911864,38.14950347494205,18.51851851851852,0.02812807488492349,0.030587118495878717,0.9196052543724721,0.9179213179506523,0.0
3,1676237683075,56.168505516549644,1068.2142857142858,34.00772721315086,28.168449344284795,3.7037037037037033,0.035095895689502055,0.028410761541459655,1.2353028847286203,1.1929575875282608,0.0
4,1676237713052,56.438337756576075,1063.107142857143,34.81926733219728,29.45270001988847,7.4074074074074066,0.03831056119475021,0.023879134409473073,1.6043530112026194,0.9346769308512953,0.0
5,1676237743045,55.84178161874688,1074.4642857142858,35.66959704091462,31.66106563151463,3.7037037037037033,0.03453501148559918,0.02799239437682494,1.2337283842425038,1.069161279760202,0.0
6,1676237773045,55.804683607374194,1075.1785714285713,34.907074161702695,30.698910028257956,11.11111111111111,0.03313570066353985,0.028167296250621882,1.1763891134140458,1.1579810314738381,0.0
7,1676237803047,57.263213321924574,1047.7931034482758,23.815931078318766,21.90383020792888,3.571428571428571,0.02562930952939744,0.027649187155765698,0.9269462203359186,0.9712898688569703,0.0
8,1676237833050,58.572053724711346,1024.3793103448277,35.02945931946468,28.15104760895199,3.571428571428571,0.03751490290284336,0.023223990770000747,1.6153512664715097,1.2085563487251803,0.0
9,1676237863050,58.773855767606825,1020.8620689655172,37.00952732690274,29.951813152313687,10.714285714285714,0.046493648033990295,0.02511977092905368,1.8508786630779128,0.9999266843449752,0.0
10,1676237893053,58.10846914239915,1032.551724137931,38.54472208325835,32.97361459196215,17.857142857142858,0.027439455418034598,0.030002309588896645,0.9145781039533531,0.8994637728099614,0.0
11,1676237922961,57.66745103237994,1040.448275862069,29.278197380558364,26.713847151423728,3.571428571428571,0.026561301412906423,0.02330835219437604,1.1395615267610069,0.9658919282091101,0.0
12,1676237953138,58.8985962501227,1018.7,34.73053411624992,28.105032594588057,10.344827586206897,0.035574614935208776,0.034479471155003986,1.0317621977228573,1.1483294062339742,0.0
13,1676237982816,61.28702757916241,979.0,98.9285937768584,58.937315368594305,27.586206896551722,0.13243498628749845,0.056928409783437155,2.326342625611673,1.5676796360895888,0.0
14,1676238013039,74.16322414858668,809.0263157894736,177.06265421597396,45.75295983139598,24.324324324324326,0.15078301843300723,0.025175853691292802,5.98919187734064,1.902930441243981,0.0
