timestamp, rr, since_start 

1677394715521,1049,18482
1677394716510,1105,19587
1677394718535,1138,20725
1677394719525,1023,21748
1677394720515,1047,22795
1677394721597,956,23751
1677394722587,1055,24806
1677394723532,1046,25852
1677394723560,969,26821
1677394724523,945,27766
1677394725513,945,28711
1677394726546,960,29671
1677394727672,977,30648
1677394728662,940,31588
1677394729654,910,32498
1677394730642,895,33393
1677394731631,899,34292
1677394732622,912,35204
1677394733612,1078,36282
1677394735622,1189,37471
1677394737572,1181,38652
1677394737624,1200,39852
1677394738562,1190,41042
1677394740541,1295,42337
1677394741534,1271,43608
1677394742523,1265,44873
1677394744007,1250,46123
1677394745986,1246,47369
1677394746975,1241,48610
1677394747966,1273,49883
1677394748957,1258,51141
1677394750937,1218,52359
1677394751926,1203,53562
1677394752918,1227,54789
1677394753905,1212,56001
1677394754897,1276,57277
1677394756877,1230,58507
1677394757865,1233,59740
1677394758856,1180,60920
1677394759848,1179,62099
1677394761826,1242,63341
1677394762816,1295,64636
1677394763806,1230,65866
1677394764796,1204,67070
1677394765786,1159,68229
1677394767766,1140,69369
1677394768756,1165,70534
1677394769746,1247,71781
1677394770734,1222,73003
1677394771726,1196,74199
1677394772716,1147,75346
1677394774696,1144,76490
1677394775686,1135,77625
1677394776676,1239,78864
1677394777666,1226,80090
1677394778656,1234,81324
1677394779646,1042,82366
1677394780636,971,83337
1677394781626,1001,84338
1677394783606,1097,85435
1677394785587,1157,86592
1677394785642,1251,87843
1677394787567,1253,89096
1677394787623,1204,90300
1677394789546,1187,91487
1677394790536,1183,92670
1677394791527,1182,93852
1677394793506,1228,95080
1677394794991,1318,96398
1677394795980,1287,97685
1677394796970,1230,98915
1677394797961,1248,100163
1677394799940,1236,101399
1677394800931,1228,102627
1677394801921,1333,103960
1677394802911,1268,105228
1677394804890,1217,106445
1677394805881,1236,107681
1677394806870,1218,108899
1677394807861,1201,110100
1677394809841,1290,111390
1677394810830,1300,112690
1677394811821,1257,113947
1677394812811,1185,115132
1677394813801,1170,116302
1677394815781,1193,117495
1677394816771,1188,118683
1677394818751,1228,119911
1677394818802,1242,121153
1677394819741,1236,122389
1677394821720,1162,123551
1677394822710,1137,124688
1677394823700,1187,125875
1677394824690,1206,127081
1677394826670,1230,128311
1677394827660,1327,129638
1677394828651,1269,130907
1677394829640,1201,132108
1677394830630,1134,133242
1677394831620,1138,134380
1677394833600,1124,135504
1677394835581,1166,136670
1677394835632,1250,137920
1677394836570,1331,139251
1677394838551,1284,140535
1677394839540,1168,141703
1677394840530,1154,142857
1677394841520,1157,144014
1677394843500,1176,145190
1677394844985,1208,146398
1677394845975,1238,147636
1677394846965,1220,148856
1677394847955,1133,149989
1677394848946,1155,151144
1677394849935,1155,152299
1677394851915,1153,153452
1677394852906,1250,154702
1677394853896,1286,155988
1677394854886,1208,157196
1677394856370,1169,158365
1677394857855,1136,159501
1677394858845,1171,160672
1677394859835,1153,161825
1677394860825,1199,163024
1677394861815,1241,164265
1677394863795,1176,165441
1677394864785,1144,166585
1677394865775,1126,167711
1677394866765,1134,168845
1677394867755,1116,169961
1677394868745,1209,171170
1677394870725,1292,172462
1677394871714,1214,173676
1677394872705,1186,174862
1677394873694,1166,176028
1677394874684,1163,177191
1677394876664,1157,178348
1677394877655,1150,179498
1677394878644,1250,180748
1677394879633,1176,181924
1677394880623,1023,182947
1677394881614,1004,183951
1677394881641,935,184886
1677394882603,875,185761
1677394884585,840,186601
1677394884622,810,187411
1677394886565,852,188263
1677394886616,876,189139
1677394886633,869,190008
1677394887554,842,190850
1677394888544,825,191675
